PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  751, 13, 48, 56, 34, 78, 44, 76, 57, 55
  276, 77, 34, 31, 18, 78, 31, 70, 43, 33
 1076, 14, 46, 57, 36, 82, 38, 81, 52, 55
 1154, 12, 34, 65, 54, 69, 48, 56, 55, 63
 1149, 15, 62, 41, 27, 82, 59, 83, 46, 47
 1039, 13, 41, 63, 41, 74, 45, 74, 54, 62
 1047, 56, 25, 27, 13, 68, 24, 67, 32, 23
  397, 75, 34, 33, 16, 71, 35, 64, 47, 34
 1268, 83, 33, 33, 16, 79, 34, 73, 43, 33
 1113, 15, 29, 45, 75, 72, 69, 60, 66, 60
 1420, 14, 47, 70, 48, 81, 55, 82, 65, 69
 1601, 16, 43, 68, 59, 85, 51, 83, 62, 71
 1546, 15, 48, 76, 50, 81, 58, 82, 65, 73
 1543, 16, 72, 49, 47, 84, 64, 85, 51, 51
 1018, 14, 23, 39, 65, 80, 52, 83, 49, 54
  940, 15, 54, 62, 37, 78, 46, 75, 53, 62
   99, 17, 49, 71, 50, 78, 54, 72, 60, 66
  114, 17, 62, 77, 44, 86, 62, 87, 69, 79
 1074, 12, 57, 37, 27, 82, 49, 79, 44, 41
 1477, 17, 46, 76, 62, 86, 57, 84, 66, 78
 1096, 13, 55, 65, 38, 82, 51, 77, 55, 66
 1544, 16, 70, 48, 46, 67, 64, 56, 53, 53
 1048, 14, 55, 34, 24, 70, 44, 72, 42, 38
  411, 14, 29, 47, 74, 82, 58, 76, 61, 60
   13, 71, 31, 32, 16, 73, 33, 73, 43, 33
 1005, 11, 25, 44, 52, 87, 35, 86, 47, 53
  297, 16, 72, 52, 52, 78, 64, 75, 57, 55
 1083, 14, 26, 40, 68, 90, 53, 95, 51, 62
 1279, 18, 71, 80, 47, 80, 61, 73, 66, 78
  272, 17, 76, 52, 31, 73, 67, 65, 58, 53
  345, 16, 65, 50, 31, 81, 65, 80, 54, 51
 1704, 15, 73, 48, 30, 78, 69, 70, 52, 56
 1190, 15, 46, 71, 48, 73, 54, 60, 60, 71
 1065, 11, 24, 36, 56, 79, 46, 80, 45, 47
 1698, 15, 31, 64, 72, 83, 54, 79, 66, 67
  343, 66, 32, 34, 16, 82, 34, 78, 43, 30
  340, 71, 31, 34, 15, 75, 31, 71, 46, 34
 1275, 17, 75, 53, 49, 79, 67, 77, 56, 57
 1564, 18, 52, 79, 52, 77, 59, 70, 68, 79
 1554, 14, 32, 61, 71, 82, 53, 83, 63, 63
  140, 15, 31, 45, 60, 78, 54, 75, 53, 53
  147, 14, 48, 62, 46, 77, 50, 80, 56, 60
 1421, 17, 51, 70, 50, 76, 54, 67, 65, 69
  165, 16, 63, 45, 28, 72, 56, 64, 47, 48
 1655, 16, 30, 48, 70, 86, 64, 83, 65, 62
 1405, 16, 44, 68, 58, 86, 54, 82, 63, 71
  295, 17, 43, 80, 72, 79, 57, 74, 63, 72
  753, 15, 40, 55, 40, 78, 42, 80, 52, 60
 1242, 18, 43, 74, 64, 77, 55, 69, 67, 72
  283, 14, 51, 69, 51, 77, 52, 69, 59, 64
 1183, 15, 68, 47, 48, 81, 60, 82, 53, 50
  822, 15, 37, 61, 36, 84, 46, 80, 49, 53
  767, 13, 28, 52, 46, 81, 39, 79, 41, 53
 1189, 15, 42, 74, 61, 85, 53, 81, 61, 70
 1483, 16, 30, 62, 70, 87, 55, 85, 65, 65
 1222, 18, 53, 82, 53, 79, 63, 68, 69, 82
  139, 15, 38, 69, 60, 77, 50, 70, 56, 62
 1683, 72, 32, 33, 14, 72, 30, 70, 45, 31
  763, 50, 24, 26, 13, 69, 24, 73, 34, 27
  967, 54, 25, 23, 14, 65, 23, 66, 36, 26
 1572, 15, 31, 64, 76, 86, 56, 82, 67, 69
  132, 17, 33, 51, 69, 79, 65, 68, 64, 65
  136, 16, 32, 54, 64, 80, 56, 77, 58, 58
  106, 75, 34, 33, 18, 76, 34, 77, 44, 31
 1394, 77, 30, 30, 14, 77, 31, 68, 43, 32
  134, 16, 70, 49, 32, 78, 65, 70, 51, 56
   82, 64, 31, 31, 15, 70, 32, 62, 42, 30
  317, 15, 50, 73, 48, 79, 46, 76, 58, 62
 1194, 16, 29, 58, 71, 87, 56, 82, 64, 61
 1649, 17, 62, 72, 41, 74, 52, 60, 63, 70
  837, 13, 34, 60, 42, 81, 38, 81, 49, 54
 1540, 68, 33, 32, 17, 71, 32, 71, 43, 31
 1009, 11, 59, 41, 28, 79, 50, 81, 40, 43
 1503, 72, 33, 30, 14, 72, 32, 70, 44, 31
  163, 16, 31, 45, 71, 84, 53, 78, 55, 54
  782, 13, 53, 64, 42, 73, 46, 76, 54, 58
  246, 16, 72, 50, 29, 79, 63, 82, 54, 53
 1364, 16, 71, 52, 52, 84, 64, 82, 54, 53
 1589, 15, 82, 53, 33, 82, 73, 76, 57, 63
  232, 17, 31, 54, 67, 85, 49, 86, 59, 59
  994, 11, 48, 38, 27, 72, 53, 75, 39, 40
  911, 13, 41, 66, 39, 85, 39, 83, 50, 62
  179, 17, 52, 74, 52, 87, 56, 84, 67, 67
 1309, 16, 30, 58, 71, 87, 53, 85, 65, 63
 1231, 16, 82, 56, 35, 81, 72, 83, 57, 63
  131, 17, 43, 85, 71, 78, 55, 71, 67, 76
 1647, 15, 69, 48, 46, 83, 65, 83, 52, 52
 1630, 14, 80, 51, 31, 77, 73, 70, 53, 59
  245, 72, 31, 32, 16, 71, 32, 65, 42, 32
 1425, 17, 33, 49, 71, 85, 63, 85, 65, 65
 1641, 16, 31, 51, 68, 84, 64, 79, 62, 63
   30, 14, 76, 51, 33, 78, 61, 77, 56, 51
 1053, 11, 56, 33, 26, 78, 48, 81, 38, 42
 1318, 15, 74, 50, 55, 77, 68, 71, 53, 59
 1663, 17, 68, 49, 48, 82, 65, 79, 51, 54
 1393, 17, 69, 50, 48, 81, 63, 79, 52, 52
 1579, 18, 54, 77, 54, 80, 56, 70, 69, 75
  126, 16, 75, 47, 31, 81, 68, 80, 50, 56
 1416, 15, 71, 50, 29, 84, 62, 83, 53, 54
 1280, 15, 54, 74, 54, 76, 55, 67, 67, 73
 1281, 15, 52, 78, 54, 82, 60, 80, 66, 78
 1261, 16, 42, 75, 63, 85, 58, 80, 65, 76
 1667, 14, 52, 35, 25, 70, 49, 61, 42, 39
 1356, 78, 33, 32, 16, 80, 32, 78, 41, 32
 1299, 14, 74, 50, 31, 84, 69, 82, 55, 57
  161, 13, 38, 62, 55, 79, 48, 69, 59, 62
 1669, 12, 54, 35, 27, 69, 54, 59, 42, 43
 1600, 16, 49, 70, 48, 81, 52, 81, 63, 72
 1541, 16, 80, 50, 32, 81, 72, 80, 55, 61
 1549, 16, 48, 70, 50, 80, 54, 71, 62, 68
 1624, 15, 75, 52, 34, 84, 66, 84, 58, 56
 1174, 16, 30, 47, 76, 83, 67, 78, 67, 60
  217, 16, 34, 53, 75, 82, 66, 78, 68, 66
 1580, 18, 48, 76, 62, 73, 57, 61, 69, 75
 1125, 13, 61, 43, 30, 74, 55, 62, 46, 47
 1462, 14, 32, 47, 78, 84, 72, 81, 70, 65
  348, 13, 40, 69, 40, 80, 40, 80, 54, 54
 1408, 15, 30, 48, 69, 82, 65, 81, 64, 62
 1159, 12, 30, 52, 62, 77, 48, 71, 57, 55
 1493, 15, 32, 51, 70, 73, 64, 58, 65, 66
  857, 11, 29, 60, 51, 81, 41, 81, 49, 55
 1328, 15, 81, 51, 54, 68, 74, 56, 55, 61
 1592, 77, 31, 32, 16, 81, 31, 81, 43, 33
 1570, 18, 34, 52, 74, 85, 66, 87, 67, 69
 1612, 15, 53, 75, 53, 84, 56, 82, 68, 73
 1603, 14, 48, 74, 49, 84, 57, 84, 63, 73
 1296, 71, 32, 30, 17, 75, 33, 72, 44, 31
 1637, 17, 51, 74, 49, 80, 58, 70, 62, 72
 1415, 17, 74, 49, 33, 71, 68, 61, 53, 56
 1353, 14, 30, 61, 72, 83, 54, 79, 64, 65
 1487, 17, 43, 72, 64, 83, 57, 84, 65, 72
 1169, 15, 46, 65, 47, 84, 51, 81, 58, 67
 1497, 81, 33, 31, 17, 74, 32, 65, 45, 31
 1510, 15, 51, 70, 48, 85, 52, 81, 62, 71
 1115, 15, 30, 55, 67, 86, 51, 84, 58, 60
 1450, 16, 68, 50, 32, 80, 63, 81, 52, 55
 1157, 13, 28, 41, 58, 80, 54, 76, 52, 53
 1639, 17, 43, 70, 57, 83, 53, 83, 62, 68
 1363, 17, 73, 51, 31, 81, 65, 79, 54, 55
 1146, 14, 58, 42, 27, 79, 54, 79, 43, 44
 1512, 14, 43, 71, 63, 86, 55, 87, 62, 71
 1517, 14, 29, 64, 79, 83, 59, 78, 72, 62
 1326, 17, 77, 51, 33, 82, 70, 81, 56, 56
 1422, 14, 41, 80, 69, 81, 61, 78, 63, 79
  301, 17, 50, 74, 51, 82, 53, 81, 60, 68
  237, 13, 69, 42, 29, 74, 61, 64, 47, 51
 1240, 16, 51, 70, 49, 81, 55, 82, 67, 71
 1374, 15, 31, 65, 74, 87, 54, 83, 64, 67
 1424, 14, 43, 68, 57, 79, 53, 76, 63, 69
 1164, 14, 65, 49, 30, 75, 60, 70, 48, 51
 1494, 14, 31, 65, 77, 76, 60, 71, 69, 65
  284, 14, 58, 67, 40, 77, 51, 67, 60, 66
 1144, 15, 69, 43, 27, 79, 63, 75, 47, 50
 1388, 69, 32, 31, 16, 73, 31, 74, 41, 31
 1300, 16, 80, 48, 30, 75, 70, 71, 54, 61
 1668, 11, 52, 38, 27, 78, 49, 73, 40, 41
 1367, 17, 43, 77, 67, 85, 58, 85, 64, 75
 1097, 13, 41, 65, 41, 78, 51, 68, 55, 63
 1288, 16, 41, 70, 60, 81, 55, 74, 62, 69
  789, 59, 27, 28, 14, 70, 27, 71, 36, 28
 1135, 12, 38, 63, 53, 80, 48, 74, 57, 61
 1499, 16, 81, 52, 34, 78, 72, 71, 55, 64
 1516, 16, 31, 51, 74, 83, 69, 83, 66, 64
  243, 18, 73, 50, 31, 80, 63, 78, 54, 52
  797, 11, 23, 43, 56, 78, 50, 88, 51, 52
 1703, 17, 68, 48, 32, 75, 65, 71, 53, 54
 1509, 16, 50, 71, 49, 77, 55, 66, 62, 70
 1358, 71, 34, 31, 14, 73, 34, 70, 45, 33
 1504, 17, 70, 48, 31, 78, 65, 77, 53, 55
 1398, 17, 69, 50, 31, 78, 64, 75, 52, 53
 1270, 18, 73, 52, 32, 79, 69, 73, 55, 57
  414, 72, 30, 31, 18, 81, 33, 82, 44, 31
 1496, 71, 33, 32, 18, 75, 34, 72, 42, 34
  150, 13, 38, 71, 57, 80, 48, 78, 57, 69
 1428, 16, 31, 47, 79, 80, 73, 75, 71, 65
  238, 14, 40, 67, 41, 82, 42, 83, 55, 52
 1476, 15, 49, 70, 49, 81, 53, 77, 67, 73
 1542, 16, 68, 50, 32, 75, 62, 67, 52, 55
 1406, 14, 43, 71, 59, 82, 55, 81, 63, 69
 1128, 14, 59, 41, 39, 78, 55, 74, 48, 47
 1141, 13, 30, 54, 62, 86, 45, 81, 55, 55
  312, 17, 32, 65, 80, 85, 53, 82, 63, 62
 1606, 17, 32, 60, 71, 82, 54, 74, 62, 63
 1346, 17, 51, 68, 49, 74, 55, 67, 63, 71
  248, 17, 78, 51, 33, 81, 62, 82, 50, 52
 1107, 16, 58, 65, 38, 78, 49, 73, 61, 67
 1167, 15, 72, 45, 30, 79, 66, 78, 52, 58
  828, 64, 28, 28, 13, 68, 28, 67, 36, 27
  884, 58, 29, 29, 16, 69, 28, 63, 40, 27
  847, 11, 24, 49, 57, 85, 44, 79, 51, 48
 1253, 14, 68, 51, 32, 77, 65, 69, 51, 52
 1002, 12, 27, 61, 50, 73, 45, 68, 42, 57
 1463, 16, 30, 64, 73, 81, 55, 73, 67, 63
 1108, 14, 41, 73, 59, 83, 57, 84, 61, 75
  170, 14, 61, 45, 30, 72, 59, 64, 48, 47
 1170, 15, 40, 68, 59, 84, 55, 82, 59, 70
  992, 13, 61, 41, 24, 74, 57, 70, 40, 47
 1584, 15, 33, 76, 85, 75, 64, 61, 77, 71
  319, 14, 61, 44, 29, 78, 55, 75, 47, 47
 1718, 76, 32, 34, 18, 63, 34, 53, 48, 35
 1375, 17, 33, 64, 74, 83, 55, 80, 67, 64
 1271, 16, 82, 53, 34, 84, 76, 83, 57, 63
 1562, 16, 83, 51, 58, 83, 74, 81, 57, 62
  186, 13, 28, 43, 57, 83, 56, 77, 54, 55
 1220, 17, 52, 78, 54, 82, 56, 75, 71, 75
 1452, 14, 76, 50, 31, 82, 66, 79, 54, 56
  993, 14, 47, 37, 26, 73, 52, 74, 48, 39
 1054, 12, 55, 40, 27, 79, 51, 78, 46, 39
  874, 11, 23, 36, 60, 86, 49, 87, 47, 50
 1642, 15, 31, 57, 70, 84, 54, 81, 65, 62
  903, 11, 36, 52, 33, 74, 37, 65, 39, 47
 1531, 17, 49, 72, 52, 81, 56, 80, 66, 72
 1533, 15, 42, 78, 63, 77, 56, 72, 66, 78
 1611, 18, 51, 75, 51, 86, 57, 83, 68, 76
  741, 14, 38, 66, 44, 84, 42, 84, 50, 54
   73, 17, 50, 78, 49, 74, 61, 66, 63, 78
 1529, 14, 51, 71, 50, 86, 55, 81, 65, 71
  904, 12, 26, 57, 49, 75, 35, 78, 44, 50
  733, 12, 50, 60, 35, 81, 45, 73, 47, 57
  738, 13, 62, 45, 29, 73, 53, 70, 43, 43
 1155, 13, 36, 60, 50, 82, 44, 81, 54, 57
 1081, 15, 25, 52, 60, 81, 42, 77, 50, 56
 1227, 15, 31, 53, 78, 84, 71, 80, 68, 68
  410, 14, 74, 49, 32, 79, 63, 78, 52, 51
  257, 19, 48, 85, 74, 85, 61, 83, 71, 79
 1266, 15, 29, 68, 77, 83, 61, 80, 70, 65
 1131, 14, 66, 42, 29, 82, 59, 83, 45, 51
  102, 15, 68, 49, 29, 82, 63, 79, 50, 53
 1590, 16, 82, 55, 33, 71, 73, 56, 56, 63
 1250, 74, 30, 29, 15, 70, 30, 59, 43, 32
 1216, 18, 78, 52, 52, 77, 68, 73, 59, 60
  981, 13, 46, 54, 30, 77, 37, 82, 44, 49
 1613, 17, 51, 72, 51, 80, 58, 72, 67, 75
  750, 13, 32, 62, 52, 83, 40, 71, 49, 57
  786, 14, 38, 59, 45, 83, 49, 72, 54, 63
   12, 15, 33, 54, 76, 87, 65, 88, 77, 69
  123, 16, 68, 52, 48, 81, 62, 77, 53, 52
   47, 17, 57, 78, 56, 84, 59, 80, 70, 76
  867, 12, 67, 39, 26, 83, 54, 82, 42, 48
  152, 16, 44, 64, 46, 73, 43, 65, 52, 58
  977, 13, 42, 50, 32, 84, 37, 84, 47, 55
  757, 58, 27, 28, 15, 66, 27, 68, 36, 27
  870, 13, 64, 44, 27, 85, 62, 81, 51, 43
 1105, 13, 28, 55, 64, 78, 48, 74, 61, 57
 1272, 17, 78, 53, 32, 72, 72, 58, 58, 61
  383, 13, 29, 43, 59, 81, 52, 70, 55, 54
 1019, 13, 34, 59, 49, 81, 38, 69, 50, 57
   57, 14, 32, 61, 76, 88, 47, 85, 71, 61
 1451, 14, 68, 48, 33, 81, 65, 80, 54, 52
  128, 14, 32, 46, 57, 84, 44, 78, 69, 63
 1357, 69, 31, 33, 17, 70, 31, 70, 43, 33
 1329, 15, 52, 71, 52, 73, 54, 61, 67, 72
 1586, 18, 33, 67, 76, 78, 57, 69, 69, 69
  930, 13, 33, 61, 52, 79, 43, 72, 52, 55
  817, 14, 60, 39, 25, 81, 52, 77, 48, 43
 1362, 15, 71, 51, 31, 79, 64, 75, 54, 57
 1435, 17, 73, 52, 33, 78, 68, 74, 57, 55
  109, 17, 83, 52, 31, 82, 74, 78, 56, 61
  864, 15, 59, 40, 25, 81, 49, 73, 42, 40
  244, 15, 49, 68, 50, 82, 50, 82, 62, 67
  896, 11, 25, 37, 58, 85, 50, 87, 48, 54
 1456, 16, 44, 70, 57, 82, 54, 80, 63, 71
 1025, 11, 28, 50, 57, 91, 42, 88, 50, 56
 1116, 15, 30, 57, 69, 86, 54, 84, 65, 60
 1459, 17, 44, 74, 61, 86, 59, 83, 63, 73
 1461, 14, 30, 49, 69, 78, 65, 69, 64, 64
  920, 14, 36, 57, 42, 82, 41, 82, 50, 60
 1341, 17, 74, 49, 30, 78, 69, 75, 55, 56
  934, 12, 28, 57, 65, 92, 46, 83, 54, 52
 1378, 17, 49, 75, 50, 78, 55, 71, 65, 73
 1631, 14, 75, 50, 32, 77, 66, 73, 52, 56
  832, 13, 51, 61, 33, 79, 43, 75, 54, 55
 1109, 16, 47, 66, 44, 83, 50, 80, 60, 66
 1573, 15, 33, 73, 83, 82, 65, 79, 74, 67
  358, 16, 50, 71, 51, 73, 53, 63, 61, 68
  873, 14, 42, 56, 38, 80, 45, 85, 55, 53
  250, 18, 54, 80, 53, 77, 51, 70, 67, 69
   16, 17, 42, 82, 67, 83, 55, 81, 67, 71
  970, 11, 53, 40, 27, 74, 47, 76, 40, 38
 1316, 14, 69, 50, 30, 81, 64, 80, 52, 52
  176, 15, 71, 49, 31, 79, 67, 75, 55, 54
 1010, 15, 60, 37, 25, 76, 56, 83, 41, 42
 1401, 15, 75, 50, 54, 77, 66, 69, 55, 57
 1447, 17, 33, 63, 74, 80, 58, 73, 67, 66
  735, 57, 26, 28, 12, 60, 28, 55, 39, 28
   48, 17, 33, 57, 86, 85, 70, 85, 69, 71
 1634, 16, 68, 49, 48, 68, 63, 57, 54, 54
  883, 13, 23, 44, 50, 78, 37, 74, 44, 44
 1598, 14, 69, 50, 46, 67, 64, 55, 53, 54
 1625, 15, 73, 51, 32, 80, 68, 75, 57, 55
 1644, 14, 30, 71, 80, 84, 61, 83, 71, 63
 1643, 17, 32, 50, 73, 76, 68, 67, 68, 62
  984, 12, 25, 36, 50, 76, 44, 75, 42, 46
 1430, 83, 31, 33, 16, 72, 33, 61, 44, 32
 1407, 15, 44, 71, 62, 86, 52, 83, 62, 71
 1465, 14, 58, 72, 44, 78, 53, 77, 62, 70
  372, 16, 49, 75, 50, 84, 55, 87, 66, 67
 1427, 17, 31, 62, 74, 86, 57, 84, 69, 65
  729, 13, 62, 41, 29, 79, 59, 69, 47, 45
 1728, 18, 47, 76, 66, 84, 58, 78, 71, 75
 1724, 16, 81, 53, 34, 74, 75, 62, 60, 60
  144, 13, 27, 44, 68, 82, 56, 75, 52, 53
 1732, 18, 32, 55, 82, 85, 73, 85, 74, 70
 1694, 16, 42, 73, 63, 74, 57, 63, 65, 72
 1729, 17, 67, 82, 47, 75, 60, 62, 69, 80
 1007, 64, 28, 28, 12, 70, 25, 68, 37, 25
 1070, 15, 53, 42, 27, 80, 52, 79, 43, 43
 1339, 17, 31, 49, 83, 82, 75, 77, 75, 67
  932, 12, 59, 40, 27, 80, 51, 73, 41, 42
   33, 16, 48, 75, 49, 83, 50, 79, 59, 64
  169, 68, 27, 27, 12, 76, 30, 69, 39, 30
  982, 13, 23, 44, 53, 87, 36, 78, 42, 47
 1289, 14, 57, 68, 43, 83, 53, 83, 65, 69
   39, 15, 70, 51, 34, 77, 64, 74, 57, 51
  142, 16, 58, 43, 29, 82, 55, 80, 48, 44
  303, 15, 64, 45, 27, 78, 57, 75, 49, 47
  298, 17, 68, 52, 45, 78, 64, 67, 54, 51
 1648, 17, 69, 50, 30, 77, 63, 72, 52, 53
 1255, 17, 71, 51, 31, 72, 64, 62, 54, 52
 1632, 15, 76, 51, 33, 79, 69, 74, 52, 56
   76, 17, 76, 49, 30, 76, 69, 70, 56, 57
 1234, 15, 73, 49, 54, 79, 66, 79, 55, 54
 1453, 15, 71, 50, 29, 80, 66, 72, 55, 52
 1466, 82, 34, 31, 14, 79, 30, 74, 42, 32
  191, 16, 30, 46, 67, 85, 59, 81, 62, 58
 1211, 16, 31, 51, 71, 84, 62, 85, 63, 63
 1436, 15, 80, 53, 57, 81, 73, 76, 55, 61
 1256, 16, 70, 48, 47, 76, 65, 67, 53, 52
 1273, 16, 77, 54, 57, 81, 72, 81, 57, 59
  989, 13, 53, 39, 27, 79, 48, 79, 43, 39
 1521, 81, 33, 34, 15, 74, 32, 67, 45, 33
   38, 18, 48, 90, 74, 82, 68, 81, 73, 80
  785, 14, 27, 46, 68, 86, 59, 84, 55, 53
  233, 17, 33, 53, 76, 82, 64, 82, 64, 67
   36, 76, 33, 34, 16, 77, 33, 76, 50, 36
  124, 16, 52, 80, 50, 84, 60, 80, 66, 72
  877, 14, 56, 35, 26, 78, 47, 72, 41, 37
   31, 17, 60, 72, 44, 76, 56, 70, 64, 73
 1692, 17, 42, 78, 69, 82, 59, 76, 68, 75
    7, 17, 43, 73, 63, 86, 53, 85, 64, 69
  901, 13, 52, 37, 24, 84, 45, 79, 43, 36
 1020, 12, 38, 60, 39, 75, 43, 64, 49, 52
 1315, 17, 69, 50, 33, 81, 65, 81, 52, 54
 1359, 80, 30, 32, 14, 75, 31, 71, 46, 33
 1518, 16, 31, 51, 69, 83, 63, 81, 63, 65
 1665, 50, 26, 24, 11, 70, 26, 67, 32, 26
 1290, 16, 49, 75, 51, 76, 58, 69, 65, 75
 1241, 15, 44, 71, 63, 83, 53, 82, 65, 73
  933, 15, 30, 67, 56, 80, 46, 71, 54, 61
  915, 14, 58, 42, 26, 82, 55, 82, 41, 41
  986, 12, 24, 39, 50, 79, 45, 73, 40, 47
 1645, 15, 33, 63, 71, 82, 55, 80, 63, 64
   43, 16, 67, 44, 29, 78, 64, 71, 48, 49
 1534, 16, 30, 49, 83, 87, 72, 85, 73, 65
 1535, 14, 32, 50, 76, 85, 69, 84, 68, 66
 1235, 15, 75, 52, 31, 83, 70, 80, 54, 58
 1045, 12, 28, 44, 66, 88, 52, 79, 57, 60
 1098, 15, 41, 59, 41, 77, 45, 69, 55, 63
 1688, 16, 70, 51, 46, 76, 64, 71, 57, 54
   52, 16, 36, 60, 87, 80, 74, 72, 73, 74
 1291, 17, 49, 79, 50, 83, 60, 78, 65, 80
 1295, 79, 31, 30, 16, 82, 31, 78, 44, 29
 1330, 15, 51, 72, 51, 86, 55, 82, 67, 70
  910, 13, 55, 38, 27, 68, 50, 70, 38, 42
  852, 14, 25, 50, 61, 91, 45, 87, 52, 53
  922, 14, 27, 48, 55, 82, 39, 76, 46, 46
  834, 14, 27, 41, 58, 86, 55, 82, 50, 51
 1006, 64, 27, 29, 15, 66, 27, 59, 32, 28
  856, 12, 57, 35, 26, 78, 48, 79, 42, 35
 1395, 68, 30, 33, 16, 74, 30, 74, 43, 33
 1519, 17, 30, 63, 72, 77, 52, 62, 65, 62
  193, 64, 33, 31, 15, 76, 29, 72, 41, 30
  740, 15, 47, 56, 33, 74, 42, 67, 50, 53
  369, 16, 51, 69, 51, 72, 55, 63, 62, 74
 1673, 13, 37, 55, 37, 80, 44, 74, 46, 56
 1323, 71, 31, 32, 17, 70, 32, 64, 44, 33
  781, 13, 65, 40, 26, 76, 54, 81, 51, 44
   27, 17, 67, 79, 44, 79, 61, 76, 64, 79
  835, 13, 55, 42, 30, 78, 50, 82, 46, 43
  971, 11, 53, 36, 26, 66, 47, 62, 46, 39
 1524, 16, 76, 52, 30, 81, 71, 80, 56, 59
 1618, 17, 31, 63, 75, 87, 55, 85, 67, 66
 1561, 15, 73, 52, 53, 83, 66, 80, 55, 55
  286, 15, 58, 66, 40, 83, 50, 80, 56, 66
  241, 17, 67, 48, 31, 80, 60, 75, 54, 50
 1582, 18, 48, 80, 71, 81, 60, 75, 69, 81
 1621, 81, 31, 33, 14, 84, 34, 81, 47, 33
 1263, 17, 49, 70, 48, 81, 52, 77, 62, 70
 1385, 14, 31, 64, 74, 72, 55, 61, 67, 64
 1629, 69, 32, 30, 14, 69, 30, 60, 43, 31
 1693, 16, 45, 73, 63, 79, 56, 70, 67, 72
 1735, 18, 34, 65, 77, 84, 57, 78, 69, 71
 1719, 86, 32, 35, 17, 84, 32, 78, 47, 34
 1136, 16, 35, 59, 51, 74, 47, 67, 55, 61
 1409, 14, 31, 51, 71, 82, 65, 80, 62, 64
  197, 16, 32, 52, 78, 78, 65, 69, 62, 62
  402, 14, 50, 68, 48, 80, 54, 74, 63, 71
   40, 18, 53, 72, 52, 80, 56, 77, 68, 71
  155, 15, 69, 41, 27, 80, 52, 79, 49, 44
 1556, 83, 34, 34, 16, 74, 31, 62, 44, 32
 1717, 14, 30, 64, 74, 81, 57, 80, 66, 64
  825, 14, 55, 40, 28, 80, 51, 79, 42, 44
  766, 13, 35, 54, 36, 80, 35, 80, 45, 48
  734, 66, 28, 27, 12, 62, 28, 52, 33, 30
 1137, 12, 42, 66, 43, 72, 49, 60, 55, 64
 1368, 17, 52, 82, 50, 77, 60, 71, 64, 81
 1015, 13, 54, 43, 27, 75, 53, 78, 42, 41
 1238, 15, 69, 80, 45, 84, 61, 83, 65, 81
  236, 15, 27, 56, 64, 83, 50, 79, 58, 55
 1203, 16, 63, 76, 44, 82, 56, 83, 65, 74
 1412, 72, 29, 32, 15, 70, 30, 64, 43, 31
  122, 15, 59, 73, 41, 81, 56, 76, 63, 74
 1163, 15, 72, 47, 32, 81, 63, 80, 48, 53
  294, 16, 67, 78, 46, 86, 60, 87, 69, 79
 1265, 16, 30, 50, 75, 83, 67, 75, 66, 62
 1651, 17, 48, 79, 51, 77, 58, 71, 64, 78
 1455, 16, 73, 49, 51, 79, 66, 71, 55, 58
  745, 14, 26, 41, 69, 81, 52, 71, 51, 51
  255, 16, 78, 57, 34, 78, 68, 70, 60, 59
  117, 16, 32, 63, 76, 83, 58, 81, 69, 66
 1239, 17, 50, 71, 52, 83, 56, 84, 67, 72
  407, 14, 70, 48, 32, 77, 63, 73, 54, 53
 1264, 14, 33, 49, 70, 71, 63, 58, 65, 62
  104, 14, 61, 72, 43, 69, 55, 53, 61, 71
 1501, 16, 78, 50, 32, 70, 70, 57, 56, 57
   19, 19, 36, 74, 85, 86, 60, 87, 70, 73
 1384, 17, 32, 49, 77, 86, 70, 84, 70, 62
 1306, 17, 49, 71, 48, 70, 54, 56, 62, 71
  799, 13, 53, 35, 23, 76, 45, 69, 35, 37
 1124, 69, 27, 30, 16, 83, 29, 78, 38, 28
  409, 14, 74, 48, 30, 78, 65, 77, 53, 53
  242, 15, 49, 66, 48, 84, 59, 87, 61, 65
  762, 14, 33, 65, 55, 72, 42, 83, 49, 60
 1697, 14, 32, 62, 74, 88, 57, 89, 65, 65
  225, 12, 60, 40, 29, 82, 54, 78, 46, 46
  226, 13, 42, 57, 42, 78, 41, 78, 49, 55
 1505, 17, 78, 48, 31, 83, 70, 80, 52, 60
 1343, 13, 71, 48, 31, 77, 64, 70, 55, 54
 1057, 13, 48, 55, 30, 80, 34, 72, 41, 48
 1605, 15, 62, 71, 41, 80, 54, 76, 64, 72
 1110, 14, 46, 65, 44, 84, 50, 80, 58, 67
 1230, 86, 34, 34, 18, 82, 34, 80, 45, 32
  337, 15, 70, 49, 34, 80, 63, 81, 55, 54
 1179, 66, 32, 29, 14, 66, 31, 59, 42, 29
 1652, 16, 42, 73, 65, 82, 56, 81, 65, 75
  370, 15, 73, 54, 31, 82, 62, 83, 54, 52
 1320, 16, 51, 73, 50, 84, 57, 83, 63, 75
 1679, 13, 26, 36, 52, 70, 49, 56, 46, 46
 1568, 16, 54, 83, 53, 83, 63, 82, 67, 84
  398, 14, 73, 53, 31, 85, 69, 85, 58, 62
  794, 13, 31, 52, 43, 77, 37, 74, 51, 60
  196, 17, 76, 53, 33, 74, 64, 66, 56, 53
 1591, 18, 76, 53, 35, 78, 71, 75, 59, 59
 1123, 16, 67, 45, 32, 69, 60, 58, 51, 49
 1354, 14, 32, 65, 79, 81, 59, 76, 72, 64
