PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
 1493, 70, 31, 32, 14, 65, 30, 53, 45, 30
 3907, 11, 53, 36, 25, 79, 41, 79, 37, 37
  583, 12, 56, 44, 41, 79, 59, 65, 44, 41
 1624, 14, 26, 39, 56, 76, 49, 67, 47, 49
   48, 19, 82, 57, 55, 80, 70, 77, 63, 64
  875, 13, 26, 43, 51, 87, 37, 77, 45, 46
  419, 14, 69, 48, 46, 81, 63, 77, 53, 53
  614, 16, 49, 67, 46, 82, 50, 83, 54, 64
 3546, 18, 89, 59, 60, 88, 70, 84, 54, 65
 2252, 14, 55, 39, 26, 74, 48, 76, 40, 42
  755, 17, 76, 52, 32, 77, 66, 70, 56, 58
 1919, 12, 24, 37, 46, 82, 40, 84, 50, 47
 2173, 13, 25, 40, 58, 87, 52, 81, 50, 53
 3225, 16, 32, 61, 73, 88, 53, 84, 60, 64
 3899, 14, 30, 49, 36, 79, 35, 77, 42, 49
 3449, 15, 68, 46, 45, 80, 60, 80, 53, 52
 1310, 14, 30, 53, 63, 86, 48, 84, 53, 55
  303, 14, 31, 59, 69, 79, 51, 74, 59, 59
 1750, 14, 32, 53, 45, 84, 40, 82, 48, 55
  992, 14, 46, 82, 65, 83, 60, 81, 67, 80
 2435, 13, 49, 39, 26, 78, 51, 77, 40, 45
 2001, 13, 61, 39, 42, 69, 54, 69, 43, 40
 1179, 13, 56, 35, 26, 72, 53, 70, 38, 42
 2237, 14, 30, 46, 52, 88, 41, 84, 49, 53
  496, 19, 49, 80, 68, 86, 60, 70, 61, 70
 3414, 13, 60, 44, 30, 76, 59, 69, 51, 49
 2166, 14, 31, 59, 53, 79, 44, 77, 48, 56
 3790, 12, 37, 46, 30, 78, 36, 77, 43, 51
  386, 77, 32, 33, 17, 73, 34, 73, 50, 35
 2896, 11, 47, 34, 34, 85, 44, 80, 37, 43
 1866, 58, 25, 27, 12, 67, 26, 63, 35, 28
 3283, 13, 63, 37, 47, 82, 55, 75, 44, 44
 1105, 12, 35, 61, 51, 78, 46, 73, 55, 58
 1767, 11, 33, 48, 37, 71, 40, 60, 45, 49
 2093, 13, 29, 41, 51, 80, 52, 72, 53, 50
  347, 18, 82, 61, 56, 85, 65, 78, 65, 65
 3542, 16, 81, 57, 35, 80, 64, 78, 60, 59
 3620, 17, 58, 73, 56, 82, 59, 80, 61, 63
 3963, 18, 80, 59, 34, 79, 65, 77, 60, 66
 3419, 17, 54, 75, 52, 85, 56, 85, 61, 65
 1798, 12, 51, 36, 38, 76, 52, 80, 42, 43
 2113, 11, 54, 39, 25, 79, 52, 77, 40, 43
 1804, 14, 33, 58, 52, 82, 43, 82, 51, 58
 3842, 12, 23, 32, 50, 78, 41, 75, 42, 42
 2463, 13, 49, 31, 23, 73, 40, 66, 34, 32
 3618, 16, 77, 57, 55, 83, 68, 79, 57, 59
 1052, 15, 37, 58, 51, 85, 50, 84, 59, 60
  359, 19, 36, 59, 88, 92, 70, 81, 76, 79
   99, 14, 77, 48, 32, 78, 73, 76, 60, 67
  125, 13, 56, 36, 27, 77, 52, 70, 43, 42
 3833, 64, 27, 29, 16, 73, 30, 73, 38, 29
 1371, 10, 52, 32, 38, 86, 43, 80, 38, 37
 1177, 58, 29, 29, 12, 71, 28, 72, 34, 27
 3106, 12, 32, 43, 33, 84, 35, 82, 43, 42
 3063, 10, 42, 32, 24, 75, 47, 68, 34, 36
 2377, 11, 26, 34, 54, 85, 48, 70, 45, 45
 3803, 15, 44, 64, 46, 85, 50, 78, 58, 60
 3550, 17, 56, 85, 54, 76, 57, 74, 71, 78
 2558, 11, 46, 37, 30, 72, 43, 61, 37, 36
 1010, 13, 57, 67, 41, 83, 53, 85, 60, 61
  627, 17, 68, 49, 31, 79, 67, 76, 52, 52
 1426, 11, 53, 41, 25, 78, 50, 79, 40, 40
 3863, 12, 50, 37, 24, 80, 45, 79, 38, 39
  397, 17, 39, 66, 58, 89, 51, 76, 60, 60
   68, 16, 33, 59, 87, 87, 76, 81, 74, 74
 4022, 15, 42, 78, 69, 85, 54, 83, 60, 70
 2564, 12, 47, 31, 32, 73, 46, 70, 38, 36
 3611, 14, 27, 53, 62, 86, 46, 83, 52, 54
  939, 14, 73, 52, 53, 87, 58, 74, 52, 49
 1508, 15, 31, 50, 73, 84, 64, 80, 60, 64
 1559, 15, 28, 47, 64, 87, 60, 79, 55, 62
 1273, 15, 29, 42, 60, 76, 56, 70, 58, 54
  838, 15, 62, 43, 29, 77, 59, 71, 47, 47
 2635, 13, 24, 39, 46, 81, 36, 77, 43, 49
 3807, 16, 30, 51, 60, 87, 49, 77, 58, 54
 1029, 15, 44, 74, 48, 77, 51, 70, 68, 70
 3679, 11, 31, 44, 32, 81, 35, 83, 44, 43
 1208, 13, 29, 41, 65, 92, 58, 90, 54, 61
 2338, 11, 24, 45, 51, 84, 39, 82, 43, 43
  352, 19, 51, 83, 73, 88, 66, 81, 61, 65
 2553, 50, 24, 23, 12, 69, 26, 70, 30, 24
  756, 17, 84, 56, 35, 76, 69, 70, 60, 70
  950, 15, 40, 69, 59, 85, 50, 81, 62, 66
 3076, 13, 24, 31, 44, 79, 49, 72, 42, 41
 3190, 15, 30, 53, 67, 84, 65, 76, 63, 60
 1436, 16, 27, 45, 65, 87, 56, 86, 53, 59
 3197, 17, 31, 62, 75, 84, 60, 77, 69, 69
 3656, 12, 35, 48, 36, 78, 40, 76, 45, 49
  818, 15, 42, 70, 60, 83, 53, 83, 62, 68
 1076, 17, 50, 71, 48, 86, 60, 82, 63, 72
 1577, 14, 32, 60, 54, 74, 41, 68, 54, 58
 3069, 10, 22, 32, 42, 77, 43, 74, 43, 39
 3359, 17, 34, 54, 78, 84, 70, 83, 71, 72
  308, 15, 32, 56, 79, 78, 65, 71, 64, 65
 3923, 14, 28, 38, 52, 81, 53, 77, 52, 50
 3849, 10, 50, 34, 25, 75, 43, 74, 34, 35
 1565, 14, 61, 37, 43, 74, 49, 74, 43, 40
 2619, 12, 52, 33, 26, 78, 45, 75, 35, 36
 1221, 12, 38, 56, 36, 81, 40, 80, 49, 52
  628, 16, 69, 51, 48, 79, 64, 75, 55, 51
 1011, 15, 30, 57, 67, 87, 53, 88, 63, 60
 1133, 13, 68, 44, 30, 78, 56, 78, 50, 50
  121, 17, 78, 49, 52, 85, 65, 78, 55, 64
 2797, 14, 51, 34, 25, 78, 48, 78, 37, 36
 1021, 69, 30, 28, 15, 72, 28, 72, 40, 32
 3124, 17, 76, 51, 30, 84, 65, 80, 56, 62
 1175, 14, 29, 53, 65, 85, 59, 85, 56, 61
 2369, 11, 35, 52, 33, 74, 38, 63, 47, 53
 3446, 14, 25, 38, 44, 81, 37, 77, 46, 45
 3385, 18, 41, 61, 41, 85, 54, 85, 53, 55
 1597, 14, 29, 41, 64, 83, 54, 79, 52, 54
 1042, 72, 31, 31, 15, 70, 31, 63, 39, 31
 2720, 13, 36, 47, 34, 74, 40, 65, 47, 47
 3360, 17, 80, 60, 58, 84, 70, 75, 62, 65
  105, 16, 81, 53, 52, 84, 71, 85, 56, 57
 2933, 13, 54, 33, 40, 86, 46, 80, 38, 37
 1736, 12, 58, 39, 27, 81, 50, 78, 41, 42
 1553, 15, 57, 36, 28, 80, 48, 80, 40, 43
  752, 80, 34, 34, 15, 72, 34, 64, 45, 32
 1566, 11, 50, 36, 26, 75, 44, 67, 40, 38
 3819, 54, 29, 29, 16, 67, 27, 64, 37, 28
 4043, 16, 29, 51, 60, 83, 48, 76, 56, 58
 4024, 14, 31, 62, 68, 87, 51, 83, 62, 62
 3364, 18, 57, 85, 59, 86, 66, 79, 78, 84
  354, 17, 53, 84, 74, 84, 65, 86, 65, 65
 3965, 76, 36, 36, 18, 73, 38, 69, 51, 37
 3262, 17, 50, 71, 52, 90, 57, 81, 60, 65
 2226, 14, 60, 40, 45, 81, 57, 81, 42, 42
 1002, 13, 56, 35, 25, 73, 48, 59, 39, 38
  653, 13, 71, 46, 32, 77, 63, 69, 50, 53
 2901, 11, 26, 51, 45, 82, 32, 75, 42, 50
 1790, 10, 30, 46, 31, 75, 33, 69, 42, 45
  488, 16, 83, 56, 34, 80, 71, 80, 61, 60
 3696, 13, 32, 52, 32, 75, 36, 68, 42, 50
   61, 15, 41, 74, 64, 83, 54, 81, 64, 68
 1190, 14, 35, 56, 47, 85, 45, 83, 51, 61
 1067, 16, 78, 48, 29, 77, 63, 62, 55, 57
 1820, 14, 56, 37, 27, 77, 46, 76, 40, 40
 3382, 17, 80, 62, 37, 83, 70, 78, 61, 64
 1245, 14, 48, 64, 43, 83, 47, 81, 54, 62
 1274, 14, 31, 52, 46, 76, 40, 66, 51, 55
 3797, 65, 30, 30, 15, 69, 30, 63, 43, 33
  601, 58, 24, 25, 14, 72, 26, 69, 33, 25
 1827, 12, 48, 35, 35, 82, 48, 78, 41, 42
 1872, 13, 33, 52, 43, 77, 36, 79, 45, 54
 3433, 17, 88, 56, 68, 83, 70, 83, 56, 65
 3549, 18, 58, 85, 57, 89, 59, 84, 71, 78
  118, 15, 32, 54, 82, 85, 71, 74, 68, 70
  233, 16, 88, 55, 54, 85, 78, 80, 68, 64
  175, 16, 75, 53, 33, 77, 72, 70, 56, 58
 1676, 13, 26, 32, 52, 76, 47, 70, 43, 48
 4014, 15, 31, 46, 57, 84, 62, 82, 54, 57
 3064, 11, 29, 41, 31, 80, 34, 71, 44, 42
 1086, 14, 41, 68, 56, 83, 51, 68, 61, 65
 3154, 13, 31, 59, 67, 83, 47, 82, 59, 61
  634, 14, 43, 75, 62, 78, 54, 72, 65, 62
 2349, 10, 50, 31, 22, 75, 46, 73, 35, 33
 3095, 11, 51, 35, 22, 77, 45, 74, 35, 35
 1963, 14, 26, 39, 62, 83, 55, 89, 51, 50
 1443, 15, 45, 63, 46, 79, 48, 72, 58, 62
 3616, 16, 31, 53, 77, 85, 67, 85, 61, 65
 2111, 14, 39, 55, 37, 86, 43, 80, 50, 54
 1456, 13, 46, 58, 45, 81, 47, 75, 58, 60
 3401, 18, 88, 57, 58, 87, 68, 78, 60, 57
 1685, 13, 60, 40, 45, 81, 51, 85, 42, 41
  202, 15, 61, 43, 40, 83, 55, 81, 45, 47
  436, 17, 32, 61, 88, 90, 75, 81, 75, 82
 2182, 13, 32, 53, 62, 83, 53, 82, 60, 60
 2682, 13, 25, 30, 37, 66, 37, 56, 43, 44
  639, 13, 38, 60, 38, 83, 45, 79, 51, 58
 1338, 17, 47, 64, 48, 84, 51, 84, 58, 61
 1324, 66, 28, 30, 15, 73, 31, 71, 41, 28
 2751, 11, 26, 41, 48, 87, 35, 83, 45, 43
 3523, 14, 73, 49, 30, 76, 60, 74, 51, 51
   78, 15, 67, 46, 30, 75, 61, 65, 50, 49
 1327, 14, 72, 47, 30, 75, 64, 71, 50, 51
 3155, 69, 27, 27, 13, 69, 31, 62, 39, 31
  565, 15, 44, 59, 46, 79, 50, 80, 56, 55
 3760, 14, 54, 40, 28, 78, 53, 71, 45, 43
 1494, 67, 29, 32, 14, 74, 32, 71, 39, 30
 3566, 12, 27, 45, 37, 80, 34, 82, 41, 44
 3991, 14, 31, 59, 67, 85, 50, 83, 62, 63
  148, 90, 35, 37, 17, 68, 37, 61, 53, 35
 1077, 17, 48, 66, 49, 83, 53, 81, 60, 60
 2871, 12, 32, 56, 45, 83, 39, 75, 46, 54
   76, 17, 80, 50, 30, 78, 65, 76, 52, 54
 2679, 11, 24, 49, 42, 74, 38, 66, 45, 47
 1128, 15, 46, 58, 43, 82, 50, 77, 59, 57
 1140, 61, 28, 30, 13, 66, 28, 64, 35, 27
 3948, 14, 60, 39, 28, 80, 52, 82, 42, 43
 1222, 15, 50, 77, 64, 85, 62, 82, 73, 80
 3875, 11, 41, 48, 28, 78, 37, 71, 43, 47
 3223, 17, 70, 50, 29, 77, 63, 78, 53, 52
 3571, 13, 43, 32, 25, 78, 42, 72, 35, 35
 1840, 11, 34, 47, 34, 84, 40, 81, 47, 45
 1087, 16, 42, 66, 54, 76, 54, 63, 61, 58
 2836, 11, 33, 46, 33, 71, 37, 59, 52, 47
 2195, 12, 30, 46, 55, 83, 43, 81, 51, 50
 2127, 15, 63, 70, 43, 81, 54, 79, 64, 70
 3538, 18, 89, 61, 61, 78, 77, 71, 66, 76
 2085, 13, 26, 41, 55, 84, 51, 76, 51, 55
 1620, 14, 26, 38, 59, 91, 47, 82, 47, 49
  963, 12, 37, 48, 36, 83, 40, 75, 49, 46
  530, 16, 31, 58, 69, 89, 55, 82, 60, 63
 1943, 12, 46, 33, 30, 77, 48, 74, 36, 37
  404, 17, 34, 72, 87, 80, 57, 74, 68, 79
 3466, 15, 31, 51, 43, 81, 41, 85, 49, 52
  161, 18, 51, 96, 77, 83, 64, 79, 67, 86
 3697, 13, 35, 54, 36, 82, 39, 79, 48, 56
 3752, 14, 50, 68, 52, 83, 54, 78, 60, 60
  695, 16, 29, 55, 71, 86, 60, 87, 60, 68
  470, 17, 82, 56, 55, 78, 65, 73, 60, 61
  999, 76, 31, 29, 17, 68, 30, 60, 40, 33
 3040, 12, 49, 35, 26, 76, 46, 74, 40, 40
 1983, 12, 57, 38, 25, 76, 51, 72, 46, 41
  940, 15, 64, 47, 30, 81, 60, 82, 54, 50
 2689, 13, 51, 32, 25, 73, 46, 71, 34, 37
 3144, 14, 54, 38, 36, 74, 52, 69, 45, 44
 3055, 12, 27, 43, 50, 81, 39, 77, 47, 46
   28, 19, 89, 61, 58, 72, 76, 66, 66, 63
 3341, 11, 28, 37, 45, 80, 41, 76, 48, 50
 2752, 11, 29, 44, 31, 79, 34, 77, 41, 44
  832,  7, 65, 46, 31, 79, 59, 69, 51, 52
  414, 15, 78, 52, 56, 81, 66, 74, 53, 53
 4052, 14, 32, 46, 61, 82, 63, 76, 62, 61
 3168, 14, 48, 69, 45, 79, 49, 75, 61, 66
 3082, 12, 46, 30, 30, 80, 41, 78, 41, 35
 3952, 12, 24, 40, 49, 87, 38, 84, 44, 43
  455, 18, 47, 82, 71, 89, 57, 88, 65, 70
 2176, 13, 49, 62, 49, 91, 51, 75, 61, 58
  407, 12, 24, 34, 52, 81, 44, 73, 48, 48
 1306, 13, 38, 62, 54, 88, 50, 77, 57, 60
 2154, 12, 31, 59, 50, 81, 39, 85, 53, 56
 3252, 11, 28, 38, 54, 87, 50, 86, 49, 50
 4057, 16, 29, 51, 59, 87, 45, 78, 55, 59
  479, 16, 29, 55, 68, 77, 50, 70, 62, 63
 2850, 10, 35, 44, 35, 74, 38, 62, 46, 43
   59, 17, 57, 85, 59, 84, 63, 80, 72, 78
  539, 16, 66, 47, 32, 70, 62, 62, 52, 57
 2301, 13, 30, 44, 33, 81, 34, 80, 42, 46
 2073, 15, 59, 44, 41, 80, 53, 74, 44, 45
  418, 16, 74, 51, 31, 78, 65, 76, 56, 57
 1003, 11, 44, 31, 30, 75, 40, 72, 35, 33
  151, 19, 89, 59, 36, 85, 77, 85, 65, 63
  188, 16, 67, 52, 83, 84, 75, 76, 68, 68
 1463, 15, 58, 39, 28, 76, 56, 68, 40, 43
  185, 15, 34, 58, 70, 85, 56, 81, 63, 63
 2143, 15, 25, 38, 50, 86, 52, 76, 54, 51
 1209, 13, 31, 48, 41, 79, 43, 75, 51, 57
  114, 17, 46, 81, 66, 85, 57, 75, 70, 68
 2717, 12, 50, 36, 35, 75, 46, 73, 37, 37
 2329, 12, 36, 46, 32, 83, 37, 89, 43, 45
 1725, 13, 34, 55, 48, 82, 44, 76, 50, 57
 3520, 11, 53, 40, 27, 77, 48, 74, 40, 43
 3535, 19, 34, 60, 80, 86, 75, 84, 61, 65
 1726, 15, 41, 60, 38, 83, 43, 80, 52, 60
 3377, 17, 73, 54, 31, 77, 74, 78, 59, 58
  947, 15, 31, 55, 45, 82, 41, 81, 49, 52
  846, 13, 41, 64, 52, 76, 49, 72, 59, 64
 1413, 15, 42, 62, 41, 79, 47, 76, 65, 60
 1157, 14, 61, 47, 46, 80, 65, 79, 51, 50
 3456, 13, 52, 43, 30, 74, 53, 63, 42, 46
  213, 15, 33, 51, 74, 90, 65, 87, 63, 68
 3167, 13, 46, 77, 46, 85, 52, 78, 61, 74
 3780, 13, 44, 59, 42, 80, 45, 79, 54, 54
  629, 14, 68, 50, 32, 81, 62, 78, 54, 54
   74, 15, 70, 52, 51, 80, 63, 79, 52, 52
  741, 14, 30, 53, 77, 93, 63, 84, 61, 68
  501, 17, 48, 89, 76, 78, 64, 70, 72, 78
 3950, 14, 28, 41, 64, 91, 48, 77, 51, 55
 3218, 15, 49, 66, 46, 81, 53, 78, 61, 58
 1210, 15, 27, 51, 58, 83, 44, 79, 56, 53
 2320, 11, 25, 37, 49, 83, 44, 75, 48, 45
  918, 14, 57, 72, 44, 82, 60, 74, 62, 69
 1244, 15, 43, 68, 47, 83, 45, 80, 54, 62
 1665, 12, 62, 42, 30, 73, 51, 63, 43, 44
 3600, 13, 48, 34, 35, 73, 44, 64, 35, 35
 3818, 14, 51, 39, 27, 77, 52, 72, 42, 43
 3294, 13, 27, 47, 39, 80, 38, 64, 43, 41
  672, 15, 66, 38, 48, 90, 58, 79, 51, 49
  446, 18, 80, 57, 53, 85, 68, 77, 62, 61
 2183, 16, 32, 58, 66, 78, 50, 75, 60, 67
  625, 14, 68, 47, 45, 78, 63, 78, 52, 54
 2087, 13, 63, 41, 25, 78, 55, 76, 48, 42
 1795, 18, 80, 52, 33, 82, 68, 80, 58, 58
 3772, 13, 55, 34, 24, 75, 44, 68, 38, 38
  935, 52, 26, 25, 13, 71, 25, 64, 30, 24
 1821, 49, 26, 26, 14, 63, 24, 55, 32, 27
 1163, 16, 50, 69, 47, 84, 52, 83, 59, 63
  641, 15, 68, 50, 47, 81, 62, 76, 53, 54
  195, 15, 80, 51, 60, 90, 68, 78, 57, 56
   52, 16, 88, 59, 58, 88, 79, 79, 64, 64
  509, 18, 35, 55, 84, 82, 75, 72, 65, 70
 1004, 14, 64, 49, 47, 75, 63, 68, 53, 50
 3778, 11, 23, 34, 44, 77, 44, 73, 45, 44
 3491, 54, 25, 26, 14, 69, 26, 62, 31, 25
 3791, 13, 25, 38, 47, 84, 34, 85, 44, 44
 3376, 16, 76, 57, 32, 79, 72, 77, 60, 59
  290, 17, 84, 53, 35, 76, 78, 81, 60, 60
  129, 17, 83, 53, 57, 82, 69, 81, 61, 65
 2262, 53, 27, 27, 14, 66, 27, 63, 30, 25
 2597, 12, 34, 48, 32, 76, 36, 72, 41, 50
 2903, 12, 27, 51, 47, 80, 34, 79, 45, 49
 1113, 14, 28, 43, 68, 76, 58, 66, 57, 57
 1706, 61, 27, 27, 12, 74, 26, 74, 36, 28
  207, 16, 73, 54, 29, 79, 64, 78, 56, 65
 3308, 13, 25, 40, 53, 84, 50, 81, 51, 48
  227, 18, 75, 88, 49, 79, 59, 72, 72, 88
 3928, 13, 25, 31, 43, 75, 42, 63, 42, 44
 3826, 15, 32, 54, 45, 86, 45, 71, 50, 52
  502, 16, 32, 56, 83, 86, 68, 83, 62, 68
 3930, 13, 53, 36, 27, 81, 49, 81, 40, 42
  434, 15, 32, 47, 72, 86, 63, 84, 63, 60
 3244, 11, 25, 36, 59, 77, 53, 68, 44, 46
 1847, 11, 34, 53, 39, 83, 37, 84, 46, 52
 3575, 14, 45, 31, 24, 75, 44, 66, 35, 36
 1889, 60, 28, 28, 12, 71, 27, 71, 36, 29
 1481, 14, 66, 43, 29, 78, 56, 77, 48, 51
 1336, 16, 47, 61, 45, 83, 50, 79, 56, 59
 3479, 13, 42, 65, 42, 76, 45, 67, 54, 60
 1873, 13, 26, 55, 61, 86, 42, 87, 51, 58
  819, 16, 49, 67, 48, 81, 51, 80, 60, 65
 1211, 16, 28, 47, 67, 76, 58, 66, 55, 61
  127, 13, 57, 40, 27, 71, 53, 63, 44, 42
 3727, 14, 62, 45, 31, 79, 59, 73, 51, 51
 3977, 15, 30, 51, 74, 85, 66, 75, 68, 63
 2436, 13, 49, 31, 34, 79, 46, 79, 35, 35
 2577, 12, 45, 30, 23, 79, 43, 78, 35, 35
 2039, 14, 51, 36, 26, 69, 46, 62, 39, 39
 2097, 14, 36, 62, 56, 90, 45, 81, 51, 60
 3607, 11, 25, 30, 48, 83, 43, 69, 43, 43
 2140, 13, 29, 49, 61, 82, 45, 76, 52, 52
  254, 17, 54, 74, 49, 83, 59, 84, 61, 66
 3622, 44, 24, 24, 13, 67, 22, 62, 28, 21
  504, 17, 55, 77, 55, 86, 58, 86, 61, 70
 1527, 12, 41, 52, 42, 79, 47, 77, 52, 56
 2040, 10, 36, 29, 25, 77, 38, 68, 33, 32
 3743, 14, 69, 50, 31, 77, 58, 71, 50, 49
  305, 17, 35, 52, 75, 93, 60, 88, 61, 72
 3742, 16, 70, 54, 30, 79, 58, 73, 52, 49
  459, 17, 33, 55, 90, 84, 79, 77, 70, 70
  466, 15, 91, 65, 35, 83, 70, 74, 65, 75
 3836, 16, 30, 43, 67, 87, 59, 83, 57, 59
 1078, 17, 51, 69, 48, 84, 55, 82, 61, 64
  260, 18, 33, 58, 86, 86, 85, 81, 70, 74
 1141, 58, 26, 28, 15, 72, 27, 75, 35, 27
 3590, 14, 33, 49, 34, 79, 38, 74, 46, 50
 3541, 16, 57, 84, 57, 83, 63, 78, 65, 66
 3537, 19, 86, 61, 35, 80, 71, 77, 64, 64
  705, 18, 85, 52, 58, 85, 77, 75, 60, 59
   96, 75, 34, 31, 17, 73, 34, 68, 48, 34
 1964, 13, 26, 33, 46, 81, 46, 79, 45, 48
 1299, 13, 54, 40, 39, 80, 52, 77, 44, 43
   97, 84, 32, 35, 16, 73, 35, 67, 48, 33
 3762, 11, 42, 33, 28, 73, 43, 67, 38, 38
 3437, 13, 34, 51, 41, 78, 43, 72, 50, 55
 2141, 13, 26, 48, 55, 89, 42, 82, 54, 60
 1018, 11, 24, 38, 54, 86, 47, 85, 49, 53
 3531, 13, 38, 54, 39, 80, 40, 77, 51, 56
  126, 17, 83, 54, 53, 81, 72, 74, 53, 60
 2628, 13, 49, 34, 32, 82, 45, 80, 38, 37
 1352, 14, 68, 45, 45, 77, 56, 73, 49, 47
 3133, 13, 60, 40, 30, 80, 54, 76, 43, 46
 2565, 12, 31, 52, 38, 85, 38, 83, 43, 51
 3924, 14, 26, 40, 50, 79, 49, 72, 49, 48
  932, 16, 32, 47, 74, 80, 67, 71, 60, 68
 1836, 15, 27, 50, 56, 84, 45, 79, 48, 47
  828, 69, 29, 29, 14, 73, 28, 71, 39, 31
  413, 42, 25, 23, 10, 68, 23, 66, 28, 25
 1500, 12, 38, 51, 39, 80, 42, 79, 52, 51
  750, 14, 30, 51, 59, 76, 45, 65, 56, 55
  734, 15, 69, 49, 30, 80, 61, 77, 53, 54
  706, 15, 79, 55, 57, 79, 70, 75, 58, 59
 2054, 11, 32, 61, 50, 81, 40, 88, 52, 61
 1134, 13, 30, 61, 70, 83, 49, 84, 54, 58
 1693, 11, 34, 52, 43, 84, 42, 85, 51, 56
  110, 17, 46, 82, 64, 89, 66, 81, 70, 75
  169, 16, 38, 60, 88, 87, 65, 88, 67, 68
   95, 89, 33, 35, 15, 67, 32, 63, 45, 35
 2515, 11, 52, 33, 41, 85, 43, 77, 40, 36
  948, 15, 72, 47, 28, 78, 65, 73, 52, 49
 1059, 16, 42, 70, 63, 78, 53, 72, 60, 66
 3457, 13, 53, 40, 28, 81, 53, 82, 41, 44
 3958, 15, 41, 59, 41, 82, 44, 75, 52, 59
 1079, 16, 31, 58, 70, 84, 53, 82, 60, 62
 2074, 14, 61, 46, 28, 82, 57, 82, 49, 49
 3189, 14, 32, 60, 67, 86, 50, 76, 62, 64
 3671, 10, 44, 32, 24, 74, 41, 66, 34, 38
 1721, 12, 38, 55, 39, 84, 43, 87, 51, 57
  797, 17, 48, 74, 50, 86, 52, 84, 65, 70
 1609, 12, 56, 38, 25, 76, 49, 68, 39, 40
 1202, 12, 56, 66, 34, 81, 47, 84, 52, 63
  792, 11, 56, 38, 40, 71, 54, 65, 43, 44
 2159, 14, 40, 55, 38, 66, 43, 52, 50, 53
 3971, 16, 32, 56, 68, 86, 54, 86, 62, 62
 2027, 10, 38, 47, 29, 81, 35, 76, 45, 48
  463, 77, 34, 33, 15, 68, 34, 60, 48, 33
 1878, 14, 28, 41, 60, 89, 52, 86, 52, 58
  529, 14, 30, 51, 72, 90, 64, 83, 63, 68
 1568, 13, 55, 36, 28, 73, 54, 67, 43, 43
  964, 14, 48, 64, 48, 82, 48, 82, 58, 63
 1296, 14, 25, 36, 52, 82, 51, 87, 49, 52
 2256, 13, 62, 39, 26, 67, 50, 63, 43, 41
 3119, 15, 43, 70, 61, 82, 54, 75, 62, 64
 2852, 11, 22, 40, 48, 88, 33, 78, 38, 41
 3801, 16, 53, 44, 31, 76, 60, 72, 48, 48
 2216, 13, 65, 40, 26, 77, 53, 75, 44, 45
 4058, 16, 31, 46, 60, 84, 58, 80, 62, 61
 1672, 13, 35, 62, 52, 83, 45, 84, 51, 60
 2531, 11, 48, 33, 33, 77, 41, 72, 35, 34
  333, 16, 35, 59, 96, 93, 85, 87, 77, 84
 1817, 51, 24, 25, 12, 55, 26, 38, 33, 26
  453, 16, 48, 78, 64, 86, 59, 77, 72, 79
  824, 15, 31, 49, 70, 77, 63, 64, 63, 60
 3406, 13, 65, 45, 48, 76, 56, 72, 50, 51
 1376, 14, 60, 44, 40, 74, 52, 68, 53, 45
 2838, 10, 23, 32, 46, 87, 46, 80, 45, 39
 2822, 13, 33, 49, 34, 75, 36, 62, 45, 48
  532, 17, 30, 45, 71, 80, 65, 74, 58, 59
  622, 69, 32, 32, 17, 66, 32, 55, 42, 33
  133, 15, 54, 80, 55, 83, 60, 80, 67, 77
 3412, 61, 30, 30, 13, 71, 28, 68, 40, 29
 4060, 57, 27, 29, 12, 67, 28, 63, 39, 29
  217, 18, 32, 53, 78, 86, 68, 88, 69, 68
 1275, 12, 28, 52, 61, 92, 46, 89, 51, 54
 2296, 13, 52, 35, 26, 79, 51, 74, 40, 37
 2753, 36, 23, 23, 11, 67, 22, 61, 28, 23
  724, 16, 28, 43, 62, 92, 53, 80, 55, 52
 1793, 56, 25, 28, 14, 68, 25, 63, 35, 27
 1189, 11, 29, 47, 39, 82, 38, 79, 43, 48
 3992, 17, 41, 60, 52, 78, 53, 76, 61, 59
 3381, 90, 37, 36, 16, 72, 36, 69, 50, 35
 1080, 16, 43, 82, 66, 87, 55, 83, 68, 75
 1844, 13, 35, 57, 39, 79, 38, 75, 47, 56
 1717, 15, 36, 56, 48, 80, 43, 72, 51, 56
 2961, 51, 24, 25, 13, 69, 25, 63, 30, 26
 3187, 13, 77, 48, 52, 81, 61, 83, 51, 55
 3373, 16, 70, 48, 31, 83, 63, 82, 55, 54
 3913, 12, 23, 42, 51, 75, 38, 61, 43, 47
  534, 17, 32, 52, 80, 80, 62, 81, 65, 62
 2378, 12, 25, 37, 46, 81, 38, 80, 48, 45
 2995, 14, 49, 32, 23, 72, 49, 43, 38, 36
 3779, 12, 57, 42, 29, 77, 55, 72, 47, 47
 1951, 12, 54, 35, 40, 67, 45, 60, 38, 35
 1819, 13, 52, 35, 37, 82, 50, 73, 42, 41
 3910, 11, 25, 35, 48, 82, 44, 82, 45, 45
 2490, 51, 25, 27, 12, 62, 26, 50, 30, 24
  115, 15, 34, 53, 85, 83, 70, 70, 71, 68
  874, 15, 29, 66, 72, 85, 50, 84, 61, 62
 1312, 14, 64, 46, 29, 82, 56, 84, 46, 47
 1287, 12, 39, 57, 38, 84, 44, 88, 53, 62
 2442, 11, 28, 52, 49, 80, 38, 78, 51, 51
 2721, 51, 24, 25, 12, 71, 24, 73, 27, 26
