PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  714, 14, 59, 40, 28, 81, 59, 82, 45, 46
 2246, 10, 23, 33, 38, 84, 29, 77, 45, 40
  113, 18, 33, 53, 83, 84, 70, 81, 60, 64
  442, 12, 42, 49, 30, 73, 35, 66, 46, 48
 3524, 11, 30, 55, 46, 85, 37, 74, 44, 50
 2171, 13, 44, 33, 25, 69, 43, 71, 36, 36
 3843, 16, 50, 87, 73, 79, 63, 73, 73, 85
 3752, 15, 74, 49, 54, 81, 63, 86, 54, 52
 1822, 11, 23, 44, 53, 80, 35, 75, 45, 46
    1, 89, 36, 37, 19, 69, 36, 60, 49, 38
 3148, 12, 31, 47, 34, 81, 38, 80, 46, 47
 1218, 15, 32, 51, 80, 85, 73, 82, 68, 67
 2084,  9, 26, 42, 37, 76, 35, 64, 44, 46
 3769, 14, 33, 51, 75, 86, 62, 84, 64, 68
 3765, 69, 30, 29, 16, 71, 29, 64, 39, 29
 1242, 11, 24, 33, 41, 80, 35, 76, 46, 43
 1813, 11, 31, 49, 40, 85, 39, 74, 46, 51
 1441, 16, 67, 45, 49, 83, 60, 88, 48, 51
  264, 15, 55, 85, 52, 79, 53, 80, 58, 73
 1114, 13, 49, 64, 41, 88, 45, 87, 55, 67
 3837, 15, 30, 54, 76, 88, 69, 81, 70, 71
 2221, 12, 30, 46, 40, 84, 41, 81, 47, 46
 3616, 13, 28, 47, 39, 84, 33, 83, 44, 47
 3728, 14, 70, 49, 30, 80, 57, 81, 51, 50
 2232, 52, 27, 26, 15, 63, 30, 55, 37, 29
  481,  9, 50, 35, 25, 68, 43, 60, 38, 35
  531, 12, 23, 37, 51, 77, 53, 63, 53, 50
 1909, 50, 24, 24, 13, 77, 22, 74, 27, 25
 1639, 11, 41, 33, 30, 73, 40, 71, 34, 29
  990, 17, 85, 48, 59, 70, 75, 72, 56, 53
 3145, 13, 30, 52, 64, 77, 47, 76, 58, 59
  242, 19, 53, 91, 81, 83, 63, 73, 88, 93
 3062, 59, 27, 26, 12, 69, 27, 64, 34, 25
 1807, 13, 57, 37, 27, 81, 45, 74, 39, 39
  325, 15, 82, 59, 35, 85, 74, 77, 58, 56
 2073, 67, 26, 28, 13, 63, 25, 49, 34, 29
 2077, 14, 49, 33, 26, 68, 46, 65, 36, 40
 2235,  9, 46, 27, 24, 75, 43, 73, 31, 36
 1168, 13, 24, 43, 53, 88, 40, 79, 52, 48
  256, 17, 88, 56, 35, 84, 76, 76, 62, 62
  273, 17, 35, 66, 79, 77, 62, 68, 64, 66
 1534, 53, 25, 27, 13, 65, 23, 59, 30, 24
  560, 58, 25, 25, 14, 71, 27, 67, 35, 27
  174, 18, 72, 89, 49, 74, 58, 68, 70, 88
 3292, 17, 51, 74, 52, 82, 57, 78, 69, 76
 1993, 52, 26, 24, 10, 71, 23, 60, 29, 26
   18, 21, 37, 63, 91, 91, 78, 88, 85, 86
 1550, 15, 29, 49, 65, 91, 59, 90, 61, 59
 3374, 12, 33, 60, 53, 77, 41, 81, 53, 55
 1332, 52, 25, 25, 10, 62, 27, 62, 30, 26
  635, 11, 30, 43, 37, 80, 30, 80, 44, 44
 3785, 17, 44, 73, 59, 84, 56, 75, 67, 80
 1115, 16, 48, 65, 44, 72, 51, 68, 55, 68
   33, 20, 51, 94, 79, 89, 60, 84, 78, 93
 3784, 15, 36, 54, 78, 78, 70, 85, 69, 71
  185, 15, 76, 54, 32, 75, 70, 69, 60, 58
 3597, 14, 33, 48, 39, 79, 44, 73, 46, 55
   76, 19, 79, 60, 56, 81, 71, 83, 57, 62
 1514, 13, 43, 38, 31, 79, 44, 79, 38, 42
 2186, 10, 24, 46, 57, 83, 38, 79, 35, 41
  234, 75, 31, 32, 16, 72, 33, 70, 44, 34
 1565, 14, 30, 50, 41, 83, 38, 77, 45, 44
  983, 16, 31, 64, 77, 81, 63, 83, 70, 76
 3225, 14, 45, 50, 29, 83, 42, 85, 47, 53
 1432, 13, 26, 39, 65, 82, 55, 81, 51, 51
 3149, 10, 32, 46, 37, 81, 36, 77, 50, 47
  649, 14, 53, 35, 26, 80, 45, 86, 39, 42
 1442, 18, 73, 57, 50, 78, 67, 70, 61, 57
  151, 16, 48, 70, 56, 87, 57, 82, 66, 75
   95, 81, 37, 32, 15, 68, 33, 63, 42, 34
 1954, 10, 42, 31, 28, 73, 41, 68, 36, 36
 2042, 14, 33, 53, 32, 79, 36, 77, 43, 40
  362, 15, 28, 50, 61, 82, 45, 71, 53, 53
 1767, 13, 50, 35, 27, 74, 47, 74, 39, 35
 3479, 11, 41, 34, 27, 81, 44, 77, 38, 36
 3712, 65, 29, 31, 16, 75, 30, 70, 43, 33
 3592, 51, 24, 27, 13, 70, 26, 67, 31, 27
 2014, 12, 24, 37, 45, 74, 35, 65, 42, 41
 3491, 57, 27, 25, 10, 68, 26, 66, 34, 25
  585, 13, 51, 31, 25, 75, 38, 77, 39, 39
 1551, 11, 25, 32, 38, 75, 34, 68, 42, 45
 3457, 12, 41, 31, 27, 86, 42, 80, 40, 36
 3395, 12, 44, 33, 31, 78, 41, 78, 34, 35
  330, 17, 56, 77, 59, 83, 58, 90, 74, 76
 3445, 14, 38, 54, 35, 81, 40, 80, 52, 55
   98, 17, 70, 56, 32, 80, 69, 78, 50, 59
  403, 16, 54, 68, 50, 82, 53, 79, 64, 69
 3446, 11, 35, 56, 49, 79, 41, 74, 49, 55
 3607, 48, 23, 23, 12, 70, 24, 70, 27, 25
 1851, 13, 51, 32, 22, 73, 42, 67, 33, 31
 2094, 12, 27, 36, 40, 81, 31, 75, 42, 36
 3824, 18, 92, 64, 37, 78, 77, 67, 64, 62
 1194, 15, 28, 56, 64, 86, 53, 75, 64, 60
  650, 14, 76, 46, 52, 78, 58, 80, 51, 48
   43, 16, 32, 75, 84, 87, 61, 89, 69, 71
 3465, 45, 22, 24, 12, 66, 22, 61, 31, 26
 1243, 13, 29, 57, 71, 80, 52, 87, 59, 59
  482, 14, 51, 41, 38, 76, 39, 74, 40, 31
 2307, 10, 38, 56, 34, 79, 43, 80, 46, 51
 1187, 16, 44, 66, 44, 78, 47, 67, 56, 68
  209, 18, 70, 47, 32, 91, 68, 83, 51, 56
 3402, 13, 25, 33, 56, 84, 46, 74, 43, 43
  394, 82, 31, 32, 14, 71, 34, 70, 43, 31
 1418, 12, 50, 33, 37, 70, 42, 69, 43, 36
 3285, 13, 23, 32, 53, 79, 48, 75, 43, 43
   11, 19, 74, 87, 54, 79, 69, 77, 79, 90
  284, 19, 55, 79, 55, 76, 62, 61, 66, 74
 1939, 10, 34, 42, 28, 78, 35, 81, 40, 41
 3151, 12, 26, 34, 48, 78, 42, 67, 42, 39
  626, 43, 22, 24, 12, 66, 20, 63, 26, 25
 3589, 14, 23, 38, 55, 80, 49, 77, 43, 47
  532, 13, 26, 48, 59, 83, 44, 81, 56, 52
 3704, 14, 40, 59, 44, 78, 45, 79, 58, 57
  624, 14, 27, 37, 51, 89, 55, 75, 47, 44
 3150, 11, 39, 46, 31, 80, 35, 84, 42, 46
  976, 18, 67, 77, 45, 84, 59, 75, 64, 73
  179, 17, 35, 59, 87, 88, 73, 79, 66, 76
 1116, 15, 58, 69, 39, 86, 46, 79, 60, 67
  593, 12, 33, 51, 38, 84, 38, 76, 40, 49
 1250, 12, 49, 39, 27, 69, 55, 59, 41, 46
 2118, 13, 22, 39, 47, 79, 33, 75, 39, 40
 3073, 11, 55, 36, 24, 73, 45, 60, 41, 37
 3729, 15, 46, 62, 46, 79, 46, 75, 62, 65
 3550, 12, 28, 51, 42, 82, 40, 75, 50, 53
 1169, 16, 46, 73, 49, 79, 52, 77, 71, 73
 3583, 14, 30, 52, 62, 84, 45, 86, 52, 55
  355, 18, 58, 85, 59, 82, 65, 79, 73, 84
  567, 14, 45, 51, 34, 78, 42, 76, 48, 55
 3087, 12, 28, 54, 48, 79, 41, 74, 52, 54
 3224, 11, 47, 36, 31, 74, 47, 72, 36, 41
 1006, 13, 27, 54, 75, 86, 61, 77, 68, 73
 3599, 13, 46, 38, 26, 74, 48, 74, 41, 38
 1280, 13, 29, 47, 25, 79, 37, 75, 46, 50
  165, 16, 84, 59, 59, 83, 76, 82, 65, 65
  707, 12, 27, 45, 51, 83, 34, 84, 48, 50
 3274, 15, 45, 69, 46, 83, 50, 88, 60, 68
 3827, 18, 79, 56, 54, 78, 67, 71, 58, 59
 3839, 18, 32, 60, 82, 85, 74, 81, 75, 74
 3617, 13, 33, 50, 34, 69, 35, 68, 39, 46
 3253, 12, 25, 37, 55, 84, 50, 76, 45, 49
 3223, 13, 23, 38, 43, 79, 34, 76, 49, 45
 1783, 54, 26, 25, 15, 71, 28, 67, 33, 27
 3663, 17, 58, 83, 60, 87, 63, 79, 79, 82
  860, 17, 69, 78, 45, 70, 60, 71, 74, 81
 3858, 17, 51, 87, 71, 80, 66, 78, 80, 87
  678, 13, 35, 39, 36, 75, 37, 79, 42, 48
 1814, 13, 32, 56, 46, 82, 43, 81, 49, 57
 1007, 15, 35, 55, 86, 79, 80, 82, 68, 70
 3290, 17, 71, 53, 47, 83, 68, 81, 53, 56
 3256, 13, 50, 36, 37, 75, 46, 75, 34, 36
 1271, 14, 52, 37, 34, 80, 47, 87, 35, 35
  892, 14, 62, 40, 41, 81, 50, 66, 47, 47
 3234, 13, 40, 60, 40, 81, 44, 75, 51, 60
  225, 18, 32, 50, 75, 89, 68, 82, 64, 75
 2201, 10, 33, 48, 30, 82, 33, 81, 39, 46
 1633, 51, 23, 25, 13, 75, 23, 75, 26, 22
 3385, 13, 27, 40, 53, 82, 53, 78, 50, 48
  331, 15, 58, 77, 56, 81, 59, 75, 72, 77
  958, 13, 29, 51, 61, 77, 48, 79, 59, 57
  519, 14, 54, 39, 26, 73, 46, 67, 41, 43
 1450, 13, 58, 66, 39, 79, 45, 77, 56, 61
 2085, 16, 43, 58, 39, 79, 44, 81, 55, 57
 3435, 13, 22, 39, 46, 84, 33, 82, 43, 42
 3818, 17, 50, 79, 56, 73, 54, 70, 69, 81
 3440, 14, 58, 39, 41, 78, 51, 76, 40, 38
  977, 18, 49, 81, 54, 85, 55, 81, 65, 72
  183, 74, 33, 33, 15, 69, 32, 60, 45, 32
 2132, 11, 30, 47, 41, 80, 37, 73, 46, 48
 3453, 13, 28, 35, 53, 79, 54, 75, 45, 49
 3703, 12, 57, 64, 39, 74, 47, 73, 55, 66
  311, 15, 44, 78, 66, 89, 58, 81, 71, 73
 3649, 11, 26, 45, 54, 85, 41, 81, 49, 54
 1091, 13, 40, 63, 37, 84, 38, 75, 50, 63
 3603, 11, 25, 46, 53, 88, 40, 79, 50, 50
 3281, 12, 39, 46, 29, 81, 37, 77, 49, 46
 2268, 10, 38, 47, 27, 72, 35, 65, 43, 47
   12, 16, 53, 72, 52, 83, 59, 81, 62, 77
  656,  9, 30, 52, 35, 77, 40, 72, 49, 50
 1092, 16, 58, 65, 37, 71, 47, 73, 58, 71
 1665, 14, 38, 49, 37, 85, 43, 74, 54, 57
  545, 13, 34, 47, 35, 81, 37, 82, 43, 48
 2146, 11, 46, 35, 33, 83, 42, 79, 38, 36
 3664, 13, 27, 54, 45, 76, 42, 75, 47, 57
 3551, 12, 35, 51, 35, 77, 44, 71, 46, 51
  137, 14, 32, 57, 79, 86, 67, 79, 65, 68
 1310, 11, 23, 40, 45, 82, 35, 79, 38, 37
  184, 82, 35, 33, 16, 71, 35, 58, 48, 34
  719, 13, 65, 42, 28, 73, 57, 79, 44, 45
 3601, 14, 34, 51, 40, 84, 39, 87, 49, 52
  679, 12, 31, 48, 41, 86, 38, 76, 51, 49
 3546, 15, 27, 50, 58, 85, 45, 77, 51, 51
 3528, 58, 27, 29, 15, 72, 28, 67, 35, 28
 2026, 16, 48, 80, 69, 87, 59, 89, 69, 78
 3034, 11, 35, 41, 29, 78, 33, 74, 47, 46
 3254, 13, 24, 42, 50, 79, 42, 85, 49, 49
 3650, 11, 26, 40, 51, 81, 49, 65, 53, 47
 3098, 12, 25, 42, 51, 88, 41, 77, 46, 52
 2141, 11, 24, 41, 49, 83, 33, 81, 42, 38
 3163, 10, 35, 43, 28, 81, 35, 73, 46, 49
 3591, 17, 36, 66, 92, 82, 79, 77, 78, 78
 3188, 46, 24, 22, 10, 76, 23, 64, 29, 26
 1847, 50, 24, 22, 11, 71, 25, 69, 32, 23
 1800, 10, 24, 37, 46, 81, 32, 78, 42, 48
  278, 73, 32, 29, 14, 66, 32, 63, 43, 31
  485, 10, 44, 50, 32, 78, 38, 72, 47, 43
 1300, 13, 29, 50, 41, 79, 40, 86, 40, 46
 1527, 13, 25, 30, 46, 79, 47, 79, 43, 44
  274, 17, 34, 58, 88, 90, 75, 83, 74, 75
  769, 14, 50, 74, 53, 76, 57, 63, 68, 72
 2214, 11, 46, 29, 26, 76, 42, 71, 35, 35
  670, 15, 59, 73, 51, 86, 55, 83, 67, 66
 3291, 18, 75, 57, 50, 78, 66, 81, 56, 60
 1674, 68, 31, 31, 15, 70, 31, 71, 47, 30
   96, 86, 37, 38, 19, 78, 34, 76, 45, 37
 3771, 72, 34, 31, 16, 68, 31, 68, 46, 31
 2357, 11, 22, 28, 47, 73, 41, 64, 44, 44
  884, 15, 30, 52, 77, 87, 60, 89, 66, 66
 1494, 12, 41, 33, 30, 70, 46, 74, 36, 41
 2119, 11, 20, 29, 35, 83, 33, 71, 43, 41
  715, 12, 71, 43, 29, 73, 61, 64, 48, 40
 1019, 17, 71, 80, 43, 88, 58, 73, 73, 84
 2336, 57, 26, 24, 13, 71, 24, 67, 33, 25
 1199, 15, 72, 49, 53, 80, 73, 78, 61, 56
  230, 18, 75, 52, 32, 82, 68, 79, 54, 58
 1013, 16, 80, 47, 60, 76, 70, 85, 58, 52
 1566, 13, 38, 49, 38, 76, 43, 70, 46, 53
 3828, 18, 80, 58, 34, 81, 72, 85, 59, 60
 1998, 10, 44, 35, 29, 68, 43, 64, 34, 35
 2318, 39, 21, 24, 12, 69, 22, 73, 24, 25
  142, 15, 75, 51, 31, 79, 66, 79, 51, 57
  546, 11, 35, 45, 34, 77, 34, 72, 45, 47
  368, 16, 66, 78, 46, 79, 60, 70, 69, 75
 1579, 12, 51, 32, 27, 74, 49, 69, 36, 35
 1936, 10, 41, 28, 27, 68, 41, 68, 32, 36
  911, 17, 32, 47, 73, 85, 67, 86, 62, 68
 3544, 13, 26, 48, 57, 79, 43, 83, 55, 52
 3665, 15, 44, 53, 31, 79, 38, 72, 50, 53
  680, 15, 45, 71, 58, 83, 53, 83, 64, 61
 3847, 84, 36, 34, 19, 64, 37, 57, 51, 37
  809, 13, 45, 32, 32, 70, 42, 54, 36, 34
 3088, 13, 35, 50, 34, 78, 38, 71, 47, 54
 1730, 70, 30, 30, 13, 69, 31, 60, 41, 31
 1768, 14, 51, 35, 28, 74, 46, 67, 40, 38
 1737, 15, 46, 62, 41, 89, 46, 83, 65, 60
 3156, 12, 43, 32, 28, 81, 40, 77, 40, 35
  332, 16, 66, 80, 50, 85, 60, 81, 73, 84
 1134, 13, 45, 54, 35, 84, 45, 74, 53, 60
 3832, 18, 33, 54, 73, 86, 67, 83, 72, 69
 2099, 12, 39, 28, 27, 75, 41, 68, 33, 31
 1500, 14, 32, 45, 33, 80, 35, 84, 48, 52
 3069, 11, 27, 39, 51, 80, 50, 75, 49, 51
  987, 71, 33, 31, 16, 73, 33, 64, 41, 31
 1643, 10, 26, 40, 30, 75, 36, 75, 42, 42
 1256, 14, 51, 58, 35, 76, 43, 84, 48, 60
  861, 17, 42, 78, 66, 93, 52, 87, 71, 79
 3492, 11, 46, 34, 31, 75, 45, 78, 36, 39
 3504, 12, 49, 40, 34, 75, 44, 69, 41, 40
  426, 14, 50, 65, 49, 75, 48, 77, 61, 65
  114, 17, 32, 58, 76, 88, 71, 76, 65, 75
 1188, 12, 43, 51, 29, 83, 42, 80, 44, 50
 1387,  9, 40, 46, 23, 71, 37, 70, 43, 44
 1335, 14, 52, 44, 37, 78, 52, 70, 44, 36
 3794, 18, 46, 73, 47, 80, 54, 76, 67, 73
 3209, 12, 30, 46, 34, 78, 37, 81, 39, 47
  984, 15, 33, 59, 86, 81, 73, 81, 70, 75
 1135, 15, 45, 73, 48, 86, 53, 77, 60, 72
 3170, 13, 24, 35, 49, 81, 41, 81, 43, 43
  657, 15, 48, 59, 50, 80, 52, 79, 63, 68
 3545, 14, 29, 44, 52, 86, 43, 84, 56, 52
 1743, 13, 30, 43, 59, 70, 58, 65, 61, 56
 3513, 14, 29, 46, 55, 76, 43, 74, 49, 55
 3755, 15, 43, 71, 57, 87, 54, 81, 64, 68
 3558, 11, 42, 28, 29, 82, 39, 81, 38, 36
 3081, 12, 57, 32, 25, 75, 47, 77, 42, 43
 3527, 12, 24, 47, 53, 84, 40, 81, 48, 47
 3474, 13, 39, 60, 44, 84, 46, 79, 59, 57
 3678, 10, 29, 51, 43, 81, 36, 80, 43, 46
 3618, 10, 31, 48, 41, 76, 32, 73, 40, 44
   85, 19, 45, 78, 64, 89, 61, 85, 70, 84
 1063, 13, 55, 35, 26, 82, 47, 77, 37, 40
 1823, 13, 23, 37, 44, 80, 35, 77, 47, 45
 1247, 56, 24, 26, 13, 65, 24, 75, 34, 25
 3751, 73, 30, 29, 16, 74, 32, 69, 42, 29
  434, 16, 75, 55, 53, 84, 71, 78, 60, 57
 1200, 16, 60, 41, 44, 78, 58, 72, 42, 47
  143, 17, 76, 53, 32, 79, 69, 70, 56, 56
 1795, 10, 35, 44, 38, 74, 40, 69, 43, 49
 3038, 13, 34, 30, 24, 79, 42, 67, 31, 34
 3795, 14, 31, 61, 74, 83, 54, 89, 61, 66
 1634, 36, 23, 22, 11, 62, 22, 60, 29, 23
 1744, 13, 30, 48, 58, 90, 47, 82, 54, 55
  877, 15, 47, 68, 51, 83, 54, 80, 62, 73
 3300, 14, 39, 54, 38, 74, 42, 76, 52, 56
 1492, 46, 24, 23, 11, 62, 23, 62, 22, 23
 3420, 12, 34, 49, 28, 69, 35, 67, 45, 48
  608, 13, 54, 35, 24, 75, 48, 73, 36, 39
   25, 19, 89, 61, 38, 85, 87, 85, 63, 64
 3082, 13, 58, 31, 41, 75, 49, 79, 40, 37
 1402, 15, 58, 39, 39, 86, 53, 83, 43, 44
  568, 13, 45, 53, 34, 70, 41, 55, 49, 54
  744, 14, 35, 52, 46, 81, 39, 76, 50, 50
  539, 10, 48, 35, 26, 82, 45, 82, 39, 38
 1136, 13, 45, 53, 29, 72, 41, 74, 46, 51
 3166, 11, 24, 34, 41, 78, 38, 72, 43, 40
  948, 13, 51, 62, 39, 80, 45, 76, 57, 64
  405, 15, 50, 78, 50, 90, 63, 88, 61, 71
  720, 13, 48, 58, 36, 80, 48, 79, 54, 63
 1281, 14, 35, 51, 36, 69, 40, 66, 43, 53
  687, 13, 25, 34, 48, 81, 43, 76, 43, 45
 1178, 15, 63, 42, 43, 80, 59, 74, 46, 48
  613, 14, 44, 52, 36, 84, 33, 77, 47, 50
 3468, 13, 33, 43, 32, 80, 40, 81, 43, 41
 1201, 14, 62, 46, 46, 84, 57, 79, 52, 48
 3180, 14, 57, 42, 40, 74, 50, 73, 46, 45
  129, 17, 47, 97, 73, 77, 70, 70, 76, 90
 2100, 12, 40, 33, 25, 73, 40, 71, 32, 34
  215, 15, 58, 79, 57, 76, 56, 71, 70, 74
 3226, 14, 33, 56, 48, 77, 44, 69, 47, 47
 1093, 14, 41, 66, 43, 90, 42, 77, 57, 67
 1580, 11, 43, 35, 28, 76, 41, 66, 37, 37
  237, 16, 73, 54, 31, 77, 69, 76, 56, 56
 2134, 12, 39, 44, 28, 80, 39, 74, 40, 47
  900, 17, 37, 75, 67, 79, 50, 80, 71, 78
  671, 11, 40, 49, 29, 82, 45, 81, 44, 41
 1780, 12, 27, 45, 51, 82, 45, 88, 46, 49
 1917, 13, 27, 45, 27, 74, 30, 71, 37, 41
 2005, 12, 42, 51, 31, 75, 35, 67, 48, 47
 1451, 15, 41, 60, 42, 64, 45, 70, 54, 62
 1559, 13, 59, 42, 29, 75, 51, 70, 45, 48
 1981, 14, 39, 57, 41, 89, 42, 81, 51, 52
 3078, 13, 27, 47, 55, 80, 33, 80, 42, 47
 1282, 14, 31, 51, 44, 81, 35, 87, 47, 45
 3478, 50, 24, 26, 13, 67, 23, 63, 28, 24
 3131, 13, 23, 43, 50, 80, 31, 78, 45, 44
 1539, 15, 48, 31, 32, 74, 44, 75, 35, 32
 3388, 50, 22, 22, 11, 65, 25, 58, 28, 25
  369, 17, 74, 49, 31, 79, 64, 68, 55, 56
  999, 14, 38, 76, 66, 76, 53, 75, 63, 74
 3343, 13, 33, 45, 35, 76, 37, 75, 41, 47
 3641, 15, 44, 53, 34, 84, 45, 83, 49, 50
 2259, 11, 56, 32, 23, 73, 45, 63, 36, 35
   23, 89, 37, 38, 18, 71, 34, 74, 50, 37
 1765, 55, 24, 27, 13, 67, 24, 61, 31, 26
 2215, 11, 46, 36, 30, 74, 44, 76, 41, 41
   35, 20, 63, 90, 58, 77, 62, 69, 79, 91
 2308, 13, 30, 49, 31, 79, 35, 72, 48, 47
 2341, 11, 53, 35, 38, 73, 46, 72, 41, 37
 3859, 19, 75, 85, 48, 88, 63, 87, 76, 79
   36, 14, 35, 49, 35, 81, 39, 76, 44, 52
  265, 17, 58, 83, 57, 84, 58, 84, 71, 85
  153, 19, 44, 79, 64, 85, 57, 76, 68, 76
 3219, 14, 45, 33, 31, 78, 41, 74, 41, 36
 3742, 17, 74, 51, 50, 79, 62, 73, 56, 56
 1044, 15, 36, 48, 39, 73, 42, 75, 45, 50
    5, 20, 96, 70, 38, 74, 82, 69, 75, 85
 3089, 12, 35, 53, 35, 84, 31, 74, 49, 47
  130, 19, 90, 65, 59, 87, 79, 86, 69, 64
 3538, 13, 31, 55, 45, 81, 41, 79, 53, 57
 1718, 11, 50, 40, 27, 80, 52, 79, 40, 42
 3161, 13, 22, 33, 38, 81, 43, 73, 45, 44
 2210, 43, 22, 26, 10, 72, 26, 69, 29, 26
  520, 14, 55, 40, 28, 86, 59, 82, 45, 48
 2211, 53, 25, 24, 11, 73, 23, 72, 27, 24
 3045, 10, 39, 44, 29, 79, 33, 80, 47, 46
 1035, 57, 29, 25, 12, 72, 28, 70, 35, 31
 2260, 12, 50, 28, 35, 75, 45, 71, 33, 37
 1336, 15, 50, 34, 34, 80, 42, 84, 39, 45
 3608, 44, 26, 22, 11, 69, 26, 66, 31, 25
 1131, 16, 76, 48, 32, 76, 68, 79, 51, 52
 1157, 14, 58, 70, 40, 87, 55, 78, 63, 75
   66, 18, 37, 57, 84, 84, 80, 84, 74, 77
 3552, 14, 37, 57, 37, 79, 40, 72, 53, 51
  949, 14, 34, 60, 49, 86, 44, 76, 52, 62
 1719, 17, 73, 51, 54, 82, 72, 73, 58, 57
  862, 14, 37, 59, 42, 87, 43, 75, 47, 57
  893, 17, 71, 48, 32, 79, 65, 72, 51, 48
  175, 16, 46, 92, 74, 83, 62, 70, 82, 94
  397, 15, 80, 58, 32, 76, 75, 69, 63, 63
 1520, 14, 43, 51, 28, 74, 35, 69, 43, 49
 3298, 12, 56, 40, 40, 71, 51, 69, 41, 38
 3244, 12, 55, 39, 26, 77, 51, 69, 40, 40
 1515, 14, 46, 34, 25, 75, 45, 68, 38, 35
  372, 74, 31, 31, 17, 68, 31, 65, 48, 34
 3653, 58, 26, 25, 14, 66, 23, 64, 31, 25
 2101, 14, 51, 33, 36, 79, 47, 77, 37, 35
 3788, 73, 32, 33, 17, 70, 32, 67, 45, 31
 3525, 10, 30, 45, 33, 74, 35, 67, 47, 50
 3557, 40, 25, 24, 11, 68, 22, 63, 29, 22
 1747, 48, 24, 25, 13, 71, 23, 67, 30, 22
 3315, 11, 39, 30, 28, 80, 42, 69, 40, 35
 3350, 15, 57, 38, 38, 75, 53, 72, 41, 46
 3169, 12, 23, 41, 51, 82, 39, 80, 44, 46
 3417, 51, 24, 25, 10, 64, 26, 64, 32, 24
  614, 12, 37, 52, 37, 69, 39, 59, 47, 51
  191, 16, 55, 82, 57, 83, 57, 81, 60, 79
 1588, 10, 37, 44, 25, 74, 34, 78, 43, 44
  569, 14, 33, 51, 34, 82, 35, 78, 48, 44
  428, 17, 34, 49, 76, 81, 72, 77, 66, 65
 1913, 11, 40, 28, 24, 78, 40, 79, 30, 37
  243, 16, 68, 80, 49, 76, 61, 64, 73, 78
  901, 17, 57, 71, 41, 79, 54, 81, 62, 70
  479, 50, 27, 24, 14, 62, 24, 63, 26, 25
 3761, 13, 60, 46, 28, 70, 59, 72, 42, 51
  244, 17, 56, 80, 54, 82, 56, 82, 62, 75
  927, 15, 33, 55, 35, 76, 39, 71, 44, 57
 1464, 16, 69, 49, 30, 87, 59, 85, 50, 57
 3529, 50, 27, 28, 15, 72, 25, 68, 35, 28
 3416, 12, 22, 39, 45, 84, 32, 79, 42, 41
 1982, 12, 33, 53, 46, 82, 39, 73, 54, 57
 3629, 12, 30, 51, 44, 78, 41, 77, 48, 45
  527, 15, 29, 54, 44, 74, 41, 82, 49, 47
 1424, 12, 35, 55, 46, 77, 48, 74, 53, 63
 1940, 12, 35, 43, 33, 77, 37, 66, 44, 43
  852, 16, 78, 49, 54, 85, 68, 83, 56, 50
 1127, 50, 22, 21, 11, 60, 24, 45, 26, 26
  691, 55, 26, 25, 12, 67, 22, 67, 30, 25
 3633, 57, 25, 27, 13, 68, 24, 65, 31, 27
  666, 69, 31, 34, 15, 75, 31, 71, 46, 32
  102, 19, 55, 80, 53, 88, 59, 81, 68, 76
 3282, 13, 31, 46, 37, 76, 36, 72, 45, 57
  144, 15, 79, 57, 52, 78, 73, 75, 58, 56
 3406, 12, 42, 51, 29, 82, 35, 71, 42, 45
  448, 13, 27, 36, 44, 69, 31, 60, 49, 46
 3122, 13, 35, 55, 35, 81, 36, 81, 48, 48
 1094, 19, 47, 84, 72, 81, 58, 76, 77, 87
  285, 17, 70, 81, 52, 80, 59, 73, 73, 81
 1012, 65, 31, 32, 13, 72, 31, 68, 40, 29
 1738, 12, 32, 56, 48, 79, 46, 77, 46, 54
 3306, 11, 22, 28, 34, 76, 33, 79, 33, 34
  667, 10, 50, 36, 25, 79, 44, 76, 37, 38
  627, 12, 45, 32, 20, 78, 35, 75, 29, 33
 3502, 54, 24, 25, 13, 66, 27, 68, 35, 25
 1244, 10, 24, 32, 41, 83, 39, 84, 41, 44
 1388, 11, 30, 51, 32, 69, 33, 63, 42, 50
 3436, 13, 24, 28, 46, 87, 44, 83, 43, 43
  192, 16, 57, 65, 39, 76, 50, 67, 58, 65
 3105, 13, 38, 52, 45, 79, 45, 79, 51, 55
 3325, 14, 28, 53, 60, 83, 51, 81, 65, 59
 3196, 15, 48, 59, 34, 82, 43, 75, 56, 59
 3789, 69, 33, 32, 16, 68, 32, 69, 47, 33
 3164, 12, 34, 47, 32, 82, 36, 78, 44, 46
  681, 14, 31, 51, 45, 74, 38, 80, 45, 50
 2222, 13, 41, 47, 29, 81, 39, 84, 42, 53
 1152, 17, 75, 51, 53, 75, 66, 70, 53, 58
  343, 19, 83, 57, 35, 85, 77, 86, 64, 64
  647, 55, 26, 26, 12, 69, 25, 64, 25, 26
 2050, 14, 26, 43, 49, 81, 37, 76, 49, 48
  967, 17, 82, 58, 32, 75, 74, 73, 62, 66
 3676, 11, 44, 30, 22, 73, 44, 63, 35, 35
 1036, 63, 28, 30, 14, 72, 28, 57, 39, 29
  848, 72, 31, 32, 16, 79, 33, 72, 42, 34
  638, 10, 38, 47, 28, 88, 37, 78, 35, 36
 2178, 10, 36, 41, 30, 79, 37, 80, 42, 45
 3179, 61, 27, 26, 11, 73, 25, 68, 30, 29
