PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
 2877, 13, 39, 69, 59, 79, 49, 74, 58, 69
  591, 15, 33, 61, 74, 89, 56, 78, 60, 68
  388, 16, 43, 78, 66, 79, 53, 76, 69, 79
 2721, 17, 33, 47, 75, 78, 65, 76, 66, 66
  311, 17, 86, 57, 35, 81, 77, 72, 57, 60
 2709, 19, 51, 90, 79, 81, 61, 78, 75, 88
  824, 16, 30, 42, 71, 83, 65, 80, 54, 62
  891, 15, 32, 43, 73, 83, 60, 86, 52, 60
  863, 13, 48, 59, 41, 86, 45, 80, 55, 63
 2861, 15, 45, 77, 67, 82, 57, 86, 64, 77
 2998, 14, 44, 69, 56, 80, 49, 71, 60, 71
 2860, 16, 77, 52, 30, 78, 73, 83, 55, 54
  162, 20, 84, 61, 36, 82, 84, 85, 59, 63
   23, 20, 70, 92, 61, 87, 62, 86, 70, 89
  471, 16, 83, 51, 35, 79, 72, 76, 51, 55
  106, 19, 51, 87, 70, 85, 61, 80, 74, 85
  459, 15, 46, 83, 72, 86, 59, 83, 67, 80
 1837, 18, 32, 54, 85, 92, 74, 93, 64, 70
 3010, 19, 35, 57, 95, 92, 90, 86, 83, 90
  393, 14, 32, 47, 80, 77, 71, 78, 60, 67
 2999, 83, 36, 33, 15, 62, 36, 54, 45, 31
  324, 18, 37, 56, 87, 92, 78, 90, 66, 75
   89, 17, 32, 65, 80, 91, 57, 89, 60, 66
  319, 19, 54, 89, 72, 85, 61, 85, 71, 84
  163, 16, 80, 57, 35, 84, 70, 77, 57, 62
 3000, 80, 35, 32, 16, 73, 34, 70, 46, 31
 2937, 16, 69, 45, 48, 81, 54, 76, 45, 50
 2866, 74, 35, 30, 17, 71, 33, 73, 43, 32
  329, 16, 81, 50, 34, 73, 71, 75, 51, 56
  628, 14, 44, 76, 67, 85, 53, 75, 56, 74
 2847, 14, 39, 73, 63, 82, 52, 80, 58, 72
   65, 18, 37, 70, 87, 93, 70, 91, 77, 80
  688, 15, 73, 44, 29, 79, 65, 74, 45, 48
  164, 17, 86, 54, 36, 80, 79, 81, 57, 58
 2746, 15, 66, 45, 28, 77, 57, 69, 52, 43
  165, 19, 86, 61, 32, 85, 75, 81, 56, 58
  166, 19, 83, 59, 55, 80, 70, 81, 57, 58
  478, 65, 29, 28, 15, 67, 29, 49, 39, 27
 2835, 17, 31, 65, 78, 88, 54, 84, 66, 70
 2894, 66, 30, 30, 13, 68, 31, 60, 37, 28
  130, 17, 57, 74, 50, 84, 61, 84, 60, 76
 2812, 66, 28, 29, 13, 72, 31, 74, 38, 28
  617, 18, 75, 46, 33, 82, 68, 65, 46, 49
  379, 16, 78, 54, 33, 73, 68, 73, 51, 56
  364, 17, 46, 75, 61, 89, 56, 89, 57, 74
 2824, 13, 38, 65, 54, 73, 45, 70, 60, 67
 2872, 14, 34, 50, 80, 83, 66, 79, 69, 70
  828, 80, 33, 31, 15, 62, 35, 63, 45, 31
 2910, 17, 31, 70, 79, 83, 55, 82, 69, 70
  418, 16, 36, 64, 76, 93, 57, 86, 63, 71
  464, 17, 36, 70, 82, 93, 57, 81, 64, 71
  293, 15, 52, 85, 71, 89, 58, 90, 67, 84
 2767, 17, 69, 44, 47, 78, 59, 79, 46, 48
  743, 17, 64, 48, 43, 84, 54, 82, 44, 50
  834, 17, 69, 50, 47, 69, 58, 61, 49, 50
   98, 17, 82, 55, 35, 84, 72, 69, 56, 60
 2991, 84, 35, 34, 16, 68, 35, 69, 41, 31
  303, 84, 37, 36, 17, 77, 34, 69, 49, 36
  508, 69, 31, 28, 15, 66, 32, 60, 36, 27
  563, 18, 48, 80, 70, 83, 54, 78, 62, 72
 2689, 15, 33, 52, 75, 80, 73, 77, 70, 68
 2842, 69, 32, 32, 13, 73, 33, 76, 40, 29
   52, 18, 65, 84, 59, 82, 70, 82, 71, 82
 2893, 14, 28, 54, 63, 79, 49, 79, 54, 60
  297, 15, 36, 51, 85, 80, 74, 68, 63, 73
  835, 17, 78, 50, 33, 74, 72, 77, 52, 55
  312, 18, 86, 55, 34, 88, 81, 84, 56, 62
  412, 17, 64, 79, 45, 82, 59, 80, 60, 76
  782, 73, 32, 30, 17, 75, 34, 76, 41, 30
  606, 17, 65, 73, 44, 73, 63, 71, 62, 71
  277, 15, 33, 43, 69, 88, 61, 77, 56, 61
 2732, 14, 51, 62, 38, 78, 48, 78, 54, 60
  435, 19, 60, 79, 59, 86, 56, 87, 67, 80
 2990, 14, 33, 52, 79, 84, 72, 86, 65, 71
 2955, 16, 30, 49, 75, 82, 68, 83, 66, 71
 2676, 15, 67, 76, 48, 77, 53, 71, 64, 76
 2679, 17, 42, 78, 65, 82, 56, 73, 70, 77
 2717, 16, 60, 71, 41, 82, 48, 77, 69, 70
 2789, 11, 27, 34, 64, 80, 58, 76, 50, 49
   38, 21, 54, 98, 81, 88, 62, 82, 72, 97
 2879, 13, 28, 58, 68, 81, 50, 76, 61, 61
 3007, 14, 33, 52, 78, 85, 75, 84, 66, 68
 2696, 16, 60, 42, 27, 84, 61, 84, 46, 49
 2711, 72, 33, 31, 13, 71, 34, 75, 40, 33
 2977, 17, 32, 64, 73, 89, 57, 87, 64, 66
 2831, 15, 57, 84, 57, 85, 58, 86, 68, 79
 2775, 14, 33, 58, 50, 81, 42, 78, 46, 59
 2820, 16, 51, 62, 41, 75, 52, 73, 55, 57
  332, 19, 79, 55, 33, 82, 71, 83, 57, 57
  157, 17, 37, 74, 85, 91, 58, 74, 64, 70
 2905, 14, 29, 44, 66, 83, 58, 85, 57, 63
 1905, 13, 50, 66, 41, 78, 46, 70, 53, 64
  428, 17, 85, 58, 58, 88, 73, 83, 54, 59
  279, 79, 34, 33, 18, 71, 35, 63, 44, 33
 2759, 13, 29, 53, 65, 77, 43, 69, 58, 60
  616, 70, 34, 31, 13, 70, 32, 60, 43, 31
 2980, 15, 37, 69, 57, 81, 50, 75, 55, 61
  752, 16, 52, 59, 38, 80, 52, 79, 51, 61
 2675, 17, 54, 78, 56, 79, 54, 74, 70, 72
 2832, 78, 34, 33, 17, 66, 33, 65, 43, 31
  803, 17, 33, 60, 69, 89, 53, 82, 58, 69
 2815, 13, 64, 46, 42, 75, 55, 81, 46, 50
   83, 15, 61, 84, 57, 88, 63, 85, 64, 82
 2925, 65, 28, 29, 11, 70, 29, 65, 32, 30
 2769, 16, 41, 59, 37, 77, 42, 77, 47, 60
  370, 16, 33, 63, 75, 88, 56, 81, 56, 65
 3006, 16, 33, 62, 75, 90, 52, 81, 66, 72
  244, 15, 60, 72, 47, 80, 63, 75, 63, 78
  666, 18, 80, 54, 53, 86, 66, 85, 50, 58
  206, 17, 35, 69, 84, 86, 67, 85, 67, 74
 2792, 16, 68, 46, 31, 78, 66, 79, 51, 46
  259, 17, 85, 57, 34, 77, 77, 82, 55, 57
  843, 16, 50, 61, 38, 84, 50, 86, 54, 61
  264, 17, 84, 51, 34, 75, 74, 62, 53, 55
  759, 14, 31, 43, 70, 86, 64, 81, 51, 62
 2742, 16, 32, 53, 61, 84, 52, 78, 53, 56
   41, 16, 52, 89, 71, 83, 70, 81, 81, 90
 2930, 13, 55, 62, 36, 76, 46, 71, 58, 60
  142, 14, 62, 50, 45, 78, 61, 64, 43, 50
  797, 16, 47, 69, 60, 86, 54, 85, 55, 69
 2940, 14, 27, 53, 63, 80, 47, 78, 58, 59
   26, 95, 39, 37, 18, 78, 37, 68, 58, 37
  380, 17, 78, 51, 32, 80, 71, 63, 49, 57
  790, 13, 74, 45, 31, 84, 62, 79, 48, 52
 2913, 13, 64, 40, 27, 74, 48, 68, 40, 43
  898, 14, 70, 48, 28, 77, 65, 78, 48, 50
  339, 17, 64, 73, 45, 78, 60, 69, 60, 72
 2701, 15, 45, 62, 45, 77, 47, 76, 60, 66
  930, 15, 44, 76, 66, 79, 48, 77, 61, 69
  407, 18, 83, 54, 54, 82, 67, 79, 63, 60
   95, 16, 57, 82, 56, 84, 62, 81, 72, 85
  269, 19, 60, 72, 47, 89, 61, 76, 63, 73
  284, 17, 85, 53, 34, 72, 75, 73, 57, 59
   72, 15, 86, 53, 36, 84, 74, 75, 56, 62
  667, 15, 44, 77, 62, 75, 61, 73, 65, 74
  685, 18, 77, 49, 33, 74, 71, 71, 49, 53
  761, 16, 31, 44, 68, 84, 63, 88, 52, 60
   18, 17, 39, 79, 93, 90, 71, 80, 77, 84
 2898, 16, 69, 45, 29, 77, 53, 71, 46, 52
 2939, 16, 35, 62, 51, 75, 54, 76, 53, 62
  625, 16, 43, 75, 64, 87, 52, 80, 62, 74
  414, 17, 65, 79, 46, 72, 54, 68, 67, 77
 2852, 16, 79, 57, 35, 77, 65, 75, 57, 62
 3005, 16, 33, 53, 83, 87, 72, 80, 66, 73
  386, 15, 47, 79, 67, 78, 54, 63, 65, 74
 2952, 18, 50, 72, 53, 78, 56, 78, 67, 73
 2908, 15, 56, 73, 54, 82, 56, 82, 64, 77
  136, 20, 34, 56, 85, 77, 78, 76, 69, 69
  686, 17, 73, 45, 30, 72, 67, 71, 47, 53
   47, 88, 38, 35, 15, 76, 35, 75, 54, 35
  243, 16, 65, 76, 45, 84, 56, 74, 61, 72
  682, 15, 71, 44, 29, 84, 63, 74, 46, 50
  240, 14, 67, 42, 29, 80, 57, 73, 44, 51
 2790, 17, 54, 67, 47, 86, 54, 83, 58, 64
 2919, 12, 26, 51, 59, 76, 41, 79, 46, 53
  600, 19, 83, 55, 58, 85, 71, 73, 50, 58
 2882, 73, 30, 30, 16, 69, 32, 81, 41, 31
 2969, 14, 28, 54, 61, 82, 47, 76, 52, 55
  257, 84, 33, 33, 16, 79, 36, 74, 43, 33
 2693, 18, 69, 78, 45, 82, 55, 86, 60, 78
  804, 16, 32, 64, 72, 92, 49, 85, 58, 64
  760, 14, 31, 56, 69, 88, 45, 84, 54, 63
  294, 16, 39, 68, 57, 84, 46, 81, 58, 72
  612, 14, 48, 59, 41, 86, 49, 88, 53, 66
  381, 19, 77, 54, 56, 86, 62, 84, 49, 56
  520, 13, 48, 62, 43, 84, 51, 89, 51, 64
  500, 17, 73, 56, 53, 85, 70, 84, 54, 56
  505, 15, 35, 64, 78, 91, 53, 82, 57, 65
 2931, 13, 25, 51, 63, 86, 45, 82, 54, 54
  261, 17, 82, 53, 35, 86, 68, 83, 52, 57
  246, 18, 48, 82, 72, 84, 54, 73, 67, 77
   19, 17, 39, 58, 93, 86, 84, 87, 72, 78
  408, 18, 79, 59, 53, 88, 65, 80, 52, 57
  330, 18, 82, 50, 33, 80, 72, 79, 50, 54
  134, 17, 33, 67, 81, 80, 60, 77, 63, 65
  108, 16, 48, 87, 77, 82, 56, 75, 68, 81
  820, 13, 45, 74, 63, 89, 47, 80, 55, 66
  227, 13, 33, 56, 69, 81, 48, 67, 51, 61
  124, 17, 75, 50, 30, 75, 73, 71, 52, 55
  527, 17, 34, 70, 79, 92, 61, 83, 67, 75
  499, 15, 49, 60, 45, 82, 52, 77, 53, 64
  187, 18, 82, 54, 33, 72, 76, 76, 55, 57
   55, 17, 87, 65, 35, 83, 72, 73, 58, 64
 2674, 15, 30, 70, 81, 87, 54, 74, 70, 74
 2720, 15, 29, 61, 75, 76, 50, 66, 60, 65
   30, 19, 89, 61, 38, 72, 82, 73, 58, 68
   84, 19, 66, 78, 51, 92, 60, 91, 66, 73
  176, 17, 61, 83, 55, 85, 63, 92, 68, 79
   64, 17, 33, 76, 91, 84, 67, 84, 77, 79
 1864, 16, 32, 43, 70, 91, 61, 83, 53, 63
  405, 17, 74, 46, 33, 86, 63, 86, 46, 49
  232, 79, 34, 32, 18, 73, 35, 56, 45, 32
 1888, 15, 75, 48, 31, 83, 70, 75, 48, 50
  143, 15, 85, 52, 33, 79, 74, 78, 52, 58
 2697, 16, 69, 42, 28, 71, 59, 79, 48, 44
 2963, 18, 70, 46, 28, 82, 63, 81, 46, 48
  461, 15, 48, 82, 70, 89, 61, 80, 67, 80
  918, 16, 58, 76, 57, 91, 62, 88, 62, 76
 2710, 20, 69, 85, 50, 81, 64, 84, 73, 89
 2915, 15, 42, 52, 32, 70, 42, 72, 45, 55
 2843, 15, 73, 48, 27, 78, 64, 78, 49, 53
  724, 77, 34, 29, 17, 73, 34, 70, 43, 29
  376, 79, 34, 30, 18, 75, 31, 69, 42, 34
 2823, 17, 94, 59, 34, 78, 81, 78, 63, 68
  305, 89, 36, 34, 15, 72, 35, 67, 49, 35
  214, 18, 85, 55, 62, 81, 66, 76, 51, 61
  547, 17, 43, 77, 64, 80, 53, 71, 59, 74
   73, 18, 79, 57, 35, 85, 68, 79, 55, 62
 2985, 16, 62, 74, 42, 84, 53, 69, 65, 77
  270, 17, 51, 83, 57, 78, 62, 74, 69, 77
 2933, 16, 55, 66, 43, 75, 48, 73, 57, 65
  239, 15, 80, 49, 33, 78, 72, 78, 53, 54
 2735, 67, 29, 28, 13, 69, 27, 67, 36, 26
  670, 18, 73, 54, 49, 74, 66, 76, 49, 56
 2864, 16, 28, 41, 69, 82, 67, 90, 59, 63
   74, 18, 82, 55, 57, 79, 76, 78, 56, 59
 2972, 17, 71, 47, 30, 78, 71, 76, 53, 53
  542, 17, 52, 74, 49, 80, 54, 68, 58, 70
  391, 18, 33, 66, 80, 88, 56, 75, 58, 69
 2953, 18, 47, 78, 66, 80, 53, 79, 62, 73
  796, 18, 45, 76, 66, 90, 48, 80, 60, 71
 2928, 13, 67, 42, 27, 73, 57, 69, 44, 47
  626, 14, 46, 71, 61, 86, 51, 78, 56, 69
  894, 71, 31, 30, 13, 76, 32, 67, 40, 30
 2974, 16, 42, 68, 60, 84, 54, 76, 60, 71
    7, 19, 87, 61, 63, 85, 83, 83, 66, 63
 2874, 16, 67, 46, 48, 77, 62, 82, 48, 53
  185, 15, 90, 58, 36, 81, 69, 74, 56, 57
 2862, 13, 41, 69, 56, 77, 53, 74, 57, 72
  132, 18, 56, 83, 52, 81, 56, 75, 66, 77
   60, 17, 50, 78, 65, 88, 64, 84, 63, 78
  333, 16, 77, 58, 56, 80, 67, 68, 56, 59
 2803, 15, 42, 71, 62, 82, 49, 77, 55, 66
  382, 14, 85, 49, 30, 81, 80, 86, 50, 55
 2791, 17, 69, 44, 31, 71, 58, 66, 47, 50
 3008, 21, 89, 60, 36, 87, 84, 77, 63, 64
  857, 16, 64, 51, 42, 74, 54, 72, 46, 52
 3004, 15, 31, 50, 80, 86, 77, 85, 67, 72
  429, 16, 81, 54, 32, 82, 75, 88, 53, 57
 2957, 15, 31, 58, 71, 78, 51, 75, 66, 68
  569, 16, 32, 51, 81, 84, 75, 80, 60, 69
 2702, 14, 31, 53, 66, 81, 46, 77, 56, 58
 2924, 14, 32, 61, 75, 80, 57, 81, 62, 64
  889, 15, 48, 85, 69, 86, 61, 82, 64, 80
  633, 19, 36, 57, 88, 89, 80, 92, 73, 75
   57, 15, 44, 82, 66, 74, 60, 68, 66, 85
 2964, 13, 43, 65, 55, 81, 55, 75, 60, 69
  786, 18, 74, 51, 51, 82, 59, 75, 45, 52
   85, 16, 38, 76, 91, 88, 63, 83, 77, 79
   88, 19, 35, 56, 87, 91, 76, 86, 66, 75
  787, 15, 70, 44, 29, 85, 69, 87, 46, 50
  325, 17, 35, 71, 88, 88, 62, 78, 70, 75
 2782, 14, 43, 74, 60, 85, 56, 83, 64, 72
 2704, 18, 32, 57, 86, 84, 71, 83, 77, 77
  899, 15, 69, 47, 30, 70, 66, 67, 51, 48
  441, 19, 34, 53, 84, 84, 72, 81, 65, 73
  674, 14, 40, 70, 57, 76, 50, 79, 57, 71
 2833, 16, 78, 49, 32, 76, 71, 74, 53, 54
  313, 17, 86, 56, 35, 83, 78, 82, 55, 62
  846, 17, 48, 77, 62, 89, 58, 81, 61, 82
  360, 16, 78, 50, 29, 78, 71, 73, 49, 50
  396, 15, 32, 66, 76, 85, 62, 81, 65, 67
 2687, 16, 34, 51, 81, 87, 74, 74, 69, 76
 2827, 85, 34, 32, 16, 75, 31, 74, 45, 30
  513, 15, 70, 44, 28, 77, 65, 73, 42, 48
  188, 18, 85, 59, 34, 83, 79, 79, 55, 61
  266, 16, 52, 85, 70, 86, 62, 79, 70, 83
  116, 82, 34, 31, 18, 79, 36, 72, 42, 31
 2986, 15, 45, 73, 61, 85, 55, 82, 61, 76
  133, 18, 48, 79, 69, 84, 59, 76, 66, 75
 2906, 14, 30, 59, 69, 83, 51, 84, 56, 60
  291, 16, 65, 76, 47, 89, 65, 79, 68, 77
 2857, 15, 35, 67, 79, 90, 61, 87, 73, 78
 2918, 13, 37, 55, 40, 79, 42, 84, 44, 55
 1878, 15, 52, 74, 50, 73, 52, 70, 60, 73
   68, 84, 36, 34, 17, 74, 35, 74, 53, 31
  896, 14, 44, 73, 61, 83, 53, 78, 57, 71
  858, 17, 66, 45, 30, 75, 63, 71, 45, 49
 1898, 13, 49, 67, 44, 89, 53, 85, 57, 71
 2810, 14, 31, 44, 76, 84, 65, 78, 61, 64
 2734, 13, 47, 58, 36, 78, 47, 72, 52, 62
 2797, 76, 33, 29, 17, 69, 30, 63, 43, 27
   69, 19, 83, 53, 61, 84, 73, 84, 55, 63
  437, 17, 50, 59, 45, 81, 45, 73, 53, 63
 2943, 16, 83, 54, 34, 81, 67, 73, 55, 55
 2858, 17, 34, 51, 86, 83, 75, 84, 69, 72
 2887, 16, 44, 74, 66, 78, 54, 77, 62, 73
  145, 17, 79, 54, 32, 75, 80, 78, 54, 58
 2772, 12, 27, 50, 57, 78, 44, 79, 46, 51
 2680, 15, 77, 51, 35, 76, 75, 69, 56, 55
  691, 16, 53, 64, 40, 87, 51, 86, 59, 67
 2719, 15, 30, 66, 76, 80, 52, 74, 63, 69
  109, 13, 41, 70, 62, 72, 48, 68, 53, 66
   13, 20, 64, 86, 60, 79, 66, 85, 72, 92
   31, 17, 93, 62, 35, 84, 80, 89, 58, 67
 2692, 17, 33, 49, 75, 82, 72, 87, 66, 71
  548, 16, 35, 47, 78, 81, 68, 68, 60, 66
 2936, 65, 31, 27, 12, 68, 33, 65, 35, 30
  511, 16, 70, 51, 52, 85, 61, 80, 42, 50
  484, 17, 30, 58, 70, 86, 50, 76, 56, 65
  167, 17, 87, 54, 35, 78, 83, 84, 56, 61
 2865, 15, 33, 62, 71, 83, 54, 84, 61, 58
  262, 17, 84, 56, 34, 79, 73, 68, 52, 56
 2954, 18, 65, 73, 44, 77, 60, 74, 66, 73
  224, 85, 35, 36, 15, 75, 37, 68, 46, 33
  734, 16, 75, 54, 52, 83, 63, 70, 48, 55
  747, 13, 73, 49, 53, 87, 59, 85, 44, 52
  557, 18, 83, 54, 34, 82, 74, 74, 55, 57
 2984, 15, 77, 51, 31, 77, 71, 64, 52, 56
  141, 16, 83, 58, 35, 82, 75, 80, 51, 64
  822, 15, 39, 71, 57, 75, 50, 77, 51, 65
  757, 15, 29, 43, 68, 85, 62, 79, 55, 58
  594, 82, 33, 33, 16, 71, 34, 69, 47, 31
  514, 14, 68, 42, 28, 76, 64, 69, 43, 51
  706, 12, 64, 43, 44, 84, 48, 75, 37, 43
  599, 19, 83, 55, 32, 69, 71, 67, 54, 54
  426, 16, 84, 54, 34, 78, 72, 62, 53, 56
 2917, 12, 46, 57, 33, 73, 50, 72, 51, 53
  665, 15, 50, 59, 39, 82, 51, 75, 54, 64
  495, 14, 68, 42, 27, 79, 65, 84, 42, 52
  890, 14, 33, 63, 73, 79, 48, 80, 52, 62
  555, 18, 80, 57, 60, 85, 62, 72, 51, 57
  851, 71, 29, 27, 12, 74, 33, 68, 40, 28
 2959, 19, 88, 61, 36, 83, 76, 81, 65, 65
  198, 18, 59, 76, 57, 77, 63, 78, 65, 76
 2970, 13, 29, 43, 68, 85, 61, 86, 54, 61
 2821, 15, 43, 60, 41, 79, 41, 73, 53, 61
  789, 16, 71, 47, 31, 81, 66, 80, 45, 54
   63, 16, 39, 57, 91, 86, 79, 81, 70, 76
  683, 18, 68, 50, 45, 84, 59, 75, 43, 50
 2777, 14, 63, 38, 26, 80, 48, 77, 43, 40
  837, 18, 36, 65, 75, 90, 56, 86, 63, 69
 2685, 19, 53, 89, 79, 75, 65, 77, 76, 93
  565, 18, 52, 69, 51, 88, 58, 83, 63, 72
 2753, 14, 69, 46, 31, 75, 62, 73, 46, 46
  247, 18, 63, 74, 45, 90, 57, 86, 63, 73
  521, 15, 31, 53, 65, 89, 53, 81, 52, 60
  550, 79, 34, 33, 17, 78, 34, 71, 44, 32
  466, 18, 34, 49, 79, 85, 75, 80, 60, 68
 1863, 75, 34, 32, 14, 61, 35, 56, 47, 32
 2935, 70, 31, 29, 13, 73, 31, 68, 34, 26
  814, 16, 49, 63, 47, 84, 48, 75, 51, 66
  764, 13, 70, 44, 30, 86, 58, 73, 45, 50
    6, 18, 64, 93, 66, 84, 66, 78, 84, 87
  709, 16, 64, 49, 46, 87, 56, 75, 43, 51
  280, 18, 66, 75, 48, 88, 59, 77, 63, 75
  910, 18, 33, 60, 71, 78, 56, 82, 59, 63
  254, 17, 33, 69, 81, 85, 53, 74, 66, 69
  434, 19, 62, 73, 47, 73, 59, 69, 63, 80
  745, 13, 72, 41, 31, 88, 60, 85, 45, 46
  465, 16, 58, 75, 52, 88, 62, 85, 63, 80
  127, 16, 48, 82, 70, 80, 59, 83, 65, 79
  523, 13, 54, 60, 39, 77, 52, 60, 53, 63
  100, 17, 83, 60, 56, 79, 71, 76, 55, 63
  671, 17, 60, 71, 47, 75, 58, 77, 65, 76
  844, 17, 48, 81, 67, 90, 59, 81, 61, 76
  690, 15, 41, 66, 58, 88, 55, 75, 55, 71
 2895, 67, 33, 30, 14, 63, 31, 68, 37, 29
  363, 17, 46, 77, 62, 91, 55, 90, 62, 71
   81, 15, 51, 84, 68, 83, 66, 85, 67, 82
   15, 18, 49, 84, 74, 89, 55, 80, 65, 80
  422, 80, 37, 34, 15, 75, 33, 73, 44, 32
   12, 17, 75, 88, 50, 85, 61, 86, 73, 93
  286, 15, 82, 59, 60, 82, 66, 70, 52, 59
  114, 15, 35, 72, 85, 89, 61, 80, 67, 74
 2971, 16, 72, 46, 31, 87, 60, 77, 49, 52
 2883, 17, 73, 46, 51, 77, 63, 70, 52, 56
  908, 17, 30, 64, 75, 85, 55, 78, 61, 64
    9, 20, 88, 64, 36, 76, 84, 69, 61, 65
  146, 15, 43, 68, 56, 82, 50, 65, 52, 70
  430, 17, 83, 54, 36, 84, 75, 78, 52, 60
 2909, 16, 48, 73, 64, 80, 55, 76, 67, 79
  427, 18, 82, 53, 31, 80, 75, 78, 55, 61
  357, 14, 77, 47, 31, 87, 68, 82, 49, 52
    5, 18, 83, 62, 37, 86, 80, 84, 58, 68
  219, 18, 59, 77, 59, 89, 58, 87, 65, 73
  836, 17, 82, 49, 33, 86, 70, 74, 51, 54
  795, 65, 29, 28, 14, 73, 33, 68, 38, 32
  672, 18, 61, 69, 44, 89, 55, 79, 61, 75
  314, 19, 86, 56, 37, 86, 78, 77, 55, 61
 2784, 15, 37, 55, 49, 79, 43, 79, 44, 58
  122, 16, 73, 57, 48, 82, 71, 79, 53, 54
 2837, 17, 45, 78, 64, 77, 55, 79, 69, 77
  287, 16, 82, 53, 31, 81, 76, 81, 54, 56
 2987, 16, 55, 71, 54, 80, 54, 74, 63, 71
 2889, 15, 29, 61, 69, 81, 55, 82, 62, 65
   14, 19, 55, 93, 76, 86, 64, 88, 70, 91
  397, 15, 35, 67, 76, 88, 59, 92, 61, 69
 2838, 16, 45, 76, 67, 82, 55, 77, 66, 78
  567, 17, 34, 49, 80, 86, 72, 85, 61, 72
 2707, 16, 81, 62, 34, 80, 79, 76, 63, 63
  485, 19, 36, 54, 87, 85, 76, 84, 67, 74
  735, 16, 47, 77, 63, 87, 54, 84, 62, 77
 2946, 16, 60, 74, 50, 78, 60, 78, 65, 76
 2902, 14, 43, 71, 46, 83, 43, 76, 64, 74
 2880, 15, 29, 46, 73, 79, 68, 82, 56, 59
  236, 17, 80, 52, 35, 75, 75, 71, 53, 55
   39, 20, 50, 88, 75, 91, 68, 79, 73, 90
 1869, 16, 34, 49, 82, 80, 75, 81, 63, 70
  736, 17, 48, 73, 61, 83, 57, 80, 57, 71
  248, 15, 49, 82, 73, 80, 53, 73, 71, 81
 1862, 18, 45, 82, 73, 88, 58, 77, 67, 75
 2907, 19, 83, 54, 33, 79, 72, 73, 57, 57
 2976, 16, 50, 74, 53, 85, 55, 76, 63, 68
  128, 17, 58, 76, 56, 81, 54, 75, 66, 77
  673, 14, 54, 68, 52, 86, 56, 77, 60, 74
  452, 17, 78, 58, 31, 75, 74, 66, 55, 56
 1892, 15, 57, 72, 49, 86, 63, 79, 64, 77
 2853, 17, 68, 82, 51, 77, 61, 78, 71, 83
  220, 16, 50, 82, 72, 87, 56, 75, 63, 78
  453, 16, 83, 58, 60, 79, 67, 62, 56, 62
   75, 18, 83, 55, 33, 78, 75, 73, 56, 57
  138, 83, 32, 31, 16, 72, 34, 61, 47, 33
  534, 16, 75, 48, 32, 79, 69, 77, 48, 53
 2795, 17, 65, 49, 45, 80, 58, 75, 49, 52
  415, 17, 82, 51, 33, 84, 75, 78, 52, 56
  443, 18, 33, 65, 74, 89, 59, 78, 63, 69
  693, 16, 45, 71, 62, 87, 54, 79, 54, 72
 2884, 16, 68, 50, 49, 76, 60, 75, 57, 53
  221, 18, 44, 83, 72, 89, 58, 76, 79, 83
  623, 16, 71, 50, 32, 80, 62, 74, 50, 52
 2673, 82, 33, 32, 15, 65, 32, 56, 41, 30
 2890, 14, 30, 46, 77, 78, 71, 78, 64, 67
  302, 15, 33, 43, 68, 86, 65, 77, 51, 59
 2942, 82, 33, 31, 17, 67, 33, 64, 45, 32
  226, 13, 33, 46, 78, 85, 68, 73, 57, 62
  295, 18, 65, 78, 48, 90, 56, 84, 65, 79
  272, 16, 63, 73, 47, 89, 62, 90, 64, 74
  678, 14, 33, 66, 80, 90, 55, 78, 59, 66
 2966, 15, 43, 65, 55, 81, 55, 77, 61, 65
  377, 16, 77, 56, 53, 89, 72, 79, 51, 58
 2694, 78, 32, 31, 14, 67, 33, 65, 45, 32
   21, 18, 38, 68, 98, 85, 77, 71, 88, 96
  823, 15, 33, 57, 67, 86, 50, 84, 53, 62
  455, 18, 84, 52, 34, 81, 76, 70, 52, 61
 2850, 16, 32, 44, 76, 86, 68, 88, 61, 62
 1861, 17, 82, 51, 30, 80, 73, 72, 53, 54
  341, 14, 57, 70, 42, 85, 53, 76, 61, 73
  288, 17, 82, 60, 59, 86, 69, 83, 54, 59
  205, 16, 35, 49, 77, 87, 65, 82, 58, 61
  893, 73, 33, 30, 15, 67, 33, 67, 44, 31
 2997, 16, 72, 44, 28, 80, 63, 75, 46, 52
  755, 16, 42, 69, 56, 89, 50, 78, 50, 67
 2950, 15, 73, 51, 54, 79, 66, 76, 51, 54
  472, 18, 79, 55, 33, 87, 70, 80, 52, 60
  860, 17, 69, 42, 29, 76, 64, 73, 43, 48
  607, 17, 46, 80, 66, 91, 56, 79, 67, 76
  751, 18, 57, 73, 57, 85, 59, 85, 63, 77
 2888, 16, 41, 71, 60, 81, 50, 80, 65, 70
  438, 17, 61, 73, 46, 86, 65, 77, 66, 77
  518, 15, 33, 53, 64, 86, 46, 79, 55, 58
 2708, 19, 84, 55, 37, 79, 77, 83, 60, 60
 2911, 15, 31, 54, 80, 83, 74, 83, 69, 67
  373, 14, 76, 46, 29, 84, 70, 77, 48, 53
 2934, 14, 29, 47, 73, 79, 67, 73, 60, 59
 1906, 17, 42, 69, 57, 84, 45, 77, 62, 69
 2993, 17, 52, 76, 55, 86, 58, 78, 62, 74
  681, 71, 31, 29, 16, 69, 30, 71, 40, 28
