PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  622, 14, 60, 41, 46, 82, 51, 87, 43, 42
 1135, 18, 31, 62, 73, 90, 56, 82, 60, 62
  480, 13, 39, 61, 53, 75, 50, 67, 51, 52
  689, 12, 59, 40, 28, 75, 53, 68, 43, 44
 1218, 12, 26, 43, 53, 73, 42, 63, 48, 52
  644, 13, 53, 39, 27, 83, 48, 74, 39, 39
  912, 14, 24, 34, 39, 78, 37, 76, 43, 45
 1044, 13, 50, 31, 23, 89, 43, 78, 38, 36
  319, 14, 41, 64, 58, 73, 51, 74, 53, 63
  836, 13, 38, 50, 38, 83, 42, 81, 47, 51
  455, 14, 59, 47, 32, 79, 57, 70, 52, 52
  206, 16, 75, 53, 33, 78, 61, 70, 54, 56
 1046, 13, 23, 32, 43, 81, 49, 76, 44, 41
  374, 17, 70, 54, 30, 77, 61, 78, 56, 56
  375, 16, 62, 70, 45, 83, 56, 83, 57, 61
  714, 12, 40, 61, 42, 80, 45, 78, 46, 58
   69, 18, 84, 65, 59, 80, 65, 74, 63, 60
  433, 16, 54, 73, 54, 85, 58, 85, 61, 62
  985, 13, 50, 32, 26, 71, 44, 67, 37, 36
  291, 80, 33, 33, 15, 67, 31, 60, 47, 34
 1110, 17, 51, 82, 69, 80, 61, 83, 60, 60
  292, 15, 72, 54, 31, 79, 70, 75, 56, 56
  739, 14, 25, 37, 53, 85, 50, 74, 45, 48
 1173, 13, 27, 41, 50, 82, 38, 82, 47, 45
   89, 18, 82, 55, 33, 73, 62, 62, 59, 59
  668, 10, 57, 34, 24, 79, 51, 82, 45, 39
  913, 10, 33, 37, 34, 79, 37, 74, 45, 38
   90, 16, 45, 76, 67, 84, 60, 82, 61, 67
   70, 79, 32, 34, 18, 66, 33, 54, 46, 34
  600, 15, 38, 43, 32, 77, 40, 71, 48, 47
  940, 10, 50, 32, 25, 74, 47, 70, 35, 36
  482, 16, 30, 45, 55, 83, 44, 78, 47, 50
  120, 16, 52, 65, 53, 82, 57, 77, 60, 58
  320, 65, 29, 32, 17, 58, 32, 41, 38, 30
 1169, 14, 25, 37, 50, 81, 47, 73, 47, 47
  816, 13, 29, 49, 40, 75, 35, 64, 51, 50
  715, 12, 26, 47, 56, 75, 50, 61, 51, 52
  988, 12, 45, 50, 27, 83, 36, 81, 41, 48
  837, 13, 25, 37, 55, 78, 47, 63, 45, 46
  404, 68, 30, 32, 15, 70, 31, 68, 40, 31
 1047, 12, 41, 34, 23, 77, 44, 82, 35, 35
  435, 14, 40, 54, 39, 83, 46, 78, 45, 48
  740, 55, 24, 27, 12, 70, 28, 66, 34, 24
 1141, 14, 55, 71, 48, 80, 52, 73, 61, 65
  794, 57, 28, 27, 14, 71, 28, 67, 35, 25
   91, 56, 27, 27, 13, 64, 29, 56, 35, 27
 1015, 14, 56, 35, 26, 88, 52, 78, 35, 36
  741, 14, 47, 36, 32, 78, 48, 74, 40, 39
  405, 14, 31, 62, 78, 80, 54, 62, 52, 65
  838, 11, 50, 37, 27, 79, 46, 84, 40, 40
  293, 14, 31, 63, 71, 83, 55, 80, 61, 62
  436, 12, 64, 42, 30, 77, 54, 69, 44, 47
  795, 15, 38, 63, 38, 84, 42, 82, 53, 57
  863, 11, 59, 35, 27, 78, 47, 76, 39, 41
 1048, 10, 55, 32, 41, 81, 44, 89, 38, 45
 1181, 13, 32, 52, 33, 79, 38, 66, 44, 53
 1210, 19, 49, 73, 64, 81, 62, 77, 60, 60
 1075, 17, 73, 54, 34, 78, 60, 75, 59, 61
  716, 59, 30, 29, 12, 74, 28, 73, 35, 27
  624, 13, 39, 55, 38, 75, 42, 67, 52, 51
  321, 15, 60, 48, 45, 76, 60, 70, 51, 53
  150, 19, 34, 76, 82, 97, 62, 88, 65, 73
  406, 16, 62, 46, 31, 76, 59, 66, 51, 51
  669, 13, 51, 34, 34, 81, 47, 81, 40, 38
 1127, 17, 42, 70, 63, 73, 52, 63, 57, 65
  322, 16, 60, 49, 29, 79, 57, 76, 50, 51
  323, 17, 59, 48, 30, 79, 59, 72, 53, 50
  770, 11, 23, 38, 45, 78, 40, 75, 45, 45
  294, 15, 72, 55, 32, 81, 61, 79, 52, 57
  265, 17, 33, 53, 80, 75, 66, 62, 67, 67
 1205, 18, 82, 57, 36, 85, 65, 83, 62, 65
  839, 11, 55, 36, 27, 70, 50, 63, 38, 39
  552, 15, 32, 49, 70, 81, 65, 77, 56, 60
  456, 15, 29, 58, 62, 85, 51, 85, 56, 60
  797, 13, 42, 52, 38, 81, 43, 82, 51, 50
  502, 15, 65, 48, 32, 86, 57, 81, 51, 50
  840, 12, 53, 38, 24, 74, 48, 67, 40, 38
  239, 15, 31, 63, 68, 83, 65, 79, 54, 60
  295, 18, 70, 53, 32, 77, 60, 71, 57, 55
  691, 15, 60, 44, 30, 88, 51, 80, 45, 43
  457, 15, 76, 51, 57, 84, 61, 81, 56, 59
  645, 55, 27, 28, 12, 71, 24, 73, 33, 26
 1152, 17, 34, 54, 69, 83, 58, 78, 60, 61
  355, 12, 29, 52, 57, 84, 44, 86, 51, 52
  962, 54, 24, 23, 12, 69, 23, 71, 31, 26
  458, 14, 47, 70, 49, 81, 50, 76, 54, 65
  503, 16, 67, 49, 31, 79, 60, 76, 50, 55
  459, 17, 40, 60, 53, 85, 51, 74, 55, 55
 1245, 65, 29, 31, 16, 73, 30, 75, 37, 29
  529, 16, 29, 46, 60, 83, 58, 81, 52, 52
  553, 58, 29, 28, 13, 68, 27, 66, 33, 28
  601, 14, 46, 39, 28, 76, 49, 69, 40, 36
  181, 18, 43, 73, 61, 80, 54, 72, 58, 66
  989, 10, 22, 44, 53, 80, 35, 63, 46, 46
  377, 16, 45, 70, 62, 73, 58, 71, 56, 61
  378, 67, 33, 31, 16, 74, 30, 68, 46, 34
 1016, 12, 31, 48, 40, 82, 35, 77, 42, 53
 1179, 11, 29, 45, 39, 72, 38, 64, 43, 48
  407, 14, 72, 54, 51, 79, 61, 75, 54, 54
  817, 11, 41, 33, 25, 76, 39, 75, 35, 38
  207, 15, 79, 47, 32, 77, 63, 72, 54, 57
  438, 15, 27, 50, 56, 80, 43, 78, 44, 49
  530, 16, 29, 52, 59, 81, 51, 76, 51, 51
  379, 17, 68, 76, 44, 76, 53, 71, 57, 65
  266, 19, 73, 81, 51, 83, 63, 77, 63, 72
 1064, 10, 29, 50, 43, 74, 39, 70, 44, 52
  798, 14, 51, 57, 36, 75, 47, 74, 51, 54
  602, 12, 56, 37, 26, 76, 51, 76, 40, 42
  554, 14, 27, 46, 53, 83, 41, 85, 47, 46
  209, 15, 29, 58, 63, 86, 51, 85, 53, 54
  582, 13, 26, 47, 53, 90, 39, 82, 44, 47
 1065, 13, 25, 40, 48, 85, 36, 83, 44, 43
  942, 12, 39, 46, 27, 83, 38, 80, 45, 46
 1191, 13, 44, 58, 43, 80, 46, 72, 55, 51
  460, 13, 69, 50, 30, 71, 57, 64, 53, 53
  151, 83, 33, 37, 18, 75, 35, 76, 49, 34
  409, 16, 56, 65, 42, 79, 53, 85, 52, 63
 1062, 13, 42, 61, 41, 78, 48, 75, 50, 50
 1066, 14, 47, 32, 26, 82, 43, 82, 32, 32
   71, 18, 84, 59, 36, 73, 70, 70, 65, 64
  943, 11, 30, 55, 48, 79, 35, 74, 42, 52
 1149, 19, 80, 58, 33, 80, 63, 80, 63, 62
  625, 12, 40, 49, 35, 79, 45, 75, 52, 49
   94, 16, 34, 66, 77, 90, 60, 87, 59, 70
  555, 15, 26, 40, 56, 85, 52, 85, 45, 52
  670, 13, 26, 42, 49, 79, 39, 76, 46, 44
  531, 16, 66, 46, 29, 80, 60, 82, 50, 52
   72, 16, 51, 82, 65, 87, 55, 86, 63, 70
  626, 13, 54, 38, 27, 67, 55, 53, 45, 44
  671, 14, 25, 40, 46, 82, 39, 76, 47, 46
  603, 54, 28, 26, 13, 70, 25, 73, 33, 27
  692, 13, 27, 38, 58, 88, 53, 82, 47, 54
  717, 15, 40, 57, 45, 78, 43, 74, 49, 51
  738, 13, 47, 35, 33, 76, 46, 72, 38, 40
 1237, 12, 22, 34, 42, 79, 31, 74, 38, 38
 1063, 13, 36, 41, 38, 77, 39, 74, 48, 47
  914, 12, 48, 55, 27, 80, 39, 78, 44, 52
 1109, 15, 43, 72, 59, 92, 58, 82, 62, 63
  152, 17, 74, 57, 33, 84, 66, 86, 62, 62
  718, 14, 29, 54, 57, 90, 44, 78, 49, 50
  240, 17, 57, 64, 41, 83, 52, 80, 56, 60
 1223, 16, 73, 55, 33, 83, 61, 79, 58, 59
   73, 17, 52, 85, 72, 88, 62, 84, 65, 70
 1069, 13, 53, 33, 22, 67, 40, 65, 33, 34
 1153, 14, 61, 47, 46, 78, 54, 72, 51, 54
 1170, 12, 24, 37, 59, 82, 48, 74, 44, 48
  583, 14, 25, 45, 52, 78, 37, 69, 43, 44
  889, 11, 46, 30, 24, 75, 43, 76, 34, 35
  604, 13, 37, 50, 38, 78, 42, 74, 44, 47
  325, 14, 28, 51, 60, 83, 44, 79, 50, 53
  605, 14, 37, 49, 39, 77, 40, 74, 46, 49
  672, 13, 40, 49, 30, 71, 40, 55, 44, 48
  439, 12, 35, 60, 50, 84, 43, 77, 51, 52
  153, 19, 80, 58, 58, 74, 73, 66, 60, 63
  505, 15, 52, 62, 43, 81, 51, 76, 54, 58
  646, 11, 37, 44, 38, 77, 40, 72, 47, 43
  182, 16, 60, 48, 29, 83, 57, 83, 50, 52
  296, 16, 76, 51, 54, 83, 61, 77, 54, 56
  556, 13, 66, 46, 30, 77, 55, 76, 51, 49
  241, 15, 59, 70, 43, 86, 53, 75, 56, 61
  410, 16, 48, 60, 47, 79, 50, 75, 52, 52
  606, 12, 59, 36, 28, 72, 51, 61, 41, 40
   95, 18, 36, 57, 80, 86, 67, 79, 65, 65
  866, 13, 25, 49, 55, 79, 41, 80, 47, 50
  532, 13, 64, 51, 31, 78, 57, 78, 52, 54
 1086, 12, 39, 60, 41, 75, 44, 68, 47, 57
  944, 10, 44, 50, 29, 70, 37, 62, 43, 50
  945, 51, 25, 26, 12, 72, 24, 71, 31, 22
 1070, 12, 24, 36, 42, 82, 34, 82, 40, 44
  210, 73, 33, 33, 18, 75, 31, 73, 44, 35
  915, 11, 48, 34, 22, 81, 43, 79, 33, 36
  946, 14, 30, 47, 39, 81, 38, 75, 43, 46
  947, 12, 45, 34, 24, 77, 46, 69, 37, 38
  627, 12, 29, 41, 34, 80, 38, 77, 45, 50
  533, 14, 30, 57, 65, 92, 48, 84, 51, 61
 1017, 11, 25, 43, 51, 84, 45, 83, 49, 48
 1130, 15, 51, 72, 48, 86, 48, 76, 56, 65
  121, 17, 51, 76, 51, 81, 56, 77, 61, 66
  507, 13, 62, 44, 30, 79, 60, 63, 46, 48
  268, 19, 52, 82, 71, 84, 62, 85, 62, 75
  122, 15, 62, 49, 30, 72, 60, 64, 51, 51
 1018, 13, 41, 30, 27, 77, 43, 73, 35, 36
  183, 15, 28, 43, 57, 90, 52, 83, 47, 50
   23, 16, 47, 75, 66, 78, 57, 70, 62, 65
 1061, 11, 29, 47, 55, 85, 43, 84, 50, 53
  184, 16, 71, 47, 53, 77, 60, 73, 53, 55
  534, 15, 48, 55, 44, 79, 48, 76, 52, 50
  211, 18, 34, 68, 75, 85, 56, 85, 60, 61
  818, 45, 24, 25, 13, 63, 23, 62, 26, 26
  867, 11, 51, 37, 27, 73, 46, 75, 41, 42
  819, 12, 33, 56, 34, 74, 35, 65, 44, 52
  647, 11, 27, 47, 53, 86, 41, 81, 43, 47
  916, 53, 24, 25, 11, 59, 24, 45, 33, 25
  841, 54, 28, 28, 13, 61, 25, 50, 30, 24
  800, 54, 25, 28, 13, 58, 28, 47, 36, 26
  212, 15, 79, 53, 34, 71, 61, 56, 56, 57
  673, 13, 34, 45, 36, 77, 38, 71, 48, 40
  948, 11, 23, 35, 52, 86, 44, 78, 43, 45
  868, 14, 37, 42, 32, 79, 40, 76, 44, 43
  123, 15, 31, 62, 68, 79, 51, 65, 52, 62
  820, 14, 35, 46, 33, 72, 38, 61, 43, 52
  484, 16, 29, 52, 62, 86, 46, 88, 51, 51
 1234, 17, 29, 55, 62, 79, 45, 74, 54, 54
  674, 11, 44, 36, 24, 73, 45, 67, 37, 37
 1236, 16, 27, 56, 63, 83, 45, 82, 52, 53
  440, 14, 28, 40, 57, 83, 51, 80, 40, 54
  557, 15, 38, 50, 39, 77, 44, 72, 48, 45
  411, 13, 43, 62, 54, 79, 55, 75, 52, 60
  963, 10, 34, 48, 35, 80, 38, 74, 45, 49
  917, 13, 36, 52, 36, 79, 39, 75, 48, 53
  628, 13, 58, 42, 29, 78, 53, 73, 44, 44
  154, 16, 79, 55, 34, 81, 63, 78, 63, 61
  155, 19, 79, 56, 33, 85, 65, 82, 63, 61
  535, 15, 44, 66, 46, 79, 50, 73, 51, 61
 1096, 49, 24, 23, 12, 71, 25, 65, 26, 22
  675, 11, 30, 48, 41, 79, 38, 80, 45, 48
  156, 15, 83, 56, 56, 86, 66, 75, 62, 61
  270, 18, 37, 58, 90, 90, 77, 82, 65, 75
  890, 11, 29, 49, 42, 78, 33, 75, 43, 43
  964, 11, 51, 33, 29, 76, 50, 74, 36, 35
  462, 61, 29, 32, 15, 69, 31, 67, 42, 29
  412, 62, 30, 29, 13, 70, 29, 68, 39, 29
  842, 14, 58, 34, 25, 77, 46, 76, 35, 39
  742, 12, 25, 50, 58, 83, 40, 83, 42, 52
  213, 16, 32, 62, 70, 75, 53, 66, 56, 64
   25, 15, 34, 55, 76, 77, 68, 71, 62, 65
   26, 15, 57, 40, 27, 79, 51, 74, 43, 44
  558, 14, 28, 40, 48, 78, 45, 73, 46, 46
  629, 14, 44, 57, 44, 80, 45, 80, 51, 56
  843, 14, 38, 47, 37, 81, 40, 77, 49, 46
  485, 15, 49, 61, 45, 82, 48, 84, 51, 53
  271, 84, 37, 34, 17, 75, 37, 73, 49, 35
  124, 16, 34, 54, 64, 80, 57, 74, 60, 60
  358, 15, 44, 60, 44, 81, 48, 75, 51, 52
  918, 12, 23, 46, 55, 82, 37, 78, 43, 43
 1132, 16, 93, 62, 64, 81, 74, 78, 64, 73
 1143, 17, 33, 48, 70, 85, 59, 87, 55, 59
  297, 15, 32, 54, 79, 81, 61, 72, 60, 69
 1019, 13, 25, 44, 51, 77, 31, 64, 42, 42
 1091, 52, 22, 23, 14, 66, 22, 59, 27, 25
   75, 19, 61, 82, 58, 90, 62, 83, 63, 75
  380, 18, 32, 52, 66, 84, 61, 77, 56, 61
  298, 18, 59, 69, 44, 82, 58, 80, 60, 59
 1196, 13, 62, 49, 31, 80, 57, 75, 52, 53
  299, 18, 45, 80, 69, 83, 55, 88, 61, 70
  214, 16, 54, 73, 51, 86, 56, 93, 60, 63
  607, 15, 39, 51, 39, 83, 40, 75, 45, 51
  801, 55, 27, 25, 13, 74, 25, 71, 31, 27
  413, 15, 67, 48, 32, 79, 60, 71, 50, 52
   96, 18, 34, 52, 81, 88, 66, 69, 62, 70
 1020, 10, 26, 45, 40, 80, 32, 77, 41, 49
 1208, 15, 33, 50, 70, 81, 61, 72, 61, 61
 1224, 18, 74, 54, 33, 70, 61, 59, 55, 57
  559, 15, 60, 39, 47, 80, 51, 77, 42, 41
  560, 15, 57, 39, 28, 75, 56, 71, 45, 42
 1222, 16, 74, 54, 32, 79, 68, 74, 54, 62
  966, 13, 26, 49, 55, 93, 38, 89, 44, 43
   97, 17, 78, 54, 34, 76, 61, 68, 58, 60
   98, 18, 80, 59, 34, 81, 61, 80, 60, 60
  869, 12, 43, 52, 33, 81, 41, 89, 47, 51
  272, 18, 83, 58, 36, 79, 74, 73, 62, 61
  919, 10, 46, 35, 23, 80, 44, 77, 38, 36
  125, 16, 33, 64, 74, 88, 58, 81, 61, 68
  844, 14, 24, 43, 52, 81, 39, 80, 49, 49
  821, 12, 56, 32, 26, 71, 48, 63, 37, 38
  273, 18, 86, 60, 37, 77, 76, 72, 64, 65
 1147, 12, 38, 55, 36, 83, 41, 85, 47, 52
  536, 15, 31, 52, 57, 83, 50, 82, 51, 51
   99, 15, 82, 57, 57, 82, 65, 81, 63, 61
  301, 15, 64, 75, 46, 79, 58, 77, 60, 66
  302, 15, 26, 50, 57, 87, 41, 90, 52, 51
 1126, 18, 81, 58, 35, 85, 73, 84, 64, 65
  608, 13, 25, 48, 55, 85, 45, 84, 44, 49
  463, 17, 35, 66, 79, 97, 63, 88, 60, 65
  381, 16, 45, 72, 64, 85, 56, 80, 56, 66
  382, 15, 72, 51, 32, 76, 65, 80, 53, 54
  891, 12, 32, 39, 28, 83, 34, 75, 42, 41
 1235, 13, 29, 41, 35, 82, 32, 80, 37, 42
  845, 12, 37, 55, 36, 75, 40, 67, 45, 52
  326, 14, 31, 46, 62, 80, 62, 78, 50, 53
  719, 13, 36, 57, 43, 82, 45, 76, 50, 52
  442, 11, 56, 40, 25, 78, 53, 72, 43, 44
  186, 66, 31, 29, 17, 71, 30, 67, 41, 29
  949, 11, 47, 35, 23, 86, 43, 82, 37, 39
  950, 12, 24, 31, 51, 71, 45, 55, 44, 44
  464, 14, 63, 47, 31, 82, 59, 83, 44, 50
  415, 17, 58, 47, 32, 76, 61, 68, 51, 52
 1198, 15, 71, 52, 30, 80, 62, 78, 55, 54
  609, 11, 37, 56, 39, 73, 40, 62, 48, 53
   76, 18, 81, 60, 61, 79, 63, 73, 60, 64
  188, 16, 42, 71, 64, 83, 56, 88, 58, 60
  920, 12, 34, 45, 33, 78, 37, 77, 42, 47
  649, 12, 49, 34, 23, 79, 46, 77, 40, 39
  158, 15, 83, 57, 35, 82, 63, 84, 63, 62
  465, 15, 29, 49, 70, 81, 53, 75, 60, 60
  771, 11, 44, 36, 26, 74, 45, 70, 39, 36
  216, 18, 33, 64, 72, 88, 55, 86, 61, 65
  677, 14, 26, 43, 49, 79, 37, 73, 45, 46
  678, 53, 26, 26, 11, 74, 25, 74, 31, 24
 1243, 13, 30, 50, 62, 80, 47, 83, 55, 54
  383, 16, 42, 69, 59, 84, 56, 85, 57, 58
  359, 15, 62, 45, 47, 81, 51, 77, 50, 48
 1088, 14, 41, 58, 38, 79, 43, 81, 45, 55
  921, 10, 31, 49, 35, 81, 35, 84, 49, 48
  303, 73, 32, 34, 18, 71, 31, 71, 44, 33
  822, 14, 32, 47, 31, 64, 35, 51, 44, 47
 1089, 13, 33, 50, 43, 83, 44, 71, 52, 52
  384, 17, 71, 48, 51, 88, 66, 81, 52, 53
  650, 11, 23, 34, 55, 83, 50, 78, 48, 45
 1025, 13, 26, 32, 47, 68, 43, 66, 42, 43
  967, 11, 53, 40, 24, 72, 43, 66, 38, 36
  694, 10, 47, 31, 31, 71, 45, 78, 35, 39
  244, 15, 50, 68, 50, 86, 51, 88, 56, 61
  823, 53, 24, 23, 13, 62, 25, 53, 27, 24
 1021, 12, 43, 33, 29, 79, 44, 76, 36, 39
  189, 15, 44, 77, 67, 82, 56, 81, 59, 65
  160, 86, 33, 34, 17, 67, 33, 53, 49, 33
  744, 14, 52, 35, 36, 75, 46, 71, 42, 39
   28, 15, 65, 76, 50, 83, 58, 83, 60, 65
  274, 18, 34, 60, 85, 86, 63, 85, 65, 70
 1154, 16, 60, 45, 28, 79, 58, 78, 50, 52
  968, 13, 56, 32, 23, 75, 44, 70, 37, 38
  161, 18, 55, 78, 56, 81, 62, 72, 61, 70
  328, 16, 65, 41, 29, 72, 62, 63, 53, 52
  509, 54, 28, 28, 12, 69, 28, 66, 36, 29
 1164, 11, 37, 55, 36, 75, 40, 65, 47, 51
  923, 13, 26, 33, 54, 81, 45, 77, 43, 48
  304, 17, 43, 73, 64, 90, 57, 94, 59, 68
  610, 12, 26, 34, 56, 74, 46, 68, 44, 48
  870, 12, 25, 40, 49, 82, 39, 76, 49, 49
  537, 61, 31, 28, 17, 69, 32, 65, 41, 28
  416, 15, 63, 48, 50, 81, 58, 75, 51, 53
 1183, 50, 26, 23, 10, 68, 24, 66, 30, 24
 1184, 11, 38, 50, 35, 83, 40, 84, 48, 50
  190, 16, 71, 51, 34, 75, 61, 68, 55, 53
  924, 13, 25, 35, 43, 80, 35, 75, 45, 45
  951, 11, 46, 33, 24, 80, 45, 80, 34, 35
  127, 11, 51, 36, 24, 69, 47, 69, 39, 39
  385, 17, 31, 64, 73, 82, 57, 78, 60, 65
  128, 15, 31, 46, 52, 82, 51, 78, 43, 51
  695, 12, 29, 39, 60, 72, 59, 60, 48, 50
 1216, 15, 34, 59, 49, 71, 42, 55, 48, 55
  824, 11, 33, 47, 39, 73, 37, 66, 43, 46
  466, 16, 47, 65, 48, 82, 51, 81, 53, 64
  129, 16, 76, 55, 60, 84, 61, 80, 56, 56
 1244, 14, 29, 50, 57, 81, 45, 73, 54, 54
  245, 15, 30, 65, 70, 96, 52, 88, 54, 64
 1156, 18, 47, 72, 65, 91, 56, 83, 61, 68
  846, 11, 25, 45, 51, 81, 46, 72, 49, 50
  825, 10, 27, 32, 48, 80, 43, 78, 45, 46
  925, 12, 28, 46, 38, 81, 39, 79, 45, 45
  100, 18, 66, 54, 35, 77, 59, 74, 53, 53
  217, 14, 45, 58, 42, 85, 50, 81, 45, 51
 1213, 17, 51, 72, 51, 80, 55, 77, 61, 61
 1072, 17, 75, 55, 34, 76, 62, 77, 57, 59
  510, 15, 31, 52, 62, 82, 51, 77, 55, 58
 1103, 14, 35, 52, 34, 82, 38, 83, 46, 50
  130, 15, 33, 54, 80, 83, 66, 77, 60, 65
  329, 14, 63, 55, 32, 81, 60, 81, 53, 54
  387, 15, 76, 46, 33, 85, 61, 89, 56, 57
  538, 12, 51, 39, 27, 78, 53, 76, 42, 41
   29, 16, 83, 54, 60, 81, 64, 77, 60, 58
  585, 12, 53, 33, 24, 78, 48, 78, 37, 37
 1022, 13, 39, 34, 28, 78, 49, 73, 34, 34
 1176, 10, 41, 32, 23, 70, 51, 64, 37, 37
  893, 10, 28, 50, 44, 69, 36, 57, 43, 50
  360, 13, 55, 38, 37, 81, 53, 84, 45, 44
  586, 46, 24, 23, 14, 71, 22, 71, 32, 25
  969, 12, 45, 32, 25, 76, 45, 75, 35, 35
  275, 81, 36, 36, 18, 66, 36, 54, 50, 37
  587, 12, 36, 54, 39, 71, 39, 61, 43, 52
  871, 14, 25, 37, 58, 80, 46, 73, 45, 49
  773, 11, 48, 55, 31, 69, 38, 59, 50, 54
 1113, 15, 75, 52, 31, 83, 60, 80, 57, 58
  511, 15, 42, 63, 58, 88, 53, 74, 55, 60
 1134, 19, 81, 57, 37, 83, 63, 78, 62, 61
 1193, 13, 61, 44, 42, 77, 54, 74, 49, 50
  696, 13, 28, 44, 59, 80, 44, 78, 45, 55
  774, 11, 26, 34, 49, 84, 51, 80, 46, 46
  611, 11, 37, 54, 38, 78, 41, 74, 51, 43
  330, 13, 67, 49, 55, 72, 65, 70, 51, 53
  926, 11, 25, 35, 42, 81, 37, 79, 44, 44
   30, 76, 34, 34, 15, 74, 32, 72, 49, 33
  487, 16, 67, 51, 50, 85, 61, 80, 57, 53
  775, 12, 26, 37, 46, 79, 37, 74, 47, 44
 1175, 12, 52, 32, 34, 76, 44, 72, 36, 36
 1167, 11, 51, 38, 26, 81, 49, 73, 40, 38
   77, 17, 88, 58, 61, 83, 77, 80, 65, 65
  331, 14, 57, 43, 28, 77, 55, 72, 45, 44
  562, 14, 41, 54, 38, 82, 44, 83, 51, 52
  563, 12, 44, 58, 42, 78, 43, 71, 49, 56
 1137, 11, 23, 31, 49, 88, 45, 85, 43, 46
 1051, 10, 32, 53, 32, 67, 36, 57, 43, 47
 1203, 17, 46, 62, 47, 79, 52, 72, 56, 60
  996, 10, 24, 42, 50, 91, 35, 79, 44, 46
  539, 15, 43, 64, 57, 87, 51, 92, 50, 64
  630, 12, 29, 58, 64, 84, 46, 75, 50, 60
 1138, 14, 72, 49, 30, 71, 60, 61, 55, 55
  697, 14, 55, 40, 37, 82, 50, 71, 45, 46
  131, 14, 48, 73, 63, 81, 56, 74, 59, 63
  277, 19, 76, 90, 49, 86, 65, 80, 66, 80
  162, 17, 36, 56, 78, 86, 65, 88, 60, 65
 1136, 42, 26, 25, 11, 60, 26, 45, 27, 23
  745, 14, 58, 38, 45, 80, 52, 76, 39, 40
  872, 14, 34, 51, 43, 80, 42, 78, 44, 51
  103, 16, 31, 62, 70, 86, 58, 80, 55, 60
  467, 14, 48, 63, 46, 89, 51, 84, 54, 60
 1172, 12, 34, 39, 29, 79, 37, 76, 47, 39
 1155, 64, 29, 29, 14, 66, 29, 60, 37, 32
  720, 15, 60, 41, 26, 63, 51, 55, 44, 46
  997, 12, 31, 56, 49, 78, 40, 80, 44, 52
 1225, 15, 74, 53, 57, 81, 60, 83, 57, 57
  132, 18, 75, 54, 57, 81, 62, 80, 56, 58
  699, 15, 58, 38, 28, 79, 52, 76, 43, 42
  332, 14, 49, 60, 48, 78, 50, 76, 52, 50
  612, 14, 54, 39, 23, 71, 47, 70, 40, 41
  191, 17, 32, 64, 72, 91, 57, 90, 60, 60
  306, 15, 42, 62, 58, 83, 53, 91, 56, 59
  746, 11, 35, 58, 35, 81, 44, 83, 49, 54
  389, 16, 68, 46, 32, 81, 61, 77, 54, 53
  679, 11, 26, 34, 42, 80, 40, 72, 46, 45
  540, 16, 49, 65, 53, 74, 49, 59, 51, 65
  513, 16, 37, 60, 53, 82, 46, 79, 48, 55
  246, 14, 65, 70, 43, 84, 53, 85, 56, 60
  847, 11, 50, 35, 25, 77, 47, 71, 39, 39
 1124, 17, 58, 89, 60, 85, 63, 86, 74, 85
  514, 65, 29, 29, 14, 66, 29, 56, 41, 30
  219, 17, 31, 64, 75, 87, 56, 92, 61, 65
  515, 17, 49, 59, 49, 80, 52, 75, 55, 50
 1207, 19, 58, 83, 57, 84, 64, 77, 63, 75
  279, 19, 81, 59, 61, 79, 62, 75, 61, 64
  776, 13, 24, 34, 42, 79, 36, 71, 47, 47
 1231, 15, 45, 65, 44, 83, 44, 82, 52, 58
 1246, 16, 30, 46, 62, 86, 55, 81, 54, 61
 1195, 13, 28, 45, 59, 76, 57, 67, 50, 51
   32, 56, 25, 25, 11, 60, 25, 48, 30, 25
  105, 18, 32, 62, 70, 85, 57, 83, 61, 70
 1177, 13, 48, 32, 25, 75, 46, 71, 36, 36
 1133, 18, 36, 67, 81, 88, 60, 79, 61, 64
  952, 14, 26, 40, 49, 82, 38, 76, 46, 46
  721, 12, 57, 40, 29, 76, 50, 78, 47, 43
  541, 14, 45, 62, 51, 84, 50, 84, 53, 60
  970, 12, 34, 52, 36, 83, 37, 69, 43, 52
 1097, 10, 42, 33, 30, 71, 43, 68, 36, 34
  827, 12, 26, 32, 56, 73, 44, 69, 43, 49
  828, 10, 32, 48, 33, 91, 37, 83, 44, 45
  163, 16, 88, 58, 67, 80, 70, 75, 61, 63
  307, 16, 75, 54, 55, 78, 65, 83, 58, 55
  747, 13, 36, 46, 35, 77, 39, 73, 48, 50
  247, 15, 32, 53, 66, 77, 54, 71, 56, 64
  192, 17, 74, 50, 31, 78, 61, 75, 52, 55
  133, 15, 60, 43, 30, 76, 60, 69, 45, 49
  134, 76, 33, 33, 15, 65, 31, 53, 44, 32
 1140, 17, 66, 51, 32, 77, 61, 73, 51, 54
  308, 17, 70, 53, 32, 80, 60, 78, 58, 56
  777, 13, 50, 35, 33, 83, 46, 75, 38, 37
 1104, 16, 73, 57, 32, 80, 60, 70, 60, 61
   79, 16, 59, 82, 61, 87, 65, 76, 61, 70
 1090, 55, 27, 27, 11, 65, 27, 57, 30, 26
   33, 11, 39, 36, 26, 84, 48, 71, 37, 36
 1052, 11, 34, 46, 34, 73, 35, 73, 44, 46
