PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
 4028, 18, 34, 66, 74, 87, 58, 78, 67, 66
 4029, 16, 32, 52, 82, 84, 68, 82, 71, 69
 4030, 17, 69, 51, 33, 78, 62, 77, 54, 52
 4031, 13, 46, 62, 44, 84, 49, 83, 58, 62
 4033, 15, 31, 58, 67, 86, 53, 83, 63, 62
 4034, 16, 48, 74, 49, 87, 54, 82, 63, 75
 4035, 16, 37, 61, 90, 84, 83, 80, 76, 75
 4037, 15, 53, 80, 58, 83, 57, 80, 69, 77
 4038, 17, 54, 77, 53, 84, 58, 77, 71, 75
 4041, 14, 53, 75, 52, 80, 56, 73, 66, 73
 4042, 72, 33, 30, 18, 74, 32, 73, 44, 30
 4044, 18, 87, 64, 37, 82, 78, 78, 65, 62
 4045, 19, 36, 77, 89, 81, 65, 76, 78, 81
 4046, 18, 48, 80, 70, 83, 60, 79, 70, 75
 4047, 15, 57, 79, 54, 85, 59, 81, 72, 77
 4048, 17, 33, 60, 73, 83, 56, 82, 64, 67
 4051, 16, 77, 55, 31, 82, 71, 78, 58, 59
 4052, 14, 66, 46, 31, 81, 62, 83, 53, 51
 4053, 17, 54, 75, 52, 81, 58, 78, 69, 75
 4054, 18, 60, 89, 60, 81, 65, 79, 76, 85
 4055, 18, 85, 58, 35, 80, 76, 76, 64, 61
 4056, 15, 32, 59, 78, 86, 75, 82, 73, 70
 4057, 19, 62, 87, 58, 89, 62, 81, 75, 84
 4058, 16, 42, 75, 63, 83, 55, 83, 67, 71
 4059, 16, 84, 58, 35, 81, 77, 79, 65, 63
 4060, 20, 92, 66, 60, 89, 83, 85, 69, 67
 4062, 78, 34, 34, 18, 67, 35, 55, 50, 35
 4063, 18, 34, 54, 75, 84, 68, 82, 69, 68
 4064, 16, 34, 75, 87, 83, 65, 80, 75, 74
 4061, 16, 30, 56, 69, 87, 52, 83, 66, 62
 4065, 17, 92, 64, 64, 86, 78, 84, 65, 69
 4066, 18, 81, 58, 36, 80, 72, 76, 59, 58
 4067, 13, 64, 44, 30, 71, 57, 59, 47, 48
 4068, 15, 33, 65, 76, 80, 55, 75, 66, 69
 4069, 15, 47, 68, 48, 84, 55, 80, 65, 69
 4071, 16, 78, 54, 32, 81, 68, 79, 60, 58
 4072, 17, 51, 83, 72, 82, 58, 82, 71, 78
 4075, 17, 32, 65, 80, 86, 59, 76, 71, 73
 4076, 16, 89, 60, 36, 86, 74, 84, 64, 62
 4079, 78, 35, 35, 15, 72, 33, 69, 50, 36
 4078, 20, 61, 89, 64, 86, 64, 85, 79, 89
 4184, 16, 52, 73, 52, 76, 54, 66, 67, 73
 4080, 16, 51, 87, 73, 89, 64, 79, 75, 85
 4081, 16, 52, 84, 75, 83, 62, 79, 77, 85
 4082, 16, 70, 49, 31, 79, 65, 73, 57, 53
 4083, 15, 81, 58, 58, 75, 68, 65, 58, 60
 4084, 15, 32, 55, 84, 87, 76, 86, 73, 73
 4085, 14, 60, 43, 27, 82, 56, 79, 47, 45
 4243, 17, 91, 64, 36, 87, 82, 79, 67, 65
 4087, 16, 31, 62, 72, 90, 54, 87, 65, 64
 4089, 18, 48, 84, 74, 84, 66, 82, 72, 87
 4088, 16, 78, 51, 34, 85, 68, 83, 56, 53
 4091, 14, 31, 56, 64, 79, 49, 75, 61, 61
 4090, 14, 52, 74, 51, 82, 55, 79, 65, 71
 4093, 16, 38, 70, 63, 85, 49, 86, 60, 71
 4092, 18, 81, 59, 33, 84, 75, 81, 60, 61
 4095, 16, 41, 74, 61, 83, 54, 80, 62, 69
 4096, 16, 34, 72, 82, 85, 59, 86, 71, 70
 4097, 16, 54, 77, 56, 91, 59, 87, 73, 78
 4098, 15, 30, 63, 70, 83, 54, 76, 64, 64
 4099, 16, 78, 51, 32, 83, 66, 79, 57, 54
 4100, 13, 41, 31, 22, 77, 38, 77, 32, 33
 4103, 16, 58, 84, 58, 84, 62, 82, 71, 80
 4101, 16, 35, 75, 84, 86, 63, 85, 76, 75
 4102, 83, 35, 34, 17, 74, 37, 71, 50, 37
 4104, 17, 35, 62, 77, 88, 61, 86, 71, 73
 4105, 14, 70, 48, 31, 84, 65, 80, 53, 52
 4106, 18, 33, 56, 79, 85, 72, 81, 74, 74
 4107, 19, 86, 59, 35, 84, 73, 77, 64, 61
 4109, 16, 56, 77, 57, 82, 59, 74, 71, 78
 4110, 19, 60, 87, 60, 83, 63, 82, 73, 88
 3638, 16, 32, 51, 74, 84, 67, 76, 68, 66
 4111, 18, 33, 62, 81, 84, 79, 82, 72, 77
 4112, 15, 32, 59, 69, 87, 53, 84, 65, 63
 4113, 17, 72, 53, 30, 82, 68, 79, 54, 55
 4114, 15, 83, 54, 33, 78, 74, 72, 59, 58
 4116, 17, 70, 48, 31, 80, 65, 79, 54, 53
 4117, 16, 43, 61, 43, 86, 47, 83, 57, 64
 4118, 17, 33, 69, 83, 91, 61, 83, 70, 70
 4119, 16, 69, 50, 30, 78, 66, 73, 53, 52
 4120, 18, 50, 85, 70, 90, 60, 85, 73, 85
 4121, 15, 44, 62, 45, 85, 49, 82, 60, 64
 4122, 15, 81, 52, 56, 85, 71, 78, 58, 58
 4124, 16, 71, 49, 31, 83, 65, 78, 55, 56
 4127, 15, 32, 57, 69, 87, 53, 88, 60, 60
 4128, 17, 59, 86, 63, 85, 61, 83, 76, 89
 4129, 16, 76, 53, 34, 82, 68, 80, 58, 58
 4130, 14, 28, 44, 62, 81, 58, 78, 57, 55
 4131, 16, 80, 53, 31, 80, 67, 78, 56, 55
 4133, 14, 39, 66, 53, 78, 50, 73, 62, 69
 4132, 15, 34, 60, 83, 84, 75, 77, 71, 73
 4135, 15, 85, 61, 59, 81, 79, 75, 61, 62
 4137, 18, 51, 87, 74, 86, 63, 79, 76, 85
 4140, 16, 51, 71, 51, 84, 55, 83, 62, 72
 4141, 78, 35, 35, 18, 74, 36, 75, 48, 35
 4144, 67, 31, 28, 16, 63, 30, 50, 40, 29
 4145, 18, 35, 57, 77, 89, 70, 90, 71, 69
 4146, 14, 34, 59, 72, 83, 53, 77, 67, 67
 4149, 18, 83, 54, 35, 81, 75, 77, 59, 59
 4151, 20, 64, 89, 66, 78, 72, 69, 80, 89
 4150, 72, 33, 32, 15, 67, 30, 64, 44, 32
 4147, 15, 78, 52, 31, 81, 69, 76, 56, 58
 4152, 15, 55, 82, 57, 86, 60, 85, 73, 80
 4153, 18, 56, 83, 57, 85, 59, 84, 71, 77
 4154, 19, 34, 61, 87, 85, 76, 79, 75, 79
 4155, 18, 34, 72, 88, 88, 65, 88, 76, 82
 4156, 74, 33, 32, 17, 72, 31, 73, 46, 31
 4157, 16, 29, 58, 68, 82, 55, 83, 64, 64
 4158, 17, 36, 55, 85, 89, 73, 80, 73, 79
 4159, 10, 22, 32, 41, 84, 42, 83, 39, 39
 4164, 15, 49, 71, 50, 80, 54, 77, 62, 70
 4163, 15, 73, 51, 30, 74, 66, 64, 54, 56
 4165, 14, 71, 53, 32, 78, 65, 76, 56, 55
 4166, 16, 58, 83, 59, 88, 63, 77, 76, 84
 4167, 14, 67, 47, 30, 79, 58, 75, 50, 51
 4168, 17, 45, 73, 60, 82, 59, 80, 69, 80
 4170, 19, 84, 60, 57, 81, 79, 77, 63, 60
 4169, 68, 30, 32, 17, 71, 33, 70, 43, 30
 4171, 73, 30, 30, 15, 69, 31, 65, 44, 31
 4172, 16, 76, 53, 34, 78, 71, 74, 59, 60
 4173, 15, 81, 56, 33, 83, 75, 82, 57, 59
 4174, 14, 76, 48, 30, 82, 63, 80, 55, 53
 4176, 17, 49, 80, 66, 83, 55, 81, 73, 76
 4177, 16, 48, 80, 71, 84, 57, 83, 69, 76
 4178, 20, 87, 60, 37, 82, 79, 81, 64, 65
 4179, 17, 36, 71, 87, 87, 62, 82, 72, 73
 4180, 18, 49, 83, 68, 86, 59, 83, 70, 80
 4181, 11, 28, 43, 30, 77, 33, 68, 40, 41
 4182, 14, 51, 72, 49, 80, 54, 76, 67, 72
 4183, 16, 85, 58, 35, 81, 73, 78, 61, 62
 4185, 17, 82, 62, 35, 84, 74, 76, 64, 64
 4186, 18, 58, 79, 57, 85, 61, 83, 74, 81
 4187, 18, 37, 66, 90, 87, 82, 90, 80, 78
 4188, 20, 90, 61, 37, 80, 81, 76, 66, 66
 4189, 15, 32, 65, 78, 89, 55, 77, 67, 70
 4190, 17, 83, 59, 36, 73, 73, 61, 58, 62
 4191, 14, 33, 53, 72, 82, 67, 77, 65, 66
 4192, 17, 35, 56, 82, 86, 74, 86, 72, 72
 4194, 16, 54, 67, 40, 76, 50, 71, 60, 69
 4193, 84, 36, 37, 17, 76, 36, 75, 52, 36
 4195, 16, 85, 58, 35, 81, 75, 78, 63, 65
 4197, 15, 70, 49, 33, 78, 64, 77, 54, 53
 4198, 15, 46, 69, 46, 82, 51, 75, 63, 67
 4199, 15, 31, 59, 68, 80, 51, 75, 63, 61
 4200, 68, 31, 32, 14, 71, 31, 69, 41, 29
 4201, 17, 81, 53, 34, 82, 69, 81, 59, 56
 4202, 11, 42, 30, 22, 77, 40, 73, 32, 32
 4203, 43, 23, 22, 10, 69, 23, 65, 25, 25
 4204, 18, 31, 58, 71, 84, 55, 81, 65, 66
 4205, 17, 68, 77, 49, 80, 60, 75, 70, 79
 4206, 14, 70, 52, 32, 81, 64, 80, 54, 55
 4207, 13, 32, 59, 67, 79, 50, 73, 60, 62
 4307, 20, 37, 70, 87, 95, 65, 89, 80, 79
 4032, 19, 87, 60, 36, 78, 76, 70, 62, 63
 4208, 14, 30, 47, 66, 82, 60, 79, 61, 60
 4209, 70, 31, 34, 17, 71, 32, 64, 43, 32
 4210, 19, 86, 63, 35, 83, 79, 78, 65, 68
 4211, 14, 29, 46, 67, 83, 60, 80, 61, 63
 4212, 14, 32, 51, 78, 80, 65, 73, 66, 67
 4213, 18, 32, 51, 71, 85, 64, 82, 66, 66
 4214, 15, 46, 84, 74, 81, 61, 72, 72, 79
 4215, 15, 35, 56, 79, 88, 68, 76, 69, 74
 4216, 14, 48, 64, 47, 84, 49, 81, 61, 64
 4217, 18, 59, 87, 58, 90, 65, 82, 74, 84
 4218, 18, 72, 52, 31, 79, 64, 78, 54, 54
 4219, 15, 29, 57, 66, 84, 49, 78, 61, 59
 4220, 17, 31, 48, 66, 86, 61, 77, 60, 60
 4221, 17, 71, 52, 30, 77, 67, 77, 55, 55
 4223, 67, 29, 28, 14, 70, 29, 63, 41, 31
 4224, 16, 63, 44, 28, 81, 59, 76, 46, 48
 4225, 16, 33, 60, 73, 85, 56, 82, 66, 66
 4226, 14, 46, 64, 45, 82, 48, 82, 59, 64
 4227, 18, 35, 58, 82, 88, 71, 87, 72, 72
 4228, 17, 68, 50, 47, 84, 65, 81, 54, 53
 4229, 18, 84, 65, 37, 83, 65, 77, 65, 65
 4230, 80, 34, 34, 15, 66, 35, 60, 48, 35
 4231, 16, 60, 81, 56, 82, 60, 77, 73, 80
 3779, 16, 79, 54, 34, 81, 73, 78, 58, 61
 4232, 17, 31, 67, 76, 81, 57, 80, 67, 64
 4233, 17, 31, 56, 76, 90, 65, 83, 64, 67
 4234, 19, 35, 73, 82, 88, 63, 82, 77, 78
 4235, 16, 34, 54, 82, 81, 73, 79, 71, 69
 4236, 16, 34, 68, 80, 92, 58, 86, 71, 73
 3609, 18, 55, 78, 55, 84, 61, 84, 70, 80
 4237, 16, 49, 75, 61, 86, 56, 82, 70, 72
 3630, 15, 54, 84, 55, 77, 62, 68, 70, 77
 3772, 17, 60, 78, 57, 80, 59, 79, 70, 78
 3798, 16, 62, 46, 31, 78, 58, 75, 47, 49
 4148, 74, 33, 32, 16, 69, 31, 62, 46, 31
 4239, 14, 47, 66, 47, 83, 52, 80, 61, 67
 3558, 16, 47, 79, 67, 81, 61, 77, 72, 77
 4238, 18, 86, 58, 37, 82, 79, 74, 64, 63
 4240, 12, 43, 32, 25, 77, 42, 76, 34, 35
 4241, 10, 22, 38, 43, 80, 31, 77, 40, 41
 4242, 69, 29, 32, 17, 72, 29, 70, 42, 32
 4244, 19, 93, 65, 40, 85, 81, 84, 67, 65
 4245, 76, 32, 35, 17, 71, 32, 69, 46, 35
 4246, 15, 80, 56, 35, 83, 72, 80, 61, 58
 4247, 20, 36, 79, 89, 91, 63, 84, 76, 81
 4248, 18, 36, 72, 80, 90, 61, 83, 72, 73
 4249, 17, 51, 86, 77, 85, 63, 77, 73, 86
 4251, 62, 30, 31, 12, 72, 28, 68, 37, 28
 4252, 19, 34, 55, 83, 88, 71, 81, 72, 72
 4253, 17, 36, 57, 78, 84, 73, 80, 73, 73
 4254, 16, 32, 50, 73, 81, 64, 79, 66, 65
 4256, 17, 35, 75, 86, 88, 66, 80, 79, 79
 4257, 66, 29, 29, 16, 74, 31, 70, 40, 31
 4258, 16, 58, 81, 58, 83, 62, 75, 74, 83
 4259, 14, 74, 54, 34, 81, 67, 81, 56, 56
 4260, 17, 45, 82, 70, 84, 56, 82, 68, 79
 4262, 17, 50, 71, 52, 82, 57, 82, 65, 72
 3634, 18, 34, 55, 78, 85, 68, 79, 69, 73
 4263, 16, 32, 54, 78, 87, 72, 85, 73, 73
 4264, 15, 67, 47, 30, 79, 62, 76, 49, 51
 4265, 17, 88, 60, 34, 73, 80, 63, 65, 62
 4266, 15, 57, 84, 54, 86, 61, 84, 70, 77
 4268, 18, 53, 85, 70, 81, 62, 70, 74, 82
 3530, 18, 58, 72, 44, 80, 62, 71, 69, 75
 3550, 17, 31, 53, 80, 81, 72, 72, 68, 66
 3548, 16, 75, 54, 33, 81, 72, 79, 56, 60
 3573, 13, 69, 47, 31, 82, 58, 79, 49, 50
 3580, 14, 68, 48, 33, 80, 64, 76, 53, 52
 3585, 16, 73, 50, 30, 81, 64, 81, 53, 54
 3589, 17, 51, 72, 51, 81, 54, 74, 64, 73
 3592, 17, 48, 84, 74, 84, 60, 79, 72, 85
 3611, 17, 73, 49, 33, 82, 65, 83, 54, 56
 3652, 14, 70, 49, 31, 80, 62, 72, 55, 55
 3613, 16, 43, 63, 43, 81, 49, 80, 58, 65
 4115, 17, 85, 60, 37, 81, 76, 76, 62, 64
 4126, 12, 29, 42, 31, 81, 35, 78, 38, 41
 3569, 15, 30, 55, 68, 83, 50, 82, 62, 62
 3570, 17, 77, 52, 34, 81, 70, 77, 57, 59
 3571, 73, 34, 31, 16, 68, 33, 65, 47, 31
 3614, 18, 74, 54, 32, 81, 66, 82, 57, 55
 3617, 17, 53, 86, 76, 79, 64, 70, 73, 81
 3564, 83, 37, 37, 18, 69, 35, 62, 54, 37
 3595, 10, 29, 41, 29, 81, 34, 83, 40, 43
 3672, 16, 74, 85, 50, 84, 66, 81, 75, 85
 3721, 19, 88, 60, 36, 81, 77, 79, 64, 61
 3731, 69, 29, 31, 17, 75, 30, 71, 43, 32
 3764, 18, 38, 64, 86, 87, 81, 78, 78, 79
 3769, 14, 68, 50, 31, 81, 60, 79, 50, 53
 3770, 18, 35, 70, 81, 87, 61, 86, 70, 70
 3785, 16, 51, 73, 52, 80, 56, 77, 69, 74
 3786, 17, 31, 45, 71, 84, 59, 79, 58, 59
 3801, 15, 55, 83, 54, 80, 61, 75, 71, 78
 3810, 17, 65, 79, 48, 83, 60, 83, 74, 81
 3820, 15, 78, 52, 33, 74, 64, 60, 55, 54
 3823, 15, 72, 49, 32, 76, 65, 72, 56, 56
 3927, 17, 74, 49, 32, 77, 67, 76, 56, 54
 3933, 18, 35, 55, 82, 83, 69, 77, 69, 72
 3932, 14, 33, 52, 78, 78, 66, 68, 67, 68
 3950, 17, 50, 72, 53, 82, 59, 78, 67, 76
 3952, 17, 56, 78, 52, 82, 59, 81, 69, 75
 3977, 19, 48, 83, 67, 75, 60, 69, 74, 81
 3962, 16, 78, 54, 34, 83, 69, 81, 57, 57
 3970, 15, 77, 53, 35, 80, 72, 80, 57, 59
 4000, 18, 81, 55, 32, 84, 68, 83, 57, 58
 4002, 15, 70, 49, 32, 78, 64, 67, 54, 53
 4001, 17, 52, 77, 53, 85, 55, 80, 68, 74
 4008, 14, 47, 71, 48, 85, 55, 82, 62, 72
 4010, 17, 36, 78, 90, 89, 68, 78, 80, 79
 4016, 14, 49, 66, 48, 83, 52, 85, 60, 69
 4036, 13, 59, 47, 29, 72, 58, 64, 48, 45
 4077, 17, 55, 85, 56, 82, 61, 80, 72, 83
 4086, 16, 52, 72, 52, 83, 56, 82, 66, 75
 4134, 16, 32, 44, 70, 86, 59, 84, 65, 60
 4161, 97, 38, 38, 18, 78, 37, 74, 52, 37
 4162, 16, 82, 59, 34, 81, 73, 76, 60, 60
 4196, 41, 23, 22, 10, 60, 24, 50, 25, 23
 4291, 69, 32, 33, 16, 73, 30, 68, 43, 30
 4311, 15, 32, 63, 76, 83, 55, 81, 67, 69
 4314, 18, 69, 85, 50, 86, 65, 83, 75, 82
 4317, 18, 35, 56, 82, 82, 72, 80, 70, 73
 4320, 78, 33, 31, 18, 74, 34, 77, 48, 35
 4335, 15, 42, 60, 45, 80, 48, 78, 55, 62
 4355, 13, 31, 55, 65, 82, 49, 82, 58, 59
 3666, 15, 45, 66, 47, 82, 51, 76, 61, 64
 3667, 73, 32, 31, 15, 69, 34, 64, 44, 31
 3669, 17, 53, 75, 52, 84, 59, 78, 71, 78
 3682, 73, 34, 32, 16, 69, 33, 63, 44, 31
 3686, 15, 70, 54, 31, 82, 71, 82, 57, 57
 3689, 69, 29, 30, 13, 63, 30, 48, 38, 29
 3690, 18, 35, 60, 83, 83, 75, 74, 74, 79
 3701, 15, 66, 46, 29, 81, 58, 80, 49, 49
 3702, 15, 28, 53, 63, 83, 49, 79, 58, 56
 3713, 86, 35, 36, 17, 78, 35, 78, 48, 34
 3724, 18, 70, 81, 48, 80, 60, 79, 71, 77
 3723, 16, 29, 43, 62, 84, 58, 80, 56, 57
 3729, 16, 64, 89, 63, 83, 67, 82, 83, 86
 3732, 15, 47, 71, 49, 84, 52, 82, 63, 68
 3737, 18, 53, 76, 56, 85, 57, 80, 68, 77
 3739, 11, 31, 43, 30, 81, 35, 81, 39, 44
 3741, 20, 91, 60, 36, 85, 80, 78, 66, 65
 3755, 73, 31, 31, 14, 60, 31, 47, 45, 30
 3762, 16, 32, 62, 74, 83, 55, 79, 65, 67
 3771, 16, 83, 54, 32, 85, 70, 80, 60, 61
 3776, 16, 60, 78, 56, 85, 62, 76, 72, 77
 3790, 18, 49, 77, 54, 78, 56, 68, 64, 72
 3803, 66, 32, 29, 17, 66, 32, 62, 43, 29
 3807, 19, 87, 58, 35, 83, 73, 72, 62, 60
 3815, 71, 33, 32, 15, 74, 33, 68, 45, 30
 3824, 16, 35, 61, 83, 89, 70, 84, 70, 70
 3825, 16, 46, 66, 46, 83, 49, 80, 59, 64
 3829,  9, 29, 41, 31, 79, 31, 81, 38, 43
 3968, 15, 41, 66, 43, 85, 46, 80, 56, 62
 3974, 13, 46, 69, 48, 82, 53, 82, 61, 66
 4021, 17, 58, 90, 58, 88, 65, 84, 74, 83
 4039, 62, 29, 30, 14, 72, 30, 68, 39, 30
 4040, 17, 33, 64, 75, 89, 57, 89, 66, 68
 4043, 16, 35, 63, 87, 92, 80, 83, 77, 78
 4070, 16, 31, 55, 79, 81, 69, 70, 69, 73
 4108, 14, 51, 74, 54, 80, 56, 74, 66, 74
 4125, 16, 33, 54, 77, 88, 68, 82, 68, 68
 4142, 14, 32, 62, 71, 87, 57, 86, 66, 66
 4175, 17, 83, 61, 36, 80, 74, 76, 63, 64
 4250, 11, 24, 37, 42, 85, 34, 86, 42, 39
 4261, 18, 31, 61, 74, 84, 56, 78, 69, 66
 4269, 44, 24, 24, 12, 72, 24, 71, 28, 22
 4270, 18, 33, 65, 75, 87, 58, 85, 69, 68
 4297, 19, 36, 65, 89, 88, 76, 76, 77, 81
 4312, 18, 53, 77, 56, 78, 60, 70, 68, 74
 4315, 15, 70, 49, 32, 77, 64, 70, 52, 54
 4325, 15, 64, 48, 29, 76, 59, 71, 49, 49
 4338, 19, 78, 88, 53, 80, 67, 76, 77, 86
 4353, 17, 74, 52, 34, 80, 69, 74, 57, 58
 4352, 81, 35, 35, 18, 77, 36, 68, 47, 36
 4267, 15, 31, 60, 72, 85, 57, 80, 66, 66
 4271, 17, 82, 56, 33, 79, 79, 74, 62, 61
 4272, 15, 48, 67, 47, 78, 53, 75, 63, 67
 4273, 14, 30, 50, 73, 78, 63, 66, 63, 62
 4274, 16, 71, 50, 30, 81, 65, 85, 53, 53
 4275, 16, 35, 57, 82, 85, 71, 79, 73, 71
 4276, 69, 31, 32, 16, 66, 30, 61, 43, 32
 4277, 13, 49, 69, 49, 80, 53, 73, 62, 67
 4278, 15, 60, 42, 29, 78, 56, 78, 45, 45
 4279, 16, 80, 57, 31, 83, 66, 82, 56, 58
 4280, 14, 51, 75, 52, 85, 54, 81, 65, 72
 4281, 18, 80, 54, 33, 80, 71, 74, 61, 60
 4282, 14, 78, 54, 32, 77, 68, 71, 56, 53
 4283, 62, 30, 30, 14, 67, 28, 64, 40, 28
 4284, 15, 83, 58, 59, 87, 72, 82, 60, 62
 4286, 13, 64, 47, 28, 71, 59, 60, 51, 52
 4285, 16, 52, 89, 79, 83, 64, 80, 76, 84
 4287, 18, 33, 73, 84, 85, 59, 75, 72, 74
 4293, 18, 77, 50, 32, 83, 69, 84, 53, 56
 4290, 88, 35, 34, 19, 73, 35, 69, 50, 35
 4295, 17, 67, 51, 31, 78, 64, 73, 56, 50
 4296, 18, 37, 62, 90, 82, 80, 76, 79, 78
 4294, 16, 84, 55, 35, 82, 74, 81, 62, 59
 4299, 17, 77, 55, 32, 74, 71, 67, 61, 60
 4300, 10, 43, 30, 24, 76, 42, 74, 34, 33
 4304, 17, 77, 49, 33, 79, 70, 72, 55, 60
 4305, 13, 24, 38, 46, 79, 33, 73, 42, 39
 4306, 16, 43, 73, 63, 84, 53, 80, 66, 70
 4308, 17, 51, 70, 52, 76, 54, 71, 65, 74
 4313, 87, 34, 34, 19, 74, 35, 68, 52, 36
 4310, 16, 69, 48, 32, 81, 63, 78, 53, 53
 4316, 16, 75, 55, 34, 80, 71, 77, 57, 57
 4318, 13, 29, 43, 60, 78, 57, 71, 56, 55
 4321, 83, 35, 34, 16, 76, 34, 75, 50, 36
 4322, 16, 78, 56, 33, 75, 70, 71, 59, 62
 4323, 16, 74, 50, 32, 83, 65, 82, 56, 53
 4324, 15, 83, 59, 35, 82, 74, 77, 60, 63
 4326, 15, 69, 46, 31, 81, 61, 78, 53, 52
 4329, 17, 86, 56, 35, 82, 73, 77, 60, 62
 4328, 17, 82, 58, 34, 81, 69, 76, 58, 59
 4332, 15, 50, 68, 49, 80, 53, 79, 65, 71
 4330, 20, 64, 90, 64, 82, 66, 76, 78, 93
 4333, 14, 45, 64, 44, 81, 49, 82, 56, 65
 4336, 15, 52, 74, 54, 79, 57, 74, 68, 75
 4337, 15, 27, 55, 62, 80, 47, 75, 58, 57
 4339, 15, 31, 52, 80, 87, 70, 81, 71, 68
 3526, 19, 85, 59, 34, 81, 77, 79, 65, 65
 4340, 14, 28, 58, 66, 86, 49, 83, 58, 60
 4341, 66, 29, 29, 16, 68, 29, 64, 42, 30
 4342, 18, 36, 55, 79, 87, 71, 79, 71, 76
 4343, 13, 30, 51, 63, 85, 49, 79, 59, 58
 4344, 72, 34, 30, 16, 71, 34, 69, 44, 31
 4345, 17, 68, 47, 33, 82, 65, 79, 52, 54
 4346, 17, 84, 60, 36, 83, 78, 76, 62, 66
 4347, 17, 81, 56, 37, 85, 74, 86, 60, 63
 4348, 17, 30, 60, 68, 84, 51, 78, 60, 62
 4349, 18, 79, 55, 35, 80, 70, 76, 59, 59
 4350, 88, 36, 35, 17, 75, 35, 69, 53, 36
 4351, 81, 34, 36, 18, 74, 34, 73, 48, 36
 4354, 18, 32, 53, 73, 89, 66, 87, 65, 66
 4356, 16, 82, 60, 34, 83, 75, 83, 62, 65
