PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
 2955, 16, 48, 69, 43, 75, 47, 72, 63, 63
  314, 14, 33, 59, 73, 83, 61, 77, 60, 66
 2405, 14, 63, 71, 41, 83, 50, 84, 59, 72
  735, 15, 53, 79, 56, 87, 58, 87, 69, 78
  231, 74, 32, 32, 17, 73, 34, 62, 43, 33
  306, 14, 44, 82, 69, 78, 59, 74, 62, 80
  556, 16, 32, 80, 93, 91, 65, 90, 71, 82
 3073, 14, 32, 70, 83, 86, 55, 83, 65, 70
  524, 17, 85, 59, 33, 82, 79, 87, 63, 62
 2804, 16, 41, 69, 58, 90, 49, 85, 61, 73
  430, 15, 82, 55, 35, 78, 86, 88, 69, 60
  508, 14, 33, 58, 69, 82, 51, 79, 64, 69
  432, 16, 82, 57, 37, 84, 74, 83, 66, 61
 2706, 13, 27, 58, 69, 80, 45, 77, 55, 58
 2764, 74, 29, 30, 17, 67, 30, 64, 42, 28
    8, 17, 73, 53, 35, 83, 71, 78, 60, 56
   16, 17, 80, 53, 31, 85, 70, 79, 58, 60
  151, 13, 65, 45, 29, 79, 59, 71, 54, 46
 3060, 14, 67, 49, 29, 71, 67, 77, 50, 53
  107, 18, 85, 58, 33, 88, 77, 90, 69, 64
   87, 17, 33, 52, 77, 91, 71, 88, 69, 72
   24, 15, 61, 75, 44, 88, 61, 92, 69, 76
 2502, 15, 75, 46, 30, 75, 68, 80, 59, 54
 3076, 15, 30, 49, 68, 85, 60, 74, 65, 62
  412, 15, 31, 67, 76, 85, 59, 84, 66, 72
  245, 14, 80, 50, 31, 76, 72, 74, 60, 58
 2915, 15, 67, 45, 28, 81, 57, 83, 43, 45
 2027, 13, 54, 63, 37, 79, 48, 80, 59, 68
   67, 16, 62, 77, 46, 84, 58, 90, 73, 85
 3142, 15, 67, 43, 30, 76, 60, 84, 47, 50
  414, 18, 30, 72, 82, 92, 66, 79, 65, 73
 2615, 72, 30, 30, 14, 66, 29, 57, 43, 28
  470, 17, 82, 56, 32, 73, 77, 66, 58, 64
  677, 17, 75, 58, 33, 77, 72, 68, 60, 58
  791, 17, 41, 72, 64, 84, 56, 86, 62, 70
 2734, 13, 74, 47, 31, 69, 60, 64, 56, 53
 2341, 14, 74, 48, 31, 79, 71, 77, 54, 53
 2171, 16, 43, 66, 48, 79, 47, 73, 58, 59
 3124, 13, 46, 70, 43, 78, 48, 76, 58, 64
 2984, 17, 53, 77, 53, 86, 56, 84, 69, 78
 2988, 16, 32, 49, 75, 84, 65, 81, 63, 65
  759, 66, 29, 31, 16, 69, 28, 71, 38, 28
 3053, 14, 84, 51, 31, 79, 74, 85, 55, 61
 2613, 14, 30, 48, 80, 76, 69, 74, 61, 68
 3011, 14, 30, 61, 71, 77, 52, 67, 62, 63
  526, 15, 88, 59, 33, 78, 84, 82, 67, 61
  149, 14, 72, 48, 29, 66, 70, 60, 56, 53
  416, 91, 37, 35, 16, 70, 33, 63, 52, 37
 2991, 17, 31, 65, 74, 81, 57, 75, 66, 68
 3048, 15, 32, 51, 79, 80, 66, 81, 63, 69
  330, 19, 83, 58, 35, 88, 74, 80, 64, 62
 2003, 68, 28, 30, 13, 69, 28, 68, 44, 27
   20, 16, 61, 89, 63, 89, 63, 86, 76, 91
 2845, 16, 76, 51, 30, 81, 70, 85, 54, 53
 3002, 91, 35, 35, 15, 66, 36, 55, 49, 33
  737, 14, 52, 62, 37, 77, 48, 72, 57, 64
 3091, 16, 63, 46, 28, 70, 54, 67, 49, 50
 2863, 15, 28, 59, 72, 89, 48, 83, 58, 64
   26, 17, 59, 89, 64, 88, 63, 83, 77, 90
 2971, 61, 26, 26, 16, 62, 31, 61, 36, 28
  612, 84, 32, 32, 17, 68, 31, 66, 48, 31
 3083, 14, 46, 67, 44, 79, 53, 75, 60, 61
 2989, 15, 64, 75, 43, 80, 53, 76, 62, 69
 2530, 73, 30, 33, 14, 66, 31, 64, 45, 32
 2851, 13, 42, 67, 49, 83, 48, 85, 57, 66
 3070, 59, 27, 28, 13, 69, 29, 63, 38, 28
  135, 19, 33, 54, 90, 87, 83, 87, 73, 77
  247, 18, 85, 59, 59, 88, 76, 84, 64, 64
   93, 15, 34, 66, 77, 90, 56, 82, 66, 72
 2970, 13, 66, 45, 28, 75, 59, 76, 47, 48
  390, 15, 84, 58, 31, 84, 77, 87, 63, 60
 2361, 16, 49, 74, 49, 87, 50, 87, 65, 73
  753, 17, 29, 64, 75, 81, 57, 79, 64, 69
  717, 15, 79, 53, 32, 85, 66, 77, 55, 57
 2864, 78, 32, 35, 14, 73, 31, 79, 47, 31
 2698, 16, 39, 72, 64, 86, 50, 78, 53, 71
 2189, 74, 33, 31, 16, 66, 31, 60, 49, 31
 2359, 15, 65, 79, 46, 83, 58, 86, 69, 80
 2345, 15, 68, 50, 31, 76, 63, 70, 57, 51
 2209, 13, 42, 75, 62, 90, 50, 91, 59, 68
 3141, 14, 61, 44, 28, 78, 62, 80, 49, 49
 2869, 16, 76, 49, 51, 75, 72, 78, 50, 60
 2293, 16, 73, 51, 31, 83, 68, 78, 60, 56
 2536, 14, 79, 52, 31, 76, 71, 87, 56, 58
 2049, 14, 34, 63, 55, 80, 49, 76, 53, 60
 2925, 15, 29, 54, 64, 71, 46, 69, 54, 58
 2111, 15, 70, 46, 28, 83, 61, 81, 52, 52
  546, 15, 45, 81, 66, 87, 63, 80, 70, 84
  548, 16, 74, 86, 51, 85, 67, 90, 72, 85
 2942, 15, 52, 62, 38, 77, 46, 75, 54, 63
 2520, 17, 30, 63, 74, 83, 49, 81, 62, 59
  418, 82, 34, 35, 18, 63, 33, 55, 51, 37
 2809, 16, 45, 73, 47, 86, 55, 80, 62, 68
 2422, 15, 32, 56, 75, 86, 71, 91, 66, 68
  528, 18, 87, 62, 61, 85, 78, 85, 61, 63
   32, 14, 29, 63, 72, 90, 55, 81, 60, 70
  639, 17, 55, 73, 59, 81, 56, 76, 64, 80
  687, 19, 49, 82, 72, 89, 63, 82, 72, 80
  181, 16, 31, 58, 82, 90, 75, 85, 70, 74
  641, 17, 47, 76, 64, 78, 51, 73, 62, 69
 2897, 14, 44, 68, 49, 82, 48, 76, 58, 67
  464, 87, 31, 35, 16, 71, 31, 77, 44, 36
 3137, 61, 30, 28, 15, 69, 27, 70, 39, 27
 2682, 15, 73, 47, 31, 78, 57, 77, 48, 45
  265, 14, 32, 54, 64, 85, 60, 88, 57, 62
  627, 14, 77, 52, 32, 81, 71, 80, 55, 57
  394, 18, 63, 71, 47, 79, 59, 82, 66, 73
  671, 17, 75, 54, 35, 82, 71, 77, 59, 60
 2323, 14, 32, 52, 79, 89, 75, 76, 63, 70
 3104, 15, 65, 42, 27, 69, 61, 68, 45, 45
  697, 17, 34, 73, 87, 87, 64, 83, 74, 76
 2906, 15, 29, 63, 77, 94, 51, 89, 60, 69
 2974, 14, 45, 68, 45, 83, 46, 85, 59, 69
  286, 17, 82, 54, 59, 85, 71, 85, 56, 55
  189, 73, 31, 33, 18, 71, 33, 81, 51, 35
 2718, 74, 30, 30, 17, 69, 31, 65, 39, 30
 2599, 14, 71, 45, 51, 79, 61, 87, 58, 46
  118, 18, 70, 85, 51, 82, 62, 78, 73, 91
 2916, 14, 68, 45, 26, 77, 61, 87, 44, 49
 3018, 15, 33, 51, 80, 81, 66, 81, 66, 67
 2983, 15, 31, 65, 79, 82, 55, 74, 65, 68
 3140, 14, 63, 46, 29, 71, 58, 69, 44, 47
  797, 17, 67, 80, 47, 78, 59, 85, 64, 77
 3069, 14, 39, 65, 55, 80, 45, 82, 56, 66
  334, 16, 83, 55, 33, 80, 81, 78, 68, 60
  848, 13, 30, 64, 75, 86, 56, 79, 60, 71
  598, 16, 43, 82, 70, 88, 60, 88, 67, 77
 3023, 15, 53, 80, 49, 75, 59, 74, 67, 77
 2664, 75, 31, 31, 15, 72, 29, 77, 41, 30
 2367, 17, 30, 64, 78, 93, 60, 91, 66, 74
 3106, 15, 29, 59, 69, 79, 50, 70, 60, 62
 2951, 16, 29, 58, 66, 80, 47, 74, 58, 62
  288, 16, 78, 52, 34, 87, 69, 75, 51, 59
 2798, 16, 74, 48, 30, 77, 72, 80, 58, 53
 3078, 13, 28, 53, 64, 89, 51, 71, 61, 60
 2870, 16, 59, 41, 29, 75, 52, 72, 50, 45
 2882, 14, 28, 45, 75, 81, 67, 72, 57, 61
  312, 17, 40, 66, 58, 74, 56, 70, 62, 71
 3015, 15, 31, 66, 74, 83, 54, 75, 68, 64
 2929, 64, 29, 28, 15, 69, 29, 66, 35, 28
 2797, 16, 57, 68, 42, 79, 62, 87, 62, 69
 2550, 15, 41, 67, 55, 77, 52, 75, 63, 66
  328, 77, 32, 35, 16, 72, 34, 78, 46, 34
   40, 16, 32, 65, 78, 98, 58, 88, 68, 72
 2063, 12, 64, 42, 30, 83, 57, 81, 49, 47
 2934, 16, 67, 47, 30, 74, 63, 70, 43, 50
  175, 14, 40, 74, 66, 87, 50, 85, 54, 71
  705, 17, 34, 68, 78, 84, 60, 78, 70, 74
 2587, 17, 73, 52, 31, 87, 64, 77, 59, 52
  530, 15, 84, 59, 56, 87, 76, 77, 60, 64
  564, 83, 34, 33, 15, 63, 34, 57, 47, 33
  795, 14, 54, 89, 60, 80, 55, 85, 77, 87
 2658, 15, 28, 56, 66, 95, 48, 91, 59, 65
 2961, 15, 67, 49, 28, 74, 58, 71, 47, 51
  629, 18, 77, 53, 32, 78, 66, 75, 51, 53
 2631, 15, 65, 43, 28, 71, 57, 73, 51, 46
 2454, 15, 57, 68, 41, 76, 57, 69, 64, 70
 2221, 13, 28, 58, 68, 89, 52, 82, 55, 57
 2883, 13, 35, 72, 58, 81, 53, 75, 54, 67
  846, 15, 40, 71, 59, 83, 52, 72, 63, 71
 2201, 15, 66, 44, 29, 81, 67, 72, 56, 50
  699, 16, 31, 76, 87, 91, 65, 92, 78, 80
 2758, 16, 31, 68, 78, 95, 56, 93, 61, 69
  229, 17, 31, 64, 78, 91, 54, 84, 60, 70
  161, 15, 67, 76, 44, 85, 56, 86, 67, 77
 2029, 13, 40, 73, 49, 79, 47, 76, 59, 71
 2135, 12, 29, 64, 72, 89, 48, 76, 57, 59
   69, 15, 67, 76, 45, 88, 62, 88, 69, 80
 2540, 15, 69, 46, 31, 76, 61, 72, 57, 51
 2884, 14, 27, 48, 73, 92, 61, 84, 60, 61
  332, 19, 84, 58, 36, 84, 81, 77, 59, 60
 2958, 14, 71, 48, 29, 75, 65, 82, 50, 52
 3146, 15, 42, 84, 73, 79, 58, 69, 72, 85
  807, 17, 42, 69, 56, 76, 53, 76, 65, 74
  799, 15, 53, 79, 56, 83, 55, 82, 67, 78
  257, 17, 64, 74, 42, 81, 55, 88, 61, 72
 2752, 15, 30, 51, 80, 88, 71, 83, 60, 68
  120, 16, 57, 89, 63, 91, 64, 83, 73, 87
  271, 16, 78, 53, 31, 74, 75, 65, 62, 51
 2927, 13, 26, 55, 67, 87, 50, 84, 59, 59
 2854, 16, 42, 75, 64, 81, 51, 80, 63, 72
 2872, 14, 66, 41, 27, 77, 64, 79, 47, 48
 2145, 79, 28, 31, 15, 63, 30, 56, 43, 29
 2349, 15, 75, 52, 31, 84, 65, 82, 54, 58
  649, 15, 41, 82, 68, 83, 55, 78, 62, 85
 2554, 17, 59, 70, 42, 80, 52, 73, 70, 71
   55, 17, 85, 55, 31, 81, 80, 85, 65, 63
 2113, 15, 69, 51, 31, 80, 62, 71, 57, 48
  838, 14, 52, 81, 56, 85, 54, 75, 61, 80
  259, 16, 50, 83, 70, 85, 64, 83, 75, 82
 3027, 15, 70, 47, 28, 79, 58, 72, 51, 54
 3108, 16, 76, 51, 28, 77, 62, 80, 52, 51
 3059, 16, 68, 47, 30, 76, 56, 71, 48, 49
  462, 15, 33, 68, 79, 87, 61, 88, 71, 76
 2333, 76, 30, 32, 17, 70, 32, 74, 46, 33
  203, 16, 76, 49, 32, 88, 71, 83, 60, 51
  460, 16, 35, 59, 82, 85, 75, 77, 68, 73
 2552, 15, 50, 73, 48, 88, 54, 83, 62, 74
 2982, 15, 31, 65, 73, 82, 52, 83, 64, 65
 2969, 13, 64, 45, 26, 80, 56, 71, 45, 45
  177, 14, 41, 64, 48, 83, 50, 75, 55, 65
 3039, 18, 43, 84, 71, 84, 59, 76, 71, 85
  651, 16, 30, 54, 77, 89, 70, 85, 64, 73
 2456, 18, 56, 83, 58, 83, 60, 80, 72, 78
 2926, 14, 28, 48, 71, 91, 60, 90, 60, 65
  550, 15, 48, 86, 74, 80, 67, 72, 69, 90
  261, 15, 43, 76, 62, 82, 50, 81, 66, 76
 2137, 17, 34, 56, 80, 89, 76, 91, 69, 70
  472, 15, 70, 50, 31, 76, 73, 76, 58, 55
 2985, 17, 78, 53, 33, 78, 73, 79, 55, 58
 3049, 15, 54, 75, 50, 78, 54, 79, 64, 76
  280, 70, 34, 31, 17, 62, 30, 63, 47, 33
 2878, 17, 57, 69, 39, 85, 48, 82, 61, 68
 2990, 17, 29, 52, 85, 86, 73, 85, 71, 69
  805, 16, 35, 72, 89, 92, 71, 84, 72, 69
  290, 18, 76, 56, 33, 81, 67, 79, 63, 56
 3029, 15, 68, 77, 47, 91, 64, 92, 72, 85
 2979, 17, 59, 70, 42, 72, 55, 66, 64, 78
 2458, 15, 43, 73, 59, 87, 58, 80, 69, 74
 2996, 16, 46, 98, 79, 90, 83, 86, 87, 93
  775, 15, 85, 56, 31, 81, 72, 86, 63, 62
  643, 15, 46, 75, 62, 76, 55, 72, 63, 80
 3012, 16, 59, 71, 41, 75, 48, 69, 61, 69
 2917, 13, 67, 43, 28, 78, 63, 83, 49, 49
 2936, 14, 66, 45, 29, 84, 58, 75, 44, 47
 2736, 13, 71, 47, 31, 75, 66, 76, 50, 48
  352, 15, 57, 87, 57, 90, 57, 80, 68, 91
 2811, 13, 40, 69, 60, 80, 48, 72, 58, 70
 2556, 17, 51, 74, 51, 84, 55, 80, 63, 73
 3013, 16, 68, 48, 29, 77, 63, 71, 51, 51
 2994, 15, 32, 60, 90, 87, 83, 81, 74, 78
 3119, 13, 29, 58, 67, 78, 45, 71, 55, 58
  292, 17, 81, 51, 30, 78, 73, 76, 56, 56
 2369, 16, 29, 54, 73, 91, 72, 88, 62, 73
 2921, 15, 53, 62, 38, 78, 45, 74, 55, 68
 3000, 15, 79, 58, 34, 78, 68, 74, 59, 58
 2097, 14, 26, 44, 66, 82, 57, 82, 53, 56
 2943, 15, 45, 68, 49, 72, 50, 70, 57, 67
 3037, 16, 39, 82, 67, 78, 53, 73, 75, 82
  133, 15, 30, 48, 77, 76, 68, 66, 59, 62
  725, 15, 79, 54, 34, 80, 75, 77, 63, 55
 3036, 14, 49, 70, 47, 72, 52, 72, 62, 71
  844, 15, 57, 69, 42, 80, 61, 88, 61, 72
  823, 15, 81, 52, 33, 86, 68, 80, 53, 60
  125, 16, 68, 84, 48, 77, 61, 82, 72, 86
 2233, 84, 33, 32, 16, 66, 30, 63, 45, 31
 3148, 15, 32, 54, 82, 82, 73, 74, 66, 70
 2363, 15, 44, 79, 68, 87, 55, 82, 67, 73
 2249, 13, 57, 69, 39, 72, 43, 65, 67, 58
 3047, 69, 33, 33, 14, 60, 33, 54, 43, 33
 2856, 15, 38, 76, 62, 86, 54, 81, 60, 70
  249, 18, 70, 48, 32, 78, 70, 79, 59, 55
 2892, 13, 74, 49, 28, 75, 64, 76, 54, 53
 2139, 12, 30, 63, 72, 89, 49, 87, 52, 64
 2033, 14, 37, 68, 58, 85, 49, 90, 58, 73
 2977, 15, 29, 51, 80, 85, 68, 84, 67, 64
 2327, 17, 30, 49, 83, 84, 67, 83, 63, 66
 3042, 17, 81, 51, 32, 79, 73, 72, 57, 58
 2211, 14, 48, 71, 44, 82, 46, 76, 55, 64
 2047, 13, 29, 55, 80, 85, 69, 86, 61, 71
 3043, 16, 43, 81, 69, 83, 55, 84, 70, 77
  474, 17, 83, 51, 31, 79, 73, 76, 55, 59
  336, 16, 85, 56, 33, 78, 81, 83, 61, 59
  532, 18, 88, 62, 60, 78, 73, 76, 69, 63
 2031, 16, 59, 67, 37, 80, 53, 84, 57, 66
 3005, 16, 52, 75, 52, 80, 54, 75, 67, 72
  500, 19, 33, 77, 91, 94, 64, 91, 80, 83
 2684, 13, 71, 48, 28, 76, 66, 78, 56, 51
 2001, 76, 27, 29, 16, 65, 29, 62, 43, 29
 2157, 15, 71, 45, 29, 84, 69, 83, 50, 50
 2273, 14, 26, 61, 72, 89, 51, 87, 58, 60
 2053, 66, 27, 27, 13, 72, 27, 63, 38, 29
  298, 15, 82, 53, 30, 75, 65, 70, 58, 53
 2948, 14, 30, 63, 71, 86, 50, 84, 58, 62
  512, 84, 35, 35, 17, 77, 36, 73, 48, 38
 2775, 15, 74, 49, 31, 84, 67, 78, 51, 48
 2609, 16, 28, 55, 66, 89, 52, 84, 58, 63
  316, 17, 32, 54, 79, 89, 71, 80, 61, 67
 3090, 14, 61, 45, 30, 73, 58, 77, 45, 49
  318, 16, 32, 66, 82, 89, 59, 77, 61, 70
  207, 17, 73, 50, 32, 77, 72, 84, 56, 55
  482, 16, 73, 50, 32, 79, 66, 74, 53, 53
 2946, 14, 40, 74, 65, 90, 51, 90, 63, 67
 2857, 15, 49, 67, 47, 76, 51, 75, 56, 66
 2967, 15, 43, 64, 44, 73, 48, 72, 59, 64
 3118, 68, 28, 28, 13, 66, 29, 68, 38, 30
 3001, 76, 35, 35, 15, 64, 32, 59, 47, 36
 2922, 12, 46, 67, 47, 80, 50, 81, 59, 67
  691, 19, 88, 57, 36, 79, 84, 82, 63, 58
 3052, 15, 73, 51, 32, 79, 66, 75, 55, 58
 3084, 16, 46, 72, 43, 79, 49, 78, 58, 66
 2570, 16, 29, 64, 74, 90, 53, 90, 63, 69
   95, 86, 34, 36, 20, 73, 35, 76, 49, 38
 3065, 12, 62, 39, 28, 74, 52, 61, 41, 48
  779, 15, 77, 52, 53, 79, 62, 74, 54, 55
  454, 18, 34, 61, 91, 81, 79, 81, 78, 82
 2275, 15, 26, 67, 76, 88, 50, 82, 57, 64
 2065, 15, 68, 44, 29, 78, 63, 78, 52, 46
 2885, 16, 27, 57, 65, 85, 48, 81, 56, 55
 3021, 17, 84, 53, 32, 75, 77, 74, 55, 58
 3092, 62, 31, 31, 14, 75, 28, 69, 34, 27
 2607, 13, 39, 70, 63, 79, 49, 74, 59, 75
  739, 17, 51, 74, 52, 83, 56, 78, 65, 74
 2424, 78, 32, 32, 14, 72, 31, 70, 43, 32
 2311, 16, 40, 76, 66, 94, 52, 87, 57, 75
  659, 83, 34, 35, 18, 70, 33, 75, 50, 33
 2993, 15, 78, 54, 30, 75, 69, 72, 55, 59
 2838, 13, 29, 73, 82, 84, 56, 77, 59, 67
 2267, 14, 44, 74, 46, 91, 50, 90, 54, 78
  813, 81, 29, 33, 14, 73, 29, 74, 45, 31
 3075, 15, 83, 56, 32, 71, 75, 69, 60, 57
 2954, 13, 55, 63, 40, 74, 48, 70, 59, 69
 2343, 14, 80, 54, 31, 75, 62, 82, 52, 56
 2127, 16, 48, 74, 49, 87, 51, 85, 61, 77
 3057, 13, 27, 60, 73, 85, 53, 83, 60, 65
 2227, 14, 28, 56, 66, 81, 45, 78, 55, 57
  592, 16, 47, 82, 57, 84, 56, 79, 67, 78
 2790, 14, 37, 76, 65, 78, 53, 66, 60, 78
  606, 18, 31, 72, 82, 93, 57, 90, 63, 74
 2460, 18, 55, 78, 56, 78, 60, 75, 68, 81
 3079, 13, 44, 70, 47, 79, 51, 76, 61, 67
  492, 16, 38, 65, 55, 78, 50, 77, 57, 67
 2928, 15, 29, 46, 68, 77, 57, 73, 59, 58
  502, 16, 35, 71, 88, 91, 61, 88, 70, 76
 2542, 17, 74, 49, 29, 82, 64, 75, 53, 51
  580, 15, 80, 51, 34, 76, 72, 74, 56, 52
 2898, 15, 58, 67, 37, 84, 45, 76, 58, 69
 2589, 16, 69, 50, 30, 75, 66, 82, 48, 58
 3094, 16, 47, 69, 46, 73, 50, 72, 58, 70
  494, 14, 54, 76, 54, 78, 51, 81, 63, 70
   71, 18, 68, 82, 47, 86, 59, 91, 72, 82
 2005, 13, 73, 43, 29, 72, 56, 73, 49, 50
  850, 15, 30, 51, 77, 86, 71, 88, 62, 67
  721, 15, 85, 57, 33, 82, 75, 84, 55, 57
 3123, 14, 35, 64, 54, 77, 45, 73, 57, 59
  781, 18, 80, 56, 32, 85, 70, 83, 55, 54
  594, 17, 63, 78, 48, 88, 65, 89, 67, 78
 2093, 14, 26, 47, 76, 77, 65, 69, 54, 65
 2528, 78, 31, 32, 15, 76, 31, 78, 44, 32
  274, 15, 32, 54, 77, 88, 71, 79, 63, 72
  448, 16, 71, 85, 54, 80, 66, 77, 70, 84
 2908, 65, 30, 31, 14, 71, 31, 70, 39, 31
 2973, 13, 29, 57, 68, 85, 52, 88, 58, 60
 2953, 16, 45, 67, 47, 76, 50, 72, 60, 66
  852, 13, 30, 64, 74, 81, 51, 75, 60, 62
 2612, 17, 57, 64, 40, 77, 51, 67, 58, 67
 2159, 16, 69, 45, 28, 77, 69, 83, 53, 46
  534, 19, 80, 57, 36, 83, 75, 79, 61, 62
  504, 14, 30, 51, 71, 85, 68, 76, 65, 69
 2776, 14, 69, 50, 27, 75, 60, 71, 50, 48
 2662, 14, 30, 54, 61, 80, 45, 73, 56, 59
  853, 18, 47, 75, 67, 85, 61, 74, 62, 76
 3081, 13, 72, 47, 28, 79, 58, 80, 50, 50
  320, 16, 30, 54, 75, 95, 75, 87, 65, 67
 3035, 13, 32, 59, 71, 86, 50, 80, 66, 61
  825, 15, 80, 50, 31, 80, 65, 70, 63, 53
 2802, 15, 47, 75, 50, 86, 51, 80, 61, 70
 2289, 13, 67, 49, 30, 71, 60, 73, 50, 51
 3131, 15, 29, 49, 61, 85, 48, 86, 53, 56
 2783, 15, 39, 71, 61, 78, 49, 77, 58, 68
 2918, 13, 69, 43, 28, 80, 64, 76, 49, 52
  596, 16, 66, 80, 52, 72, 67, 69, 67, 80
  114, 18, 88, 57, 33, 75, 83, 79, 67, 59
  631, 18, 66, 77, 50, 89, 60, 89, 66, 79
 2558, 16, 48, 69, 51, 78, 51, 80, 64, 74
 2605, 16, 38, 68, 55, 88, 49, 77, 56, 65
 2161, 13, 74, 48, 28, 79, 65, 73, 54, 54
 2544, 16, 78, 55, 34, 82, 67, 85, 57, 58
 2686, 13, 67, 47, 29, 82, 57, 82, 51, 49
 2893, 13, 74, 46, 28, 80, 61, 81, 52, 51
 2371, 16, 29, 60, 70, 77, 50, 75, 60, 61
  157, 17, 74, 49, 30, 75, 60, 74, 57, 55
 2313, 15, 65, 75, 46, 80, 58, 73, 61, 72
 3022, 16, 53, 77, 49, 80, 53, 75, 68, 75
  769, 14, 31, 64, 73, 92, 57, 78, 67, 69
 2871, 16, 71, 47, 30, 84, 51, 76, 48, 48
 2478, 14, 31, 64, 78, 91, 53, 85, 64, 71
  496, 16, 62, 75, 45, 83, 56, 83, 68, 74
   28, 18, 44, 84, 70, 82, 69, 87, 68, 78
 2886, 71, 31, 29, 14, 64, 28, 62, 45, 30
  338, 18, 87, 58, 57, 87, 73, 77, 67, 58
 3017, 83, 32, 32, 16, 69, 34, 70, 47, 35
   10, 16, 84, 55, 35, 79, 81, 76, 61, 60
  703, 15, 35, 76, 90, 88, 63, 82, 71, 80
 2799, 14, 67, 49, 30, 72, 61, 73, 48, 49
 2129, 13, 50, 62, 35, 76, 46, 75, 58, 62
 3145, 17, 47, 72, 50, 81, 53, 77, 68, 77
  362, 15, 34, 72, 87, 91, 61, 86, 67, 82
  370, 73, 33, 33, 17, 70, 31, 74, 47, 31
  308, 18, 56, 83, 54, 84, 55, 79, 63, 76
 2115, 16, 78, 55, 31, 87, 68, 87, 53, 55
 3064, 14, 39, 62, 39, 76, 42, 67, 54, 62
 2229, 13, 27, 55, 67, 88, 54, 87, 58, 63
 2700, 13, 39, 63, 46, 76, 45, 74, 53, 64
   61, 17, 80, 54, 33, 89, 71, 88, 57, 64
   59, 18, 85, 57, 33, 85, 76, 85, 62, 62
   91, 16, 30, 63, 74, 89, 52, 78, 64, 72
 3016, 17, 32, 59, 86, 85, 79, 81, 74, 77
  420, 78, 36, 34, 18, 67, 34, 66, 51, 33
 2879, 15, 36, 62, 55, 82, 48, 83, 56, 64
 2203, 13, 73, 48, 31, 81, 65, 83, 58, 51
  478, 14, 73, 53, 34, 86, 73, 88, 59, 56
  827, 15, 68, 46, 28, 84, 64, 75, 47, 47
 2950, 16, 27, 49, 76, 78, 65, 76, 61, 67
  783, 17, 82, 55, 33, 82, 79, 79, 58, 58
  657, 17, 30, 69, 79, 83, 57, 76, 64, 70
   73, 17, 68, 81, 46, 85, 55, 91, 69, 75
  310, 15, 63, 72, 44, 80, 57, 76, 61, 73
 2119, 15, 69, 50, 29, 80, 60, 76, 47, 50
 2279, 13, 29, 51, 63, 90, 48, 78, 56, 57
   30, 18, 46, 78, 67, 80, 53, 72, 62, 79
 3134, 15, 64, 43, 25, 72, 55, 78, 45, 43
 3121, 13, 36, 69, 60, 80, 51, 78, 55, 64
 2117, 15, 68, 49, 48, 87, 59, 83, 49, 49
 2213, 13, 60, 70, 39, 84, 50, 76, 55, 72
  263, 15, 30, 67, 77, 87, 54, 79, 59, 73
 2825, 15, 73, 48, 34, 79, 64, 78, 56, 52
 2867, 16, 72, 50, 32, 87, 65, 84, 52, 54
  831, 16, 69, 46, 29, 83, 56, 79, 43, 49
  191, 15, 72, 49, 29, 84, 73, 81, 59, 54
 3127, 15, 65, 47, 30, 75, 54, 68, 48, 51
 2947, 14, 29, 43, 68, 77, 63, 67, 56, 58
 2949, 16, 28, 61, 72, 84, 55, 78, 58, 56
 2789, 16, 31, 56, 81, 91, 73, 83, 69, 75
 2846, 15, 73, 50, 32, 75, 65, 77, 55, 51
  233, 68, 31, 33, 16, 75, 31, 81, 42, 32
  855, 14, 32, 53, 85, 80, 68, 73, 62, 74
 2862, 14, 30, 66, 77, 84, 56, 80, 63, 66
 3041, 15, 84, 57, 35, 84, 71, 82, 61, 63
  655, 17, 32, 63, 75, 80, 57, 75, 62, 63
 2295, 16, 77, 51, 31, 83, 64, 79, 50, 52
 2937, 15, 66, 42, 27, 75, 56, 73, 43, 49
  480, 17, 78, 54, 33, 86, 69, 86, 58, 55
 2800, 14, 71, 47, 31, 70, 68, 71, 54, 50
  235, 68, 33, 29, 15, 72, 32, 74, 44, 34
  560, 18, 32, 57, 98, 86, 90, 84, 86, 85
 3026, 13, 75, 48, 29, 74, 70, 72, 53, 55
 2147, 66, 30, 31, 14, 69, 30, 66, 38, 30
 2051, 73, 30, 28, 15, 67, 25, 62, 40, 29
 2365, 15, 45, 68, 49, 87, 51, 81, 59, 74
  382, 17, 75, 54, 30, 80, 68, 79, 60, 55
 3147, 17, 68, 47, 31, 76, 65, 72, 51, 48
  364, 19, 34, 75, 88, 96, 69, 90, 71, 75
 2576, 73, 29, 30, 17, 70, 31, 63, 40, 28
 2746, 15, 50, 77, 49, 84, 53, 91, 63, 71
 3045, 15, 79, 53, 55, 79, 62, 77, 52, 58
 2185, 13, 32, 52, 75, 84, 65, 91, 63, 67
 2874, 15, 70, 42, 51, 68, 58, 63, 54, 45
 2611, 16, 30, 61, 74, 88, 58, 78, 64, 64
 2091, 12, 27, 63, 70, 85, 49, 79, 53, 63
  251, 17, 71, 46, 31, 81, 63, 79, 51, 51
  757, 85, 31, 30, 18, 60, 32, 62, 48, 32
 3033, 16, 82, 55, 32, 79, 72, 75, 55, 57
 3077, 16, 29, 48, 72, 76, 60, 68, 61, 61
  221, 15, 42, 79, 68, 86, 59, 85, 60, 80
